Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Taylor Raddysh,"CHI, T.B",R,74,779.0,7,10,8,2,17,51.52,89,7.87,11.02,137,120,96,56,4,9,10,4,4,0,0,9,14,22,99,59,13,1,9,10.00
Noah Gregor,S.J,C,63,837.16666666667,8,12,5,7,20,74.07,139,5.76,11.16,241,192,128,47,9,16,23,10,9,1,0,10,10,26,115,79,10,11,22,33.33
Dennis Cholowski,"SEA, WSH",D,11,161.18333333333,0,3,0,3,3,30.00,11,0.00,0.52,31,20,11,2,0,0,2,1,1,0,0,2,5,1,5,7,12,0,0,-
Samuel Girard,COL,D,67,1282.6333333333,5,16,7,9,21,33.87,74,6.76,2.96,175,108,41,5,1,5,16,8,8,0,0,10,25,19,62,81,79,0,0,-
Pierre-Luc Dubois,WPG,L,81,1275.6166666667,13,28,18,10,41,60.29,176,7.39,22.03,311,255,229,115,15,21,86,39,38,0,1,47,36,19,100,125,37,487,568,46.16
Jake Bean,CBJ,D,67,1226.4166666667,7,13,4,9,20,35.71,81,8.64,4.35,192,121,57,9,2,13,26,13,13,0,0,3,19,18,37,70,63,0,0,-
Henrik Borgstrom,CHI,C,52,507.96666666667,4,2,0,2,6,54.55,38,10.53,3.6,79,52,44,18,4,4,20,9,9,0,0,5,7,22,25,18,19,80,113,41.45
Jesper Bratt,N.J,L,76,1112.1166666667,22,32,16,16,54,80.60,176,12.50,15.69,284,236,163,67,6,18,14,7,7,0,0,18,37,29,23,72,14,0,3,0.00
Mikhail Sergachev,T.B,D,78,1460.45,6,24,12,12,30,44.12,121,4.96,5.53,241,172,77,10,6,8,55,23,20,3,0,12,32,22,126,119,46,0,0,-
Sean Day,T.B,D,2,21.1,0,0,0,0,0,0.00,2,0.00,0.03,3,2,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,0,0,-
Nathan Bastian,"N.J, SEA",R,72,720.98333333333,9,5,4,1,14,50.00,80,11.25,9.37,133,114,89,50,6,8,63,19,14,3,2,14,14,12,198,122,27,20,22,47.62
Michael McLeod,N.J,C,77,854.88333333333,6,13,7,6,19,57.58,70,8.57,6.77,117,98,72,23,6,6,50,19,15,4,0,14,26,33,135,92,16,504,373,57.47
Brett Murray,BUF,L,19,234.83333333333,2,3,2,1,5,62.50,13,15.38,2.38,24,21,20,13,0,5,23,5,3,1,1,5,5,4,17,16,2,0,0,-
Tage Thompson,BUF,R,78,1122.1166666667,26,24,12,12,50,68.49,191,13.61,16.69,356,265,182,65,12,21,25,11,10,1,0,15,34,42,59,39,22,330,483,40.59
Jacob Moverare,L.A,D,19,284.28333333333,0,2,1,1,2,20.00,15,0.00,0.3,28,17,4,0,0,1,2,1,1,0,0,0,3,1,13,40,8,0,0,-
Filip Hronek,DET,D,78,1441.5666666667,3,28,14,14,31,47.69,106,2.83,4.35,223,151,51,10,3,15,30,11,10,0,1,16,40,13,56,92,63,0,0,-
Jacob MacDonald,COL,D,8,74.316666666667,0,0,0,0,0,0.00,17,0.00,1.33,26,22,14,6,0,4,2,1,1,0,0,2,2,0,9,7,2,0,0,-
Troy Stecher,"DET, L.A",D,29,453.03333333333,1,2,1,1,3,21.43,49,2.04,1.65,85,66,16,5,4,4,13,5,4,1,0,1,18,7,33,55,24,0,0,-
Anthony Greco,NYR,R,1,9.7333333333333,0,0,0,0,0,-,5,0.00,0.63,5,5,4,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,-
Nikita Zaitsev,OTT,D,62,998.11666666667,2,7,3,4,9,21.95,63,3.17,2.65,135,100,21,2,1,6,24,12,12,0,0,0,29,8,119,90,73,0,0,-
Drake Caggiula,BUF,C,18,231.86666666667,2,2,2,0,4,44.44,21,9.52,1.52,35,29,15,8,2,0,4,2,2,0,0,2,1,5,16,16,7,0,0,-
Michal Kempny,WSH,D,15,221.83333333333,1,1,0,1,2,40.00,10,10.00,0.62,40,20,8,0,0,4,16,8,8,0,0,3,5,1,19,28,11,0,0,-
Janne Kuokkanen,N.J,"C, L",57,695.01666666667,4,11,4,7,15,55.56,59,6.78,5.77,103,84,67,25,5,7,8,4,4,0,0,7,10,24,33,62,12,2,11,15.38
Kasper Bjorkqvist,PIT,R,6,44.05,1,0,0,0,1,100.00,8,12.50,0.89,11,8,7,5,1,1,2,1,1,0,0,0,0,0,9,10,1,0,0,-
Rem Pitlick,"MIN, MTL",C,66,845.93333333333,14,21,13,8,35,68.63,53,26.42,8.12,82,71,65,47,10,6,22,11,11,0,0,4,38,28,24,68,26,36,52,40.91
Garrett Pilon,WSH,C,2,18.816666666667,1,0,0,0,1,100.00,1,100.00,0.12,3,2,2,2,0,0,0,0,0,0,0,0,2,1,2,5,0,8,10,44.44
Fredrik Karlstrom,DAL,C,3,18.066666666667,0,1,1,0,1,50.00,1,0.00,0.12,1,1,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,-
Brandon Duhaime,MIN,R,80,764.71666666667,6,11,5,6,17,58.62,90,6.67,8.07,157,118,83,41,7,5,120,34,20,12,2,22,12,16,199,89,13,8,16,33.33
Lucas Carlsson,FLA,D,40,500.2,3,6,3,3,9,36.00,39,7.69,2.12,83,56,37,7,1,7,10,5,5,0,0,1,12,7,39,54,29,0,0,-
Ross Colton,T.B,C,79,894.43333333333,21,13,9,4,34,80.95,142,14.79,16.51,225,189,146,70,10,20,24,8,7,0,1,19,8,28,150,87,20,276,249,52.57
Otto Koivula,NYI,L,8,77.716666666667,0,2,1,1,2,66.67,8,0.00,0.64,11,9,9,6,0,0,0,0,0,0,0,0,1,1,8,7,4,21,29,42.00
Linus Hogberg,PHI,D,5,81.033333333333,0,2,0,2,2,100.00,3,0.00,0.07,6,3,2,0,0,0,2,1,1,0,0,0,4,3,0,7,6,0,0,-
Axel Jonsson-Fjallby,WSH,L,23,240.38333333333,2,2,2,0,4,57.14,28,7.14,2.18,46,38,21,12,1,5,4,2,2,0,0,6,5,3,18,27,7,1,3,25.00
Brandon Hagel,"CHI, T.B",L,77,1034.0833333333,20,15,12,3,35,70.00,102,19.61,12.56,193,139,115,53,7,7,27,12,11,1,0,22,23,44,59,164,23,19,23,45.24
Michael Pezzetta,MTL,L,51,388.95,5,6,5,1,11,68.75,49,10.20,5.4,77,65,46,26,2,6,79,23,16,5,2,17,24,4,156,47,8,6,5,54.55
Oskar Steen,BOS,C,20,210.76666666667,2,4,3,1,6,85.71,24,8.33,1.67,39,30,21,6,3,3,6,3,3,0,0,3,5,8,32,27,8,1,4,20.00
Tanner Laczynski,PHI,C,1,9.1666666666667,0,0,0,0,0,-,0,-,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,1,1,2,2,50.00
Maxim Mamin,FLA,C,40,471.31666666667,7,7,4,3,14,50.00,49,14.29,6.19,81,66,65,38,0,11,13,5,4,1,0,3,19,9,59,42,15,0,2,0.00
Mikhail Maltsev,COL,L,18,136.61666666667,0,0,0,0,0,0.00,22,0.00,1.59,37,29,21,7,1,3,2,1,1,0,0,1,1,7,31,11,2,44,30,59.46
Casey Fitzgerald,BUF,D,36,560.55,0,6,3,3,6,30.00,41,0.00,1.59,67,50,17,3,1,1,36,8,3,4,1,8,17,12,86,48,22,0,0,-
Dylan Gambrell,OTT,C,63,670.81666666667,2,4,2,2,6,27.27,49,4.08,5.29,91,79,54,23,2,5,12,6,6,0,0,6,12,10,98,109,32,263,247,51.57
Rhett Gardner,DAL,C,4,32.416666666667,0,0,0,0,0,-,0,-,0.03,1,1,0,0,0,0,0,0,0,0,0,0,1,4,5,4,1,5,6,45.45
Michael Eyssimont,WPG,C,1,5.8166666666667,0,0,0,0,0,-,1,0.00,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-
Chase Priskie,FLA,D,4,53.3,0,0,0,0,0,0.00,4,0.00,0.23,7,5,4,1,0,0,2,1,1,0,0,1,4,1,3,6,2,0,0,-
Jeremy Davies,NSH,D,6,72.1,0,2,1,1,2,100.00,5,0.00,0.18,9,7,1,0,0,0,2,1,1,0,0,0,5,2,5,12,1,0,0,-
Michael Carcone,ARI,L,21,252.56666666667,4,2,1,1,6,85.71,33,12.12,3.34,61,46,39,14,2,3,14,4,2,2,0,5,9,8,30,27,6,0,7,0.00
Dylan Coghlan,VGK,D,59,759.15,1,8,4,4,9,36.00,91,1.10,3.3,185,133,43,6,3,13,18,9,9,0,0,6,25,20,59,66,54,0,0,-
Matt Luff,NSH,R,23,213.95,3,3,3,0,6,60.00,26,11.54,2.75,43,34,20,11,0,3,4,2,2,0,0,3,3,3,29,18,3,2,0,100.00
Tanner Jeannot,NSH,L,81,1045.6333333333,21,16,9,7,37,75.51,108,19.44,13.81,189,156,133,74,12,11,128,39,24,14,1,24,28,22,306,124,41,8,9,47.06
Mathieu Olivier,NSH,R,10,92.633333333333,0,1,1,0,1,100.00,5,0.00,0.47,11,8,6,3,0,1,14,4,2,2,0,3,2,2,23,6,4,0,1,0.00
Trevor Moore,L.A,C,81,1084.3166666667,11,29,18,11,40,72.73,163,6.75,20.61,285,236,154,87,11,28,20,10,10,0,0,18,15,26,67,120,9,21,36,36.84
Jeffrey Viel,S.J,L,34,295.95,3,2,1,1,5,83.33,30,10.00,3.1,52,39,33,17,2,5,114,33,22,8,3,25,9,13,84,32,1,4,8,33.33
Alex Barré-Boulet,"SEA, T.B",C,16,147.18333333333,3,2,2,0,5,71.43,12,25.00,1.46,22,16,15,7,2,2,4,2,2,0,0,4,1,3,10,5,3,5,9,35.71
Kristians Rubins,TOR,D,3,33.983333333333,0,0,0,0,0,0.00,5,0.00,0.37,6,5,3,1,0,1,4,2,2,0,0,0,3,0,10,6,2,0,0,-
Zack MacEwen,PHI,C,75,712.43333333333,3,6,3,3,9,45.00,82,3.66,8.41,145,121,71,35,3,8,110,33,20,12,1,23,16,22,158,82,29,15,17,46.88
Gerry Mayhew,"ANA, PHI",C,40,487.61666666667,10,1,0,1,11,64.71,50,20.00,5.36,93,71,62,28,1,7,18,9,9,0,0,10,7,9,57,53,25,3,6,33.33
Justin Danforth,CBJ,R,45,530.66666666667,10,3,2,1,13,59.09,68,14.71,7.77,124,100,66,39,1,7,10,5,5,0,0,13,1,12,85,44,19,90,74,54.88
Zach Aston-Reese,"ANA, PIT","C, L",69,791.18333333333,5,10,6,4,15,50.00,76,6.58,7.82,126,100,65,38,5,10,26,10,8,2,0,6,10,17,223,91,34,2,3,40.00
Gavin Bayreuther,CBJ,D,43,539.9,0,8,3,5,8,29.63,44,0.00,1.58,83,64,14,1,0,4,20,7,5,2,0,6,12,12,49,67,39,0,0,-
Vinni Lettieri,ANA,C,31,336.26666666667,3,2,2,0,5,62.50,40,7.50,3.73,69,58,38,16,0,7,6,3,3,0,0,2,7,6,37,24,17,10,11,47.62
Mason Shaw,MIN,C,3,26.966666666667,0,0,0,0,0,-,7,0.00,0.37,10,9,4,2,0,0,5,1,0,1,0,1,1,3,6,2,0,1,2,33.33
Nolan Patrick,VGK,C,25,245.71666666667,2,3,2,1,5,50.00,29,6.90,2.75,42,35,29,12,1,1,6,3,3,0,0,6,7,11,24,31,3,74,82,47.44
Juuso Valimaki,CGY,D,9,132.33333333333,0,2,1,1,2,40.00,10,0.00,0.41,20,12,5,0,0,3,10,5,5,0,0,3,3,3,7,16,6,0,0,-
Kailer Yamamoto,EDM,R,81,1204.45,16,17,10,7,33,54.10,94,17.02,14.38,164,132,130,78,1,10,28,14,14,0,0,19,34,27,107,147,34,2,3,40.00
Nicolas Hague,VGK,D,52,867.4,4,10,4,6,14,28.57,104,3.85,5.07,222,146,61,15,5,15,34,17,17,0,0,8,23,22,54,134,59,0,0,-
Jonah Gadjovich,S.J,L,43,374.56666666667,1,2,2,0,3,33.33,36,2.78,4.57,69,53,47,27,4,3,74,18,7,10,1,18,10,7,104,50,7,1,2,33.33
Conor Timmins,ARI,D,6,95.816666666667,0,0,0,0,0,0.00,5,0.00,0.26,16,9,4,1,0,2,0,0,0,0,0,0,2,3,7,8,9,0,0,-
Mario Ferraro,S.J,D,63,1236.7833333333,2,12,3,9,14,26.92,43,4.65,2.05,96,67,31,4,3,1,12,6,6,0,0,8,30,25,126,144,31,0,0,-
Cal Foote,T.B,D,56,717.9,2,7,4,3,9,25.00,49,4.08,2.26,112,75,25,5,4,5,29,13,12,1,0,8,12,4,81,91,29,0,0,-
Cale Fleury,SEA,D,9,127.13333333333,0,0,0,0,0,0.00,4,0.00,0.28,17,7,6,2,1,0,0,0,0,0,0,1,5,1,18,13,13,0,0,-
Kole Lind,SEA,R,23,268.66666666667,2,6,1,5,8,72.73,31,6.45,2.51,47,39,26,14,3,3,12,6,6,0,0,3,3,7,18,36,9,6,11,35.29
Morgan Geekie,SEA,C,73,808.53333333333,7,11,6,5,18,66.67,76,9.21,7.33,151,112,92,36,7,6,16,8,8,0,0,13,23,25,50,105,18,328,292,52.90
Jake Leschyshyn,VGK,C,41,429.28333333333,2,4,3,1,6,42.86,35,5.71,3.57,61,47,43,21,1,4,8,4,4,0,0,4,4,13,44,66,21,120,135,47.06
Michael Rasmussen,DET,C,80,984.93333333333,15,10,6,4,25,62.50,114,13.16,13.1,176,154,126,74,7,19,60,26,25,0,1,25,14,26,138,117,45,347,347,50.00
Jaret Anderson-Dolan,L.A,C,7,90.466666666667,0,0,0,0,0,-,5,0.00,0.62,17,11,10,3,0,1,4,2,2,0,0,1,2,2,12,8,0,8,7,53.33
Cody Glass,NSH,C,8,76.166666666667,0,1,0,1,1,100.00,8,0.00,0.62,11,9,5,1,1,0,0,0,0,0,0,1,2,1,12,10,4,16,34,32.00
Mikey Anderson,L.A,D,57,1027.9,2,6,4,2,8,16.67,58,3.45,2.92,132,85,50,10,2,5,8,4,4,0,0,10,26,9,122,123,19,0,0,-
Casey Mittelstadt,BUF,C,40,523.01666666667,5,7,3,4,12,60.00,61,8.20,5.02,89,74,52,23,4,1,4,2,2,0,0,3,14,11,17,41,11,162,196,45.25
Urho Vaakanainen,"ANA, BOS",D,29,507.51666666667,0,5,3,2,5,18.52,26,0.00,0.82,54,37,12,1,0,0,10,5,5,0,0,4,8,7,23,40,18,0,0,-
Nico Hischier,N.J,C,70,1033.0833333333,17,29,17,12,46,79.31,111,15.32,12.45,194,151,137,66,6,9,13,5,4,1,0,14,25,41,46,98,21,536,516,50.95
Jesper Boqvist,N.J,C,56,695.68333333333,10,12,6,6,22,78.57,73,13.70,7.09,128,101,70,31,12,5,10,5,5,0,0,3,20,18,31,79,5,160,275,36.78
Kristian Vesalainen,WPG,L,53,451.71666666667,2,1,0,1,3,25.00,42,4.76,2.83,62,47,32,13,2,6,6,3,3,0,0,5,8,5,72,33,14,0,1,0.00
Jonas Rondbjerg,VGK,R,30,282.45,2,4,2,2,6,60.00,29,6.90,3.3,49,41,33,19,1,2,4,2,2,0,0,3,5,8,12,54,11,0,1,0.00
Adam Ruzicka,CGY,C,28,278.06666666667,5,5,4,1,10,71.43,33,15.15,3.01,57,44,36,15,2,5,8,4,4,0,0,3,11,6,24,22,8,102,117,46.58
Eeli Tolvanen,NSH,R,75,865.38333333333,10,7,4,3,17,50.00,119,8.40,9.36,211,163,110,36,9,13,16,8,8,0,0,10,18,15,175,65,42,0,1,0.00
Klim Kostin,STL,C,40,358.95,4,5,2,3,9,69.23,31,12.90,2.69,60,44,43,14,3,5,23,10,9,1,0,12,16,9,90,18,7,2,2,50.00
Elias Pettersson,VAN,C,80,1176.8,20,19,11,8,39,68.42,132,15.15,15.24,250,192,163,72,6,18,10,4,4,0,0,27,30,46,42,94,40,218,280,43.78
Gabriel Vilardi,L.A,C,25,291.43333333333,3,2,1,1,5,55.56,29,10.34,2.91,46,39,34,16,2,3,8,3,3,0,0,5,4,6,6,33,5,47,54,46.53
Owen Tippett,"FLA, PHI",R,63,738.31666666667,9,9,6,3,18,52.94,105,8.57,10.95,180,139,102,43,6,12,10,5,5,0,0,10,23,35,97,82,15,17,31,35.42
Nick Suzuki,MTL,C,82,1300.1166666667,11,26,12,14,37,64.91,128,8.59,11.74,202,164,121,54,9,11,22,11,11,0,0,22,62,44,84,87,48,550,548,50.09
Isaac Ratcliffe,PHI,L,10,96.3,1,1,1,0,2,100.00,14,7.14,1.1,21,19,12,7,1,3,10,5,5,0,0,0,1,1,16,11,8,0,1,0.00
Jack Studnicka,BOS,C,15,177.01666666667,0,3,2,1,3,100.00,19,0.00,1.73,34,27,21,5,1,3,4,2,2,0,0,1,9,3,17,29,5,53,58,47.75
Robert Thomas,STL,C,72,1087.6333333333,15,45,29,16,60,70.59,87,17.24,12.09,142,125,116,60,4,6,12,6,6,0,0,8,39,54,13,61,18,459,477,49.04
MacKenzie Entwistle,CHI,R,55,520.75,4,7,4,3,11,73.33,29,13.79,3.67,47,40,31,24,2,5,23,6,4,1,1,13,7,7,126,66,17,18,22,45.00
Jason Robertson,DAL,L,74,1141.6166666667,28,30,14,16,58,74.36,176,15.91,19.25,329,235,190,83,7,29,18,9,9,0,0,7,44,46,49,61,21,0,0,-
Morgan Frost,PHI,C,55,656.15,4,10,7,3,14,70.00,70,5.71,6.29,126,92,72,28,2,15,14,7,7,0,0,4,19,26,42,17,28,202,224,47.42
Alex Formenton,OTT,L,79,1003.6166666667,13,13,7,6,26,74.29,134,9.70,15.8,211,172,141,76,11,16,57,20,16,3,1,15,18,30,98,54,17,7,7,50.00
Max Comtois,ANA,L,52,641.93333333333,6,8,3,5,14,53.85,63,9.52,6.6,114,97,68,27,7,6,44,18,16,2,0,17,30,8,107,56,16,10,19,34.48
Henri Jokiharju,BUF,D,60,1125.9333333333,3,12,6,6,15,30.61,71,4.23,2.73,131,88,25,3,3,8,18,9,9,0,0,3,30,10,66,75,46,0,0,-
Miro Heiskanen,DAL,D,70,1462.7333333333,2,23,12,11,25,43.10,125,1.60,7.23,256,175,90,20,0,20,22,11,11,0,0,9,68,40,51,105,65,0,0,-
Aleksi Heponiemi,FLA,C,6,81.466666666667,0,0,0,0,0,-,7,0.00,0.56,8,8,6,3,0,0,2,1,1,0,0,0,3,3,0,5,0,2,4,33.33
Martin Necas,CAR,C,78,1029.9666666667,11,24,15,9,35,67.31,121,9.09,11.53,238,180,124,44,10,10,32,16,16,0,0,14,60,34,54,97,12,25,32,43.86
Dmitri Samorukov,EDM,D,1,2.4666666666667,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Timothy Liljegren,TOR,D,61,916.18333333333,4,17,6,11,21,36.21,74,5.41,3.55,155,104,43,9,5,10,12,6,6,0,0,5,39,19,77,144,52,0,0,-
Dylan Samberg,WPG,D,15,211.48333333333,0,5,1,4,5,45.45,13,0.00,0.52,27,22,5,0,0,1,4,2,2,0,0,1,11,6,21,24,12,0,0,-
Sasha Chmelevski,S.J,C,19,236.5,0,8,4,4,8,88.89,31,0.00,2.54,57,48,23,8,4,5,4,2,2,0,0,1,3,8,20,13,1,25,45,35.71
Reilly Walsh,N.J,D,1,13.4,0,1,0,1,1,100.00,2,0.00,0.01,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,-
Jack Rathbone,VAN,D,9,117.18333333333,0,0,0,0,0,0.00,10,0.00,0.49,22,16,7,0,0,0,2,1,1,0,0,3,4,2,5,22,8,0,0,-
Pierre-Olivier Joseph,PIT,D,4,70.433333333333,0,0,0,0,0,0.00,7,0.00,0.29,13,9,2,1,0,1,2,1,1,0,0,1,1,5,6,5,4,0,0,-
Scott Reedy,S.J,C,35,336.73333333333,4,2,1,1,6,66.67,24,16.67,3.24,39,33,31,14,2,1,8,4,4,0,0,4,4,6,14,25,4,46,70,39.66
Josh Norris,OTT,C,66,973.83333333333,19,13,6,7,32,60.38,104,18.27,12.29,186,142,115,59,6,15,14,7,7,0,0,15,23,20,78,86,37,470,444,51.42
Ryan Poehling,MTL,C,57,599.81666666667,7,8,5,3,15,78.95,77,9.09,7.21,119,97,70,35,8,8,6,3,3,0,0,8,20,20,40,48,26,200,241,45.35
Cale Makar,COL,D,77,1571.45,19,33,17,16,52,47.71,179,10.61,10.73,368,237,123,12,4,29,22,11,11,0,0,13,38,40,84,71,90,0,0,-
Ian Mitchell,CHI,D,8,87.483333333333,0,0,0,0,0,0.00,2,0.00,0.12,8,5,2,0,0,0,0,0,0,0,0,0,1,0,2,6,7,0,0,-
Robin Salo,NYI,D,21,318.61666666667,1,2,2,0,3,42.86,18,5.56,0.54,32,20,9,0,1,2,4,2,2,0,0,0,13,4,7,44,23,0,0,-
Lias Andersson,L.A,C,20,196.65,1,0,0,0,1,33.33,28,3.57,3.11,37,32,22,14,3,5,10,5,5,0,0,6,5,2,23,24,1,18,22,45.00
Erik Brannstrom,OTT,D,53,893.93333333333,0,8,4,4,8,29.63,81,0.00,2.9,150,103,39,6,2,10,24,11,11,0,0,6,30,9,32,102,47,0,0,-
Alexandre Texier,CBJ,C,36,457.65,10,8,6,2,18,72.00,52,19.23,6.33,92,68,53,18,1,6,8,4,4,0,0,7,5,12,12,19,9,18,33,35.29
Filip Chytil,NYR,C,67,809.56666666667,8,13,7,6,21,65.63,125,6.40,12.4,207,170,136,64,9,13,14,7,7,0,0,8,27,23,22,71,26,120,163,42.40
C.J. Smith,CAR,L,1,9.3666666666667,0,0,0,0,0,-,0,-,0.08,2,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,-
Mike Vecchione,WSH,R,1,5.1,0,0,0,0,0,-,3,0.00,0.58,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Alex Iafallo,L.A,L,79,1112.0666666667,13,16,7,9,29,56.86,158,8.23,14.59,258,217,149,65,13,17,6,3,3,0,0,10,11,37,44,64,12,13,13,50.00
David Kampf,TOR,C,82,1039.3166666667,9,13,8,5,22,46.81,92,9.78,11.28,156,124,100,44,5,11,18,9,9,0,0,11,21,22,76,106,19,478,389,55.13
Neal Pionk,WPG,D,77,1375.1333333333,2,20,12,8,22,32.35,110,1.82,6.26,224,164,59,13,7,12,40,20,20,0,0,16,59,24,162,117,72,0,0,-
Calle Rosen,STL,D,18,249.58333333333,2,5,1,4,7,53.85,18,11.11,0.86,39,25,15,1,0,4,4,2,2,0,0,1,10,3,6,26,15,0,0,-
Radim Simek,S.J,D,36,462.65,1,1,1,0,2,20.00,24,4.17,1.64,48,33,16,4,2,4,8,4,4,0,0,6,15,10,95,65,9,0,0,-
Jan Rutta,T.B,D,76,1149.0333333333,3,15,5,10,18,27.27,85,3.53,3.41,196,128,44,8,5,12,47,21,20,1,0,10,17,6,91,134,32,0,0,-
Gustav Lindstrom,DET,D,63,929.88333333333,1,12,3,9,13,39.39,38,2.63,1.24,73,47,21,4,1,6,22,11,11,0,0,4,22,9,55,81,59,0,0,-
Eetu Luostarinen,FLA,C,78,892.35,7,15,8,7,22,62.86,77,9.09,8.54,144,102,96,47,5,10,12,6,6,0,0,13,24,29,98,125,38,291,422,40.81
Fabian Zetterlund,N.J,L,14,164.58333333333,3,5,3,2,8,61.54,30,10.00,2.91,43,37,28,9,1,4,0,0,0,0,0,0,1,2,16,18,1,2,1,66.67
Johnathan Kovacevic,WPG,D,4,41.783333333333,0,0,0,0,0,0.00,7,0.00,0.19,13,9,2,0,0,0,2,1,1,0,0,0,6,0,0,2,3,0,0,-
Jacob Bryson,BUF,D,73,1213.3666666667,0,3,2,1,3,6.00,39,0.00,1.16,77,45,26,3,1,2,12,6,6,0,0,11,23,23,52,108,61,0,0,-
Emil Bemstrom,CBJ,C,41,386.2,6,5,2,3,11,68.75,53,11.32,4.64,86,70,52,18,1,5,4,2,2,0,0,3,5,11,36,24,4,2,2,50.00
Drake Batherson,OTT,R,46,718.06666666667,14,16,11,5,30,76.92,95,14.74,8.54,160,127,95,37,8,9,28,10,9,0,1,7,26,21,86,49,14,16,23,41.03
Jacob Peterson,DAL,C,65,671.16666666667,12,4,3,1,16,69.57,81,14.81,8.71,139,110,101,45,1,7,12,6,6,0,0,11,14,13,22,50,23,59,54,52.21
Noah Cates,PHI,L,16,192.73333333333,4,4,3,1,8,72.73,22,18.18,3.06,42,31,33,20,6,2,4,2,2,0,0,2,3,7,20,17,5,0,6,0.00
Sebastian Aho,NYI,D,36,560.8,2,8,1,7,10,43.48,29,6.90,1.62,66,43,23,3,0,3,10,5,5,0,0,8,26,8,32,48,40,0,0,-
Marian Studenic,"DAL, N.J","L, R",33,345.38333333333,2,2,0,2,4,44.44,40,5.00,4.74,67,54,47,22,2,3,6,3,3,0,0,7,9,13,25,39,11,0,3,0.00
Jakub Galvas,CHI,D,6,90.9,0,0,0,0,0,0.00,7,0.00,0.46,14,9,5,2,0,1,0,0,0,0,0,0,4,1,2,8,4,0,0,-
Ben Jones,VGK,C,2,16.05,0,0,0,0,0,0.00,1,0.00,0.05,3,2,1,0,0,0,2,1,1,0,0,0,0,0,4,1,1,0,0,-
Alexei Toropchenko,STL,R,28,297.31666666667,2,0,0,0,2,28.57,42,4.76,4.39,65,58,48,27,3,5,15,6,5,1,0,7,5,5,69,48,21,1,2,33.33
Morgan Barron,"NYR, WPG",C,27,261.2,2,3,1,2,5,83.33,33,6.06,2.77,46,39,30,13,3,4,8,4,4,0,0,3,4,6,49,33,6,28,24,53.85
Carson Meyer,CBJ,R,13,105.56666666667,1,2,2,0,3,100.00,12,8.33,1.19,24,17,14,5,0,0,6,3,3,0,0,3,1,4,26,13,2,0,0,-
Wyatt Kalynuk,CHI,D,5,57.783333333333,0,0,0,0,0,0.00,1,0.00,0.18,7,5,2,0,1,0,2,1,1,0,0,0,2,1,9,7,0,0,0,-
Jayden Halbgewachs,S.J,L,3,37.066666666667,0,1,1,0,1,33.33,7,0.00,0.48,9,9,5,2,0,0,4,2,2,0,0,0,1,1,3,5,0,0,0,-
Grant Hutton,NYI,D,16,217.58333333333,1,0,0,0,1,16.67,22,4.55,1.24,43,29,13,4,1,1,4,2,2,0,0,0,5,2,15,10,12,0,0,-
Sheldon Dries,VAN,C,11,103.91666666667,1,1,1,0,2,50.00,16,6.25,2.01,26,24,18,11,0,2,0,0,0,0,0,1,1,2,9,13,5,6,11,35.29
Sean Walker,L.A,D,6,94.35,0,1,1,0,1,50.00,15,0.00,0.64,27,19,13,2,2,3,4,2,2,0,0,0,1,1,9,7,9,0,0,-
Mark Kastelic,OTT,C,16,142.63333333333,2,2,1,1,4,80.00,11,18.18,1.42,22,19,13,8,2,0,14,4,2,2,0,4,5,9,51,19,8,65,50,56.52
Alexander True,SEA,C,8,65.4,0,0,0,0,0,0.00,6,0.00,0.32,7,6,3,2,0,0,2,1,1,0,0,0,1,1,22,9,2,12,14,46.15
Sean Durzi,L.A,D,64,1013.7333333333,1,10,5,5,11,25.58,84,1.19,3.61,177,102,57,10,1,14,51,21,18,3,0,16,44,22,65,92,45,0,0,-
Trey Fix-Wolansky,CBJ,R,6,37.366666666667,1,1,0,1,2,66.67,5,20.00,0.33,9,8,6,2,0,0,0,0,0,0,0,0,3,2,7,3,4,0,0,-
Kristian Reichel,WPG,C,13,133.28333333333,1,1,0,1,2,66.67,18,5.56,1.66,30,23,17,7,2,3,7,2,1,1,0,2,1,7,14,16,10,1,0,100.00
Parker Kelly,OTT,"C, L",41,393.68333333333,7,5,0,5,12,80.00,47,14.89,4.93,80,63,49,19,4,5,45,12,9,1,2,9,6,10,129,79,26,0,2,0.00
