"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"39","Keith Yandle","PHI","D","77","1076.3833333333","13.979004329004","0.06","1","0.28","0.72","1.06","47.50","5.85","0.95","0.27","12.99","8.25","2.29","0.22","0.06","0.84","0.78","0.39","0.39","0","0","0.17","2.17","0.61","1.62","0.95","2.01","0","0","-"
"264","Mika Zibanejad","NYR","C","81","1590.25","19.632716049383","1.09","1.96","1.25","0.72","3.06","63.28","8.26","13.24","0.93","14.45","11.81","7.02","2.98","0.38","0.75","0.45","0.23","0.23","0","0","0.49","2.19","2.34","2.53","2.83","1.74","26.34","24.15","1.97"
"311","Filip Forsberg","NSH","L","69","1248.75","18.097826086957","2.02","2.02","1.3","0.72","4.04","72.41","10.86","18.58","1.19","20.37","16","11.58","3.89","0.77","0.96","1.06","0.53","0.53","0","0","1.15","2.69","2.55","5.38","2.83","2.07","0.05","0","4.80"
"455","Alex Tuch","BUF","R","50","917.35","18.347","0.78","1.7","0.98","0.72","2.49","58.46","9.09","8.63","1","14.91","12.49","9.03","3.92","0.78","0.85","0.92","0.46","0.46","0","0","0.59","1.64","2.62","2.09","1.5","3.01","0.59","0.92","2.56"
"477","William Lagesson","EDM, MTL","D","33","415.15","12.580303030303","0","0.72","0","0.72","0.72","26.32","4.77","0.00","0.13","10.12","5.64","2.17","0.29","0","0.58","1.88","0.72","0.58","0.14","0","0.14","3.04","0.72","5.78","9.39","2.6","0","0","-"
"524","Mikko Rantanen","COL","R","75","1572.8333333333","20.971111111111","1.37","2.14","1.41","0.72","3.51","57.86","9.69","14.17","1.09","17.51","13.89","10.15","3.51","0.31","1.26","2.14","1.03","1.03","0","0","1.22","1.87","1.83","2.21","4.58","1.41","6.26","7.25","1.77"
"763","Timothy Liljegren","TOR","D","61","1000.5833333333","16.403005464481","0.3","1.08","0.36","0.72","1.38","37.10","4.74","6.33","0.22","9.71","6.6","2.64","0.54","0.3","0.6","0.84","0.42","0.42","0","0","0.3","2.58","1.14","5.22","8.81","3.36","0","0","-"
"27","Alexander Edler","L.A","D","41","756.96666666667","18.462601626016","0.24","1.27","0.55","0.71","1.51","46.34","4.28","5.56","0.17","9.43","6.34","2.77","0.71","0.32","0.87","2.69","1.35","1.35","0","0","0.87","1.27","0.71","4.44","6.1","1.74","0","0","-"
"760","Aleksi Heponiemi","FLA","C","6","84.166666666667","14.027777777778","0","0.71","0","0.71","0.71","100.00","4.99","0.00","0.4","5.7","5.7","4.28","2.14","0","0","1.43","0.71","0.71","0","0","0","2.14","2.14","0","3.56","0","1.43","2.85","23.76"
"796","Sebastian Aho","NYI","D","36","592.38333333333","16.455092592593","0.2","1.01","0.3","0.71","1.22","46.15","3.44","5.88","0.21","7.7","5.17","2.84","0.41","0","0.41","1.01","0.51","0.51","0","0","0.81","2.73","0.81","3.24","4.96","4.15","0","0","-"
"828","Evan Bouchard","EDM","D","81","1604.1666666667","19.804526748971","0.45","1.16","0.45","0.71","1.61","48.31","7.67","5.85","0.35","14.96","10.4","2.77","0.49","0.15","0.9","1.05","0.52","0.52","0","0","0.37","2.95","1.38","2.99","3.22","3.96","0","0","-"
"995","Matty Beniers","SEA","C","10","169.4","16.94","1.06","2.13","1.42","0.71","3.19","81.82","6.38","16.67","0.74","12.75","9.21","6.02","2.48","0","1.06","0","0","0","0","0","1.06","1.77","2.13","2.48","6.38","1.06","13.81","18.77","15.01"
"81","Patrick Kane","CHI","R","78","1702.2166666667","21.823290598291","0.92","2.33","1.62","0.7","3.24","79.31","10.12","9.06","0.78","18.12","13.08","7.75","1.97","0.14","0.56","0.63","0.32","0.32","0","0","0.53","1.73","1.48","0.39","2.26","0.88","0.14","0.14","1.76"
"87","Jakub Voracek","CBJ","R","79","1378.8","17.453164556962","0.26","2.44","1.74","0.7","2.7","70.45","6.4","4.08","0.5","11.01","8.27","5.27","1.91","0.39","0.52","1.91","0.61","0.52","0","0.09","1.13","2.22","1.91","1.17","2.65","1.17","0.22","1.22","0.66"
"211","Joonas Donskoi","SEA","R","75","1112.3166666667","14.830888888889","0.11","1.08","0.38","0.7","1.19","53.66","4.8","2.25","0.55","8.36","6.69","6.26","2.75","0.27","0.16","0.76","0.38","0.38","0","0","0.65","1.13","1.29","1.94","6.04","1.62","0.27","0.49","1.93"
"535","Dylan Strome","CHI","C","69","1203.4","17.440579710145","1.1","1.3","0.6","0.7","2.39","64.86","6.28","17.46","0.67","9.12","7.78","7.03","4.09","0.15","0.4","1.4","0.65","0.65","0","0","0.55","1.1","2.34","0.55","3.24","1.55","22.94","20.89","2.61"
"690","Otto Koivula","NYI","L","8","85.95","10.74375","0","1.4","0.7","0.7","1.4","66.67","5.58","0.00","0.44","7.68","6.28","6.28","4.19","0","0","0","0","0","0","0","0","0.7","0.7","5.58","4.89","2.79","15.36","20.94","29.53"
"963","Seth Jarvis","CAR","C","68","943.5","13.875","1.08","1.46","0.76","0.7","2.54","68.97","7","15.45","0.95","12.91","10.62","8.97","4.52","0.38","1.08","1.14","0.57","0.57","0","0","0.76","2.1","0.95","4.39","10.3","1.21","0.7","0.89","2.80"
"968","Anton Lundell","FLA","C","65","1022.9166666667","15.737179487179","1.06","1.53","0.82","0.7","2.58","57.89","7.33","14.40","0.83","13.08","10.03","8.09","2.93","0.47","0.88","1.06","0.53","0.53","0","0","0.76","2.05","3.46","1.53","4.69","3.11","19.59","24.28","2.62"
"159","Chris Wideman","MTL","D","64","952.06666666667","14.876041666667","0.25","1.45","0.76","0.69","1.7","55.10","4.79","5.26","0.2","9.33","6.3","2.33","0.25","0.25","0.32","4.22","1.51","1.32","0.06","0.13","0.69","3.59","0.82","2.77","6.11","2.58","0","0","-"
"318","Shayne Gostisbehere","ARI","D","82","1819.5166666667","22.189227642276","0.46","1.22","0.53","0.69","1.68","57.95","4.98","9.27","0.27","10.35","7.12","2.9","0.4","0.23","0.53","0.86","0.43","0.43","0","0","0.69","2.57","1.45","1.98","2.51","3.43","0","0","-"
"388","Andre Burakovsky","COL","L","80","1301.25","16.265625","1.01","1.8","1.11","0.69","2.81","62.24","6.87","14.77","0.6","14.43","9.91","7.29","1.75","0.23","0.83","0.83","0.41","0.41","0","0","0.69","1.8","1.29","2.26","4.89","1.52","0.37","0.55","1.84"
"813","Parker Kelly","OTT","C, L","41","433.6","10.575609756098","0.97","0.69","0","0.69","1.66","80.00","6.64","14.58","0.69","11.49","8.86","7.2","2.63","0.55","0.69","8.3","1.94","1.25","0.28","0.42","1.25","0.97","1.52","18.13","11.21","4.01","0","0.28","0.00"
