"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"858","Jamie Drysdale","ANA","D","81","3.1666666666667","1","3","25.00","1","3","25.00","0","1","0.00","0","0","-","0","0.23","0.86","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","0","0","3","7","0.00","0","0","3","0.00"
"864","Daniil Miromanov","VGK","D","11","2.8","1","3","25.00","1","3","25.00","1","1","50.00","1","0","100.00","0.24","0.25","48.85","1","2","33.33","1","2","33.33","1","0","100.00","0","0","-","0","0","-","0","1","0.00","0","0","-","100.00","100.00","2.000","0","0","1","3","0.00","1","1","1","50.00"
"173","Tyler Toffoli","CGY, MTL","C, R","74","80.966666666667","36","109","24.83","28","83","25.23","22","58","27.50","4","13","23.53","2.79","7.44","27.27","20","53","27.40","7","21","25.00","2","5","28.57","13","32","28.89","2","2","50.00","8","56","12.50","0","5","0.00","18.18","77.59","0.958","1","7","36","110","2.70","4","10","42","8.70"
"530","Evan Rodrigues","PIT","C","82","34.65","12","37","24.49","8","31","20.51","8","23","25.81","0","5","0.00","0.27","2.41","10.04","8","15","34.78","5","3","62.50","0","0","-","3","12","20.00","0","2","0.00","0","21","0.00","0","3","0.00","0.00","78.26","0.783","2","2","25","41","7.41","4","2","30","11.76"
"182","Brock Nelson","NYI","C","72","51.783333333333","19","59","24.36","17","46","26.98","10","32","23.81","0","4","0.00","1.26","5.03","20.03","11","37","22.92","4","16","20.00","0","1","0.00","7","21","25.00","0","1","0.00","4","24","14.29","0","2","0.00","0.00","87.50","0.875","1","4","22","81","4.35","1","5","27","3.57"
"693","Martin Necas","CAR","C","78","101.91666666667","32","100","24.24","29","79","26.85","25","55","31.25","1","8","11.11","1.61","7.72","17.23","12","66","15.38","5","25","16.67","0","5","0.00","7","41","14.58","0","2","0.00","10","31","24.39","1","1","50.00","4.00","85.45","0.895","4","6","12","149","25.00","10","12","13","43.48"
"652","Justin Danforth","CBJ","R","45","21.766666666667","7","22","24.14","6","16","27.27","4","14","22.22","0","2","0.00","0.24","1.26","16.21","2","14","12.50","0","3","0.00","0","1","0.00","2","11","15.38","0","1","0.00","6","9","40.00","0","0","-","0.00","85.71","0.857","4","3","17","19","19.05","5","3","18","21.74"
"573","Alex DeBrincat","CHI","L","82","53.233333333333","19","60","24.05","16","43","27.12","13","30","30.23","0","7","0.00","1.75","4.42","28.42","11","37","22.92","5","16","23.81","0","2","0.00","6","21","22.22","0","3","0.00","5","23","17.86","0","2","0.00","0.00","76.67","0.767","2","5","2","93","50.00","5","7","2","71.43"
"255","Dougie Hamilton","N.J","D","62","30.366666666667","12","38","24.00","7","29","19.44","6","16","27.27","0","3","0.00","0.41","2.89","12.34","7","21","25.00","3","5","37.50","0","1","0.00","4","16","20.00","0","2","0.00","5","19","20.83","0","0","-","0.00","81.25","0.813","2","2","12","33","14.29","3","2","17","15.00"
"462","Pierre Engvall","TOR","L","78","74.183333333333","26","83","23.85","24","71","25.26","19","49","27.94","3","10","23.08","2.37","5.95","28.50","15","47","24.19","9","18","33.33","1","3","25.00","6","29","17.14","2","6","25.00","4","33","10.81","0","1","0.00","15.79","79.59","0.954","3","7","12","116","20.00","5","13","14","26.32"
"71","P.K. Subban","N.J","D","77","67.816666666667","24","77","23.76","18","60","23.08","16","44","26.67","2","7","22.22","1.14","5.24","17.82","11","43","20.37","5","13","27.78","2","2","50.00","6","30","16.67","0","3","0.00","9","34","20.93","0","2","0.00","12.50","84.09","0.966","0","5","22","81","0.00","3","10","29","9.38"
"325","Alexander Kerfoot","TOR","C","82","140.83333333333","55","182","23.21","50","153","24.63","38","122","23.75","3","16","15.79","4.02","14.76","21.41","34","106","24.29","16","44","26.67","3","5","37.50","18","62","22.50","0","9","0.00","13","75","14.77","0","2","0.00","7.89","86.89","0.948","4","12","43","175","8.51","9","28","68","11.69"
"678","Elias Pettersson","VAN","C","80","50.316666666667","16","53","23.19","15","47","24.19","12","29","29.27","2","3","40.00","1.16","4.7","19.78","10","35","22.22","4","13","23.53","1","2","33.33","6","22","21.43","1","1","50.00","2","17","10.53","0","0","-","16.67","89.66","1.063","2","7","23","63","8.00","4","10","28","12.50"
"431","Jared McCann","SEA","C, L","74","16.066666666667","6","20","23.08","6","18","25.00","5","15","25.00","1","3","25.00","0.33","1.81","15.59","4","12","25.00","0","2","0.00","0","0","-","4","10","28.57","1","1","50.00","1","8","11.11","0","2","0.00","20.00","80.00","1.000","1","1","6","30","14.29","3","3","7","30.00"
"615","Nathan Bastian","N.J, SEA","R","72","16.616666666667","6","20","23.08","3","19","13.64","3","17","15.00","1","2","33.33","0.29","1.79","14.07","3","10","23.08","1","4","20.00","0","1","0.00","2","6","25.00","1","1","50.00","2","13","13.33","0","0","-","33.33","88.24","1.216","1","0","7","22","12.50","2","1","8","20.00"
"657","Juuso Valimaki","CGY","D","9","7.7","3","10","23.08","3","5","37.50","3","3","50.00","0","0","-","0.2","0.41","33.03","1","6","14.29","1","0","100.00","0","0","-","0","6","0.00","0","0","-","1","5","16.67","0","0","-","0.00","100.00","1.000","1","1","2","10","33.33","2","0","4","33.33"
