Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Connor McDavid,EDM,C,80,18.25,0,1,1,0,1,100.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,5,50.00
Jack Eichel,VGK,C,34,1.3666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Vince Dunn,SEA,D,73,16.166666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-
Travis Dermott,"TOR, VAN",D,60,35.816666666667,0,0,0,0,0,0.00,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,-
Jordan Greenway,MIN,L,62,66.116666666667,0,0,0,0,0,-,2,0.00,0.13,2,2,2,2,0,0,2,1,1,0,0,1,2,1,4,1,6,0,1,0.00
Timo Meier,S.J,R,77,3.8833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jakub Zboril,BOS,D,10,6.4166666666667,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,-
Erik Cernak,T.B,D,55,155.88333333333,0,0,0,0,0,-,2,0.00,0.0,2,2,0,0,0,0,2,1,1,0,0,0,1,3,20,4,22,0,0,-
Mikko Rantanen,COL,R,75,2.9833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50.00
A.J. Greer,N.J,L,9,0.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jansen Harkins,WPG,C,77,2.0833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,-
Brendan Guhle,ANA,D,6,0.9,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Sebastian Aho,CAR,"C, R",79,150.78333333333,1,2,2,0,3,100.00,15,6.67,1.75,23,20,17,7,3,1,6,3,3,0,0,6,2,11,5,5,1,29,30,49.15
Oliver Kylington,CGY,D,73,6.25,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Evgeny Svechnikov,WPG,L,72,0.9,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Christian Fischer,ARI,R,53,43.516666666667,0,0,0,0,0,-,0,-,0.01,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,2,6,25.00
Keegan Kolesar,VGK,R,77,43.683333333333,1,0,0,0,1,100.00,3,33.33,0.29,3,3,1,1,0,0,0,0,0,0,0,0,1,5,0,1,3,4,7,36.36
Thomas Novak,NSH,C,27,1.1333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Travis Konecny,PHI,"C, R",79,13.2,0,0,0,0,0,-,2,0.00,0.08,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,100.00
Dylan Strome,CHI,C,69,2.5166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00
Brandon Carlo,BOS,D,79,216.06666666667,1,0,0,0,1,50.00,10,10.00,0.06,12,10,3,0,2,0,4,2,2,0,0,3,3,7,13,8,19,0,0,-
Brock Boeser,VAN,R,71,2.4166666666667,0,1,0,1,1,100.00,1,0.00,0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mathew Barzal,NYI,C,73,2.35,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Glenn Gawdin,CGY,C,2,0.18333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Roope Hintz,DAL,"C, L",80,93.966666666667,3,1,1,0,4,80.00,8,37.50,0.85,9,9,7,3,1,0,0,0,0,0,0,0,1,4,1,1,5,14,19,42.42
Ethan Bear,CAR,D,58,53.183333333333,0,0,0,0,0,-,0,-,0.23,2,2,1,1,0,0,0,0,0,0,0,1,0,1,5,1,6,0,0,-
Caleb Jones,CHI,D,51,19.7,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,-
Noah Juulsen,VAN,D,8,11.566666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,-
Jack Roslovic,CBJ,C,81,62.533333333333,0,0,0,0,0,-,2,0.00,0.14,4,3,2,0,0,0,0,0,0,0,0,0,0,5,1,0,2,8,22,26.67
Zach Werenski,CBJ,D,68,106.0,0,1,0,1,1,33.33,7,0.00,0.44,7,7,3,1,2,0,0,0,0,0,0,0,0,0,3,0,9,0,0,-
Nicolas Roy,VGK,C,78,104.01666666667,0,1,1,0,1,33.33,7,0.00,0.46,9,8,3,2,0,0,0,0,0,0,0,0,0,4,0,0,5,46,59,43.81
Anthony Beauvillier,NYI,L,75,29.566666666667,0,0,0,0,0,-,1,0.00,0.19,2,2,2,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,-
Daniel Sprong,"SEA, WSH",R,63,0.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nicolas Meloche,S.J,D,50,50.683333333333,0,1,0,1,1,100.00,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,6,1,4,0,0,-
Jeremy Lauzon,"NSH, SEA",D,66,123.58333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,17,3,17,0,0,-
Thomas Chabot,OTT,D,59,10.933333333333,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-
Mathieu Joseph,"OTT, T.B",R,69,135.61666666667,2,2,2,0,4,100.00,11,18.18,1.72,17,14,12,5,2,1,6,3,3,0,0,2,2,11,0,3,4,3,2,60.00
Lawson Crouse,ARI,L,65,111.68333333333,1,0,0,0,1,100.00,6,16.67,0.78,9,9,5,3,3,0,0,0,0,0,0,0,0,4,3,2,8,3,5,37.50
Kyle Capobianco,ARI,D,45,6.25,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mitchell Stephens,DET,C,27,38.0,0,0,0,0,0,-,3,0.00,0.07,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,22,28,44.00
Blake Speers,ARI,C,2,0.6,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mitchell Marner,TOR,"C, R",72,144.91666666667,3,1,1,0,4,80.00,22,13.64,2.0,31,30,15,6,3,1,2,1,1,0,0,1,7,14,3,2,3,6,5,54.55
Jacob Larsson,ANA,D,6,1.1833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Joel Eriksson Ek,MIN,C,77,166.26666666667,0,0,0,0,0,-,7,0.00,0.64,14,10,5,0,3,0,2,1,1,0,0,2,1,10,9,1,13,95,136,41.13
Denis Gurianov,DAL,R,73,2.2666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jake DeBrusk,BOS,L,77,48.5,0,0,0,0,0,-,5,0.00,0.37,6,6,4,0,0,0,2,1,1,0,0,0,0,2,1,2,4,0,0,-
Ivan Provorov,PHI,D,79,210.03333333333,0,2,2,0,2,50.00,1,0.00,0.0,2,1,0,0,0,0,2,1,1,0,0,1,10,2,4,5,26,0,0,-
Gabriel Carlsson,CBJ,D,38,26.45,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,-
John Marino,PIT,D,81,191.56666666667,0,2,1,1,2,66.67,4,0.00,0.02,4,4,0,0,1,0,0,0,0,0,0,1,5,9,9,2,14,0,0,-
Yakov Trenin,NSH,C,80,133.93333333333,0,0,0,0,0,-,9,0.00,1.06,20,14,10,4,5,0,0,0,0,0,0,0,1,14,4,4,5,0,1,0.00
Austin Czarnik,"NYI, SEA",C,17,2.3666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100.00
Anthony Cirelli,T.B,C,76,160.4,1,0,0,0,1,50.00,13,7.69,0.9,19,14,10,4,3,0,21,5,3,1,1,4,4,12,1,5,6,40,66,37.74
Tanner Kero,DAL,C,23,10.633333333333,0,0,0,0,0,-,1,0.00,0.04,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-
Evan Rodrigues,PIT,C,82,34.65,0,0,0,0,0,-,3,0.00,0.19,4,3,4,2,0,1,0,0,0,0,0,0,2,0,1,1,1,10,14,41.67
Artemi Panarin,NYR,L,75,1.0166666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Dean Kukan,CBJ,D,41,28.233333333333,0,0,0,0,0,-,1,0.00,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,-
Noel Acciari,FLA,C,20,23.816666666667,0,0,0,0,0,-,1,0.00,0.1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,3,0,4,4,13,23.53
Derek Ryan,EDM,C,75,130.01666666667,0,1,1,0,1,inf,3,0.00,0.2,4,4,1,1,0,0,2,1,1,0,0,0,2,4,3,1,8,49,64,43.36
Lukas Vejdemo,MTL,C,6,12.85,0,0,0,0,0,-,0,-,0.15,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,3,0,4,0.00
Will Borgen,SEA,D,36,30.216666666667,0,0,0,0,0,0.00,3,0.00,0.09,3,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,-
Colton White,N.J,D,27,7.5833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Christian Wolanin,"BUF, L.A",D,9,5.5833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-
Alexandre Carrier,NSH,D,77,222.5,0,1,0,1,1,100.00,4,0.00,0.04,7,5,1,0,0,0,4,2,2,0,0,5,5,3,7,4,37,0,1,0.00
Conor Garland,VAN,R,77,3.7166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,-
Niko Mikkola,STL,D,54,79.583333333333,1,0,0,0,1,33.33,2,50.00,0.3,3,3,1,1,0,0,0,0,0,0,0,1,2,1,4,1,14,0,0,-
Kirill Kaprizov,MIN,L,81,4.35,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Dominik Simon,"ANA, PIT",C,72,0.25,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Christian Jaros,N.J,D,11,3.4666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Rudolfs Balcers,S.J,L,61,69.516666666667,0,1,1,0,1,100.00,9,0.00,0.34,10,9,5,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,1,50.00
Troy Terry,ANA,"C, R",75,1.4666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Adam Gaudette,"CHI, OTT",C,58,0.38333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Vladislav Gavrikov,CBJ,D,80,247.06666666667,0,1,1,0,1,50.00,11,0.00,0.84,13,13,5,4,2,1,2,1,1,0,0,1,3,4,9,5,39,0,0,-
Mason Appleton,"SEA, WPG",C,68,53.233333333333,0,0,0,0,0,-,1,0.00,0.0,2,1,0,0,0,0,12,2,1,0,1,0,0,0,2,0,3,0,0,-
Steven Lorentz,CAR,C,67,29.016666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,5,37.50
Matt Roy,L.A,D,67,139.08333333333,0,2,2,0,2,40.00,3,0.00,0.0,3,3,0,0,0,0,2,1,1,0,0,0,10,2,15,3,4,0,0,-
Sami Niku,MTL,D,13,3.4166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Lane Pederson,S.J,C,29,2.1333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Jalen Chatfield,CAR,D,16,5.9833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Mason Marchment,FLA,L,54,1.45,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Adam Brooks,"MTL, VGK, WPG",C,25,1.9166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.33
Philippe Myers,NSH,D,27,27.316666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,2,0,1,0,0,-
Ryan Lomberg,FLA,L,55,66.216666666667,0,1,1,0,1,100.00,7,0.00,1.06,10,9,10,3,1,2,0,0,0,0,0,0,0,3,1,4,3,0,1,0.00
Dan Renouf,DET,D,4,0.73333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Ethan Prow,BUF,D,4,4.1666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kevin Rooney,NYR,C,61,129.38333333333,0,0,0,0,0,-,7,0.00,0.55,11,9,6,2,1,1,0,0,0,0,0,3,2,4,2,1,15,10,15,40.00
Brandon Tanev,SEA,L,30,41.366666666667,1,0,0,0,1,100.00,7,14.29,1.32,8,8,8,4,3,1,2,1,1,0,0,1,1,4,8,3,3,0,1,0.00
Matthew Tkachuk,CGY,L,82,3.2333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,-
Joey Anderson,TOR,R,5,0.25,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Luke Kunin,NSH,C,82,61.5,0,0,0,0,0,-,1,0.00,0.26,4,4,3,0,0,0,2,1,1,0,0,1,0,0,0,0,5,5,4,55.56
Auston Matthews,TOR,C,73,5.6666666666667,0,0,0,0,0,-,1,0.00,0.04,3,2,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,7,6,53.85
Adam Fox,NYR,D,78,166.18333333333,1,1,0,1,2,66.67,4,25.00,0.23,6,6,2,2,0,0,2,1,1,0,0,2,5,7,1,1,12,0,0,-
Ryan Lindgren,NYR,D,78,174.13333333333,0,0,0,0,0,0.00,1,0.00,0.0,2,1,0,0,0,0,0,0,0,0,0,0,7,3,16,4,25,0,0,-
Charlie McAvoy,BOS,D,78,168.13333333333,1,0,0,0,1,33.33,2,50.00,0.96,3,2,1,1,0,0,0,0,0,0,0,1,5,9,11,4,16,0,0,-
Libor Hajek,NYR,D,17,4.4166666666667,0,0,0,0,0,-,1,0.00,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Rasmus Asplund,BUF,C,80,59.6,1,0,0,0,1,100.00,5,20.00,0.52,9,8,2,1,1,0,0,0,0,0,0,0,1,5,1,0,0,1,2,33.33
Carl Grundstrom,L.A,R,54,5.1833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,-
Alex DeBrincat,CHI,L,82,53.233333333333,0,0,0,0,0,-,8,0.00,1.58,11,10,8,4,3,0,0,0,0,0,0,1,2,4,2,0,2,0,1,0.00
Markus Niemelainen,EDM,D,20,29.216666666667,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,11,0,4,0,0,-
Patrik Laine,CBJ,L,56,0.61666666666667,0,0,0,0,0,-,0,-,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Cam Dineen,ARI,D,34,36.516666666667,0,0,0,0,0,-,1,0.00,0.06,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,-
Clayton Keller,ARI,"C, R",67,76.033333333333,1,1,1,0,2,100.00,8,12.50,1.18,11,10,7,6,2,0,2,1,1,0,0,2,1,6,0,1,3,1,1,50.00
Jesse Puljujarvi,EDM,R,65,1.4166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jakob Chychrun,ARI,D,47,80.116666666667,0,0,0,0,0,-,3,0.00,0.0,4,4,0,0,0,0,0,0,0,0,0,2,3,2,4,3,8,0,0,-
Dillon Dube,CGY,C,79,63.483333333333,1,2,2,0,3,100.00,5,20.00,0.87,6,6,5,3,1,2,0,0,0,0,0,1,0,2,6,2,0,3,9,25.00
Tyler Benson,EDM,L,29,0.28333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kale Clague,"L.A, MTL",D,36,13.033333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Sam Steel,ANA,C,68,21.816666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,14.29
Brett Howden,VGK,C,47,21.033333333333,0,2,1,1,2,100.00,3,0.00,0.36,3,3,3,2,1,1,2,1,1,0,0,0,0,0,1,2,1,2,5,28.57
Olli Juolevi,"DET, FLA",D,18,6.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Kieffer Bellows,NYI,L,45,0.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Beck Malenstyn,WSH,L,12,8.8833333333333,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0.00
Tim Gettinger,NYR,L,8,0.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Trent Frederic,BOS,C,60,32.416666666667,0,0,0,0,0,-,2,0.00,0.33,6,4,5,1,0,0,2,1,1,0,0,0,0,2,2,2,1,0,1,0.00
Logan Brown,STL,C,39,3.2666666666667,0,0,0,0,0,-,1,0.00,0.13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
William Lockwood,VAN,R,13,0.86666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Max Jones,ANA,L,2,2.1333333333333,0,0,0,0,0,-,0,-,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Andrew Peeke,CBJ,D,82,263.66666666667,0,0,0,0,0,0.00,4,0.00,0.05,6,6,1,0,0,0,2,1,1,0,0,0,1,2,23,3,38,0,0,-
Tyson Jost,"COL, MIN",C,80,133.28333333333,0,1,1,0,1,100.00,2,0.00,0.06,2,2,0,0,0,0,4,2,2,0,0,2,2,6,1,3,6,40,62,39.22
Dante Fabbro,NSH,D,66,65.7,0,0,0,0,0,0.00,1,0.00,0.02,1,1,0,0,0,0,2,1,1,0,0,1,4,0,2,1,14,0,0,-
Josh Mahura,ANA,D,38,7.3,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,-
Jonathan Dahlen,S.J,C,61,2.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Victor Mete,OTT,D,37,60.666666666667,0,0,0,0,0,0.00,1,0.00,0.01,2,1,0,0,1,0,0,0,0,0,0,0,1,2,1,3,8,0,0,-
Logan Stanley,WPG,D,58,140.03333333333,0,1,0,1,1,25.00,4,0.00,0.15,5,4,2,0,1,0,4,2,2,0,0,4,12,2,23,3,18,0,0,-
Givani Smith,DET,R,46,0.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Connor Bunnaman,PHI,C,15,3.85,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,4,33.33
Boris Katchouk,"CHI, T.B",L,59,36.266666666667,0,0,0,0,0,-,4,0.00,0.57,6,5,4,2,1,0,2,1,1,0,0,3,0,1,3,0,1,0,2,0.00
Jordan Kyrou,STL,C,74,4.6166666666667,0,1,1,0,1,100.00,0,-,0.0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Riley Stillman,CHI,D,52,58.116666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,12,0,0,-
Taylor Raddysh,"CHI, T.B",R,74,34.6,1,0,0,0,1,100.00,2,50.00,0.45,3,3,3,2,1,0,0,0,0,0,0,0,0,1,2,1,2,1,0,100.00
Noah Gregor,S.J,C,63,20.133333333333,0,0,0,0,0,-,2,0.00,0.24,3,3,3,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,-
Dennis Cholowski,"SEA, WSH",D,11,1.6166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Samuel Girard,COL,D,67,42.8,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,1,2,0,3,2,4,0,0,-
Pierre-Luc Dubois,WPG,L,81,2.4333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00
Jake Bean,CBJ,D,67,73.266666666667,0,1,1,0,1,33.33,4,0.00,0.01,4,4,0,0,2,0,0,0,0,0,0,1,2,3,3,0,5,0,0,-
Henrik Borgstrom,CHI,C,52,3.6,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00
Jesper Bratt,N.J,L,76,3.5166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mikhail Sergachev,T.B,D,78,165.05,0,1,1,0,1,33.33,6,0.00,0.23,7,7,1,1,1,0,2,1,1,0,0,2,3,1,9,2,11,0,0,-
Sean Day,T.B,D,2,0.31666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nathan Bastian,"N.J, SEA",R,72,16.616666666667,0,0,0,0,0,0.00,1,0.00,0.23,2,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,2,0,100.00
Michael McLeod,N.J,C,77,156.11666666667,0,1,0,1,1,100.00,7,0.00,0.3,8,7,4,0,0,0,2,1,1,0,0,2,2,13,9,4,3,87,70,55.41
Tage Thompson,BUF,R,78,65.433333333333,2,0,0,0,2,66.67,5,40.00,1.22,6,5,4,2,2,0,10,1,0,0,1,0,1,5,6,0,1,21,43,32.81
Jacob Moverare,L.A,D,19,24.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,-
Filip Hronek,DET,D,78,123.36666666667,0,0,0,0,0,0.00,7,0.00,0.1,8,7,0,0,2,0,4,2,2,0,0,1,2,1,10,1,10,0,0,-
Jacob MacDonald,COL,D,8,3.05,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Troy Stecher,"DET, L.A",D,29,24.333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,-
Nikita Zaitsev,OTT,D,62,174.61666666667,0,2,1,1,2,66.67,2,0.00,0.0,3,2,0,0,0,0,4,2,2,0,0,0,6,5,9,1,27,0,0,-
Drake Caggiula,BUF,C,18,29.216666666667,0,0,0,0,0,-,1,0.00,0.15,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,3,25.00
Michal Kempny,WSH,D,15,15.533333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,-
Janne Kuokkanen,N.J,"C, L",57,60.566666666667,1,0,0,0,1,100.00,3,33.33,0.25,4,3,4,2,1,0,2,1,1,0,0,0,0,2,0,1,0,0,2,0.00
Kasper Bjorkqvist,PIT,R,6,6.1666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Rem Pitlick,"MIN, MTL",C,66,47.85,1,0,0,0,1,100.00,2,50.00,0.16,2,2,2,1,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,100.00
Brandon Duhaime,MIN,R,80,47.883333333333,0,0,0,0,0,-,0,-,0.04,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,4,0.00
Lucas Carlsson,FLA,D,40,4.95,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Ross Colton,T.B,C,79,1.8833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00
Otto Koivula,NYI,L,8,3.3333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Linus Hogberg,PHI,D,5,4.2833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-
Axel Jonsson-Fjallby,WSH,L,23,15.933333333333,0,0,0,0,0,-,1,0.00,0.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Brandon Hagel,"CHI, T.B",L,77,108.21666666667,1,2,2,0,3,100.00,8,12.50,1.35,12,11,8,4,2,1,0,0,0,0,0,1,5,9,2,7,5,3,9,25.00
Michael Pezzetta,MTL,L,51,0.63333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
