Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Cody Eakin,BUF,C,69,8.4333333333333,1,1,0,1,2,100.00,1,100.00,0.33,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,78.57
Kevin Connauton,"FLA, PHI",D,39,1.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Ben Chiarot,"FLA, MTL",D,74,74.133333333333,2,1,0,1,3,75.00,5,40.00,0.28,12,5,2,1,0,1,2,1,1,0,0,0,1,1,2,2,4,0,0,-
Erik Haula,BOS,L,78,73.283333333333,2,2,0,2,4,66.67,14,14.29,1.41,25,18,18,5,0,0,4,2,2,0,0,2,2,1,2,5,2,30,14,68.18
Anders Lee,NYI,"C, L",76,179.6,9,4,4,0,13,50.00,36,25.00,6.81,53,51,47,36,0,6,2,1,1,0,0,0,3,0,3,2,0,19,13,59.38
Nick Jensen,WSH,D,76,3.2,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nic Dowd,WSH,C,64,4.6833333333333,0,1,0,1,1,100.00,1,0.00,0.37,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50.00
Justin Dowling,VAN,C,22,8.9,0,0,0,0,0,0.00,0,-,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,50.00
Brenden Dillon,WPG,D,79,5.0666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
Radko Gudas,FLA,D,77,3.7666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-
Matt Irwin,WSH,D,17,0.33333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Christopher Tanev,CGY,D,82,20.6,0,0,0,0,0,-,3,0.00,0.22,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-
Mats Zuccarello,MIN,"C, R",70,218.28333333333,7,21,14,7,28,77.78,44,15.91,4.79,71,57,37,11,0,11,2,1,1,0,0,0,11,1,1,11,3,3,8,27.27
Calle Jarnkrok,"CGY, SEA",C,66,126.03333333333,2,4,3,1,6,54.55,11,18.18,1.98,23,15,14,6,0,0,2,1,1,0,0,0,0,1,2,6,0,33,32,50.77
Justin Holl,TOR,D,69,6.45,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jason Zucker,PIT,L,41,61.633333333333,2,0,0,0,2,28.57,16,12.50,3.55,24,22,18,12,0,4,0,0,0,0,0,1,2,1,3,1,1,1,1,50.00
Tyler Toffoli,"CGY, MTL","C, R",74,178.45,8,8,3,5,16,55.17,42,19.05,6.1,63,53,47,25,1,4,2,1,1,0,0,0,4,1,1,3,0,2,4,33.33
Johan Larsson,"ARI, WSH",L,43,32.166666666667,2,1,1,0,3,60.00,4,50.00,0.41,8,5,2,1,0,0,2,1,1,0,0,0,0,0,2,4,0,11,7,61.11
Greg McKegg,NYR,C,43,2.5833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Evgeny Kuznetsov,WSH,C,79,295.23333333333,8,19,14,5,27,69.23,68,11.76,8.2,102,86,49,17,0,4,4,2,2,0,0,1,12,5,4,4,0,49,58,45.79
Charlie Coyle,BOS,C,82,155.36666666667,3,6,3,3,9,52.94,21,14.29,3.9,38,30,21,13,0,5,2,1,1,0,0,1,5,0,4,3,0,49,42,53.85
Patrik Nemeth,NYR,D,63,4.1833333333333,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jon Merrill,MIN,D,69,2.3,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-
Tyler Pitlick,"CGY, MTL",C,39,2.7666666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Justin Faulk,STL,D,76,120.55,1,6,1,5,7,50.00,7,14.29,0.72,20,10,9,2,0,0,0,0,0,0,0,0,2,4,1,2,1,0,0,-
Brock Nelson,NYI,C,72,161.48333333333,12,3,1,2,15,60.00,42,28.57,5.97,64,48,50,22,0,4,13,5,4,1,0,3,12,1,2,3,1,42,39,51.85
Nick Bjugstad,MIN,C,57,8.3166666666667,1,0,0,0,1,50.00,2,50.00,0.61,2,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00
Derek Forbort,BOS,D,76,2.05,0,0,0,0,0,-,1,0.00,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kevin Hayes,PHI,"C, R",48,130.43333333333,2,2,2,0,4,50.00,24,8.33,2.29,43,31,13,3,0,6,14,3,2,0,1,0,3,0,0,2,0,40,52,43.48
Cam Fowler,ANA,D,76,163.01666666667,6,12,8,4,18,69.23,28,21.43,1.98,80,40,25,2,1,1,2,1,1,0,0,1,2,2,0,2,2,0,0,-
Vladimir Tarasenko,STL,R,75,200.4,5,17,12,5,22,68.75,57,8.77,5.27,95,78,50,2,0,4,4,2,2,0,0,0,6,1,1,7,1,0,0,-
Austin Watson,OTT,L,67,3.3833333333333,0,0,0,0,0,-,1,0.00,0.14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jaden Schwartz,SEA,C,37,88.133333333333,1,3,3,0,4,50.00,15,6.67,2.8,24,22,18,14,1,2,0,0,0,0,0,1,2,2,0,4,0,1,1,50.00
Riley Sheahan,SEA,C,69,2.1833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,50.00
Jeff Skinner,BUF,L,80,224.03333333333,5,6,3,3,11,45.83,46,10.87,7.39,73,58,53,31,0,6,2,1,1,0,0,2,5,2,3,6,0,33,36,47.83
Zach Hyman,EDM,"C, L",76,182.4,5,5,2,3,10,33.33,30,16.67,8.48,49,48,45,42,0,6,10,5,5,0,0,1,5,3,6,8,0,1,0,100.00
Erik Gudbranson,CGY,D,78,6.4833333333333,0,0,0,0,0,-,1,0.00,0.11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Taylor Hall,BOS,L,81,228.58333333333,7,8,6,2,15,46.88,42,16.67,5.74,59,52,38,20,0,4,4,2,2,0,0,3,10,0,7,12,0,0,0,-
Brett Connolly,CHI,R,9,6.0666666666667,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Ryan Johansen,NSH,C,79,241.58333333333,11,13,5,8,24,50.00,43,25.58,5.79,64,54,52,21,1,3,6,3,3,0,0,1,10,1,3,3,1,131,81,61.79
Tyler Seguin,DAL,C,81,202.75,3,10,6,4,13,41.94,50,6.00,4.87,82,58,41,12,1,7,2,1,1,0,0,0,7,4,3,3,0,36,24,60.00
Mark Pysyk,BUF,D,68,3.2166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jarred Tinordi,NYR,D,7,0.68333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mikael Granlund,NSH,C,80,251.56666666667,3,25,11,14,28,56.00,26,11.54,4.52,49,36,39,19,0,6,4,2,2,0,0,0,10,3,3,12,0,32,30,51.61
Nino Niederreiter,CAR,R,75,110.51666666667,4,1,0,1,5,50.00,18,22.22,3.34,26,25,19,15,0,1,4,2,2,0,0,0,8,1,1,8,0,2,0,100.00
Bryan Rust,PIT,R,60,206.41666666667,9,12,8,4,21,61.76,49,18.37,9.78,82,72,65,34,0,8,4,2,2,0,0,0,9,2,3,6,1,0,1,0.00
Joonas Donskoi,SEA,R,75,85.4,0,3,2,1,3,37.50,11,0.00,1.71,18,16,17,7,0,0,2,1,1,0,0,0,4,0,0,3,0,0,0,-
Jani Hakanpaa,DAL,D,80,4.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Sam Carrick,ANA,C,64,9.7666666666667,1,0,0,0,1,100.00,2,50.00,0.74,4,3,2,0,0,0,9,3,2,1,0,1,0,1,1,1,0,12,2,85.71
Brendan Gallagher,MTL,R,56,133.46666666667,5,2,1,1,7,77.78,26,19.23,5.68,40,35,34,25,0,2,8,4,4,0,0,3,1,1,2,4,0,2,8,20.00
Jesper Fast,CAR,R,82,23.15,1,1,1,0,2,100.00,2,50.00,0.15,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-
John Klingberg,DAL,D,74,209.9,1,19,11,8,20,55.56,38,2.63,3.05,92,51,32,1,0,8,2,1,1,0,0,1,11,5,1,3,3,0,0,-
Mark Stone,VGK,R,37,99.216666666667,3,3,2,1,6,42.86,13,23.08,3.29,23,17,17,13,0,2,0,0,0,0,0,1,3,3,0,3,0,2,5,28.57
Michael Sgarbossa,WSH,C,10,7.4166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Alex Belzile,MTL,R,11,10.116666666667,0,0,0,0,0,-,1,0.00,0.32,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,-
Colin Blackwell,"SEA, TOR",C,58,19.75,0,0,0,0,0,0.00,4,0.00,0.36,5,4,4,1,0,0,10,1,0,0,1,0,1,0,0,3,1,10,3,76.92
Ryan Dzingel,"ARI, S.J",C,32,20.0,0,0,0,0,0,-,3,0.00,0.19,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,60.00
Ondrej Palat,T.B,L,77,161.51666666667,1,5,1,4,6,33.33,18,5.56,1.86,31,23,19,3,0,1,0,0,0,0,0,1,3,1,0,7,0,0,0,-
Josh Manson,"ANA, COL",D,67,2.3,0,1,0,1,1,100.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Max McCormick,SEA,L,10,0.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Josh Archibald,EDM,R,8,0.75,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Travis Boyd,ARI,C,74,122.1,2,2,2,0,4,44.44,12,16.67,2.37,18,16,16,11,0,2,6,3,3,0,0,0,2,0,2,10,0,31,41,43.06
Dylan DeMelo,WPG,D,76,1.7333333333333,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Gregory Hofmann,CBJ,C,24,14.75,0,0,0,0,0,-,2,0.00,0.14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.00
Johnny Gaudreau,CGY,L,82,242.63333333333,6,19,9,10,25,62.50,77,7.79,6.87,136,97,52,12,1,11,2,1,1,0,0,1,14,4,3,3,0,0,0,-
Nick Seeler,PHI,D,43,3.4666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Sean Kuraly,CBJ,C,77,15.483333333333,0,1,0,1,1,33.33,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,17,21,44.74
Vincent Trocheck,CAR,C,81,233.91666666667,6,6,4,2,12,33.33,34,17.65,7.33,54,50,47,38,0,3,6,3,3,0,0,1,6,3,2,16,0,56,31,64.37
T.J. Tynan,L.A,C,2,4.3833333333333,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Adam Lowry,WPG,"C, L",79,72.316666666667,0,2,1,1,2,28.57,5,0.00,1.23,8,8,8,6,0,1,0,0,0,0,0,1,0,2,1,2,0,28,24,53.85
Nick Cousins,NSH,C,68,112.81666666667,3,1,1,0,4,50.00,14,21.43,2.26,24,20,20,14,0,3,2,1,1,0,0,0,3,1,2,7,0,5,6,45.45
Steven Fogarty,BOS,C,2,0.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Blake Coleman,CGY,C,81,25.066666666667,0,0,0,0,0,-,2,0.00,0.81,5,4,4,4,0,1,0,0,0,0,0,0,1,1,1,4,0,0,1,0.00
Logan Shaw,OTT,R,17,0.7,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Josh Leivo,CAR,L,7,0.016666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jean-Gabriel Pageau,NYI,C,77,160.08333333333,4,4,1,3,8,36.36,15,26.67,3.42,33,26,26,16,0,3,0,0,0,0,0,0,6,1,2,7,0,90,62,59.21
Mike Reilly,BOS,D,70,47.216666666667,0,3,1,2,3,75.00,9,0.00,0.55,17,12,3,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,-
Rocco Grimaldi,NSH,R,7,0.38333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Scott Mayfield,NYI,D,61,3.7,0,0,0,0,0,0.00,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Boone Jenner,CBJ,C,59,176.0,8,2,1,1,10,43.48,32,25.00,6.33,45,40,38,32,0,2,4,2,2,0,0,0,4,0,1,8,2,101,85,54.30
Dmitrij Jaskin,ARI,R,12,16.666666666667,0,0,0,0,0,-,3,0.00,0.26,6,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,66.67
Victor Rask,"MIN, SEA",C,47,35.75,0,1,1,0,1,50.00,6,0.00,0.39,8,7,3,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,50.00
Brandon Saad,STL,L,78,129.11666666667,8,5,4,1,13,52.00,36,22.22,6.0,41,39,37,24,0,8,0,0,0,0,0,0,0,0,0,5,0,1,1,50.00
Brett Ritchie,CGY,R,41,2.5,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Joel Edmundson,MTL,D,24,1.8833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Matt Nieto,S.J,L,70,6.0333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00
William Karlsson,VGK,C,67,134.35,1,2,1,1,3,25.00,12,8.33,2.99,34,25,25,12,0,3,0,0,0,0,0,1,4,1,2,3,1,54,38,58.70
Scott Harrington,CBJ,D,7,0.18333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nikita Kucherov,T.B,R,47,181.71666666667,9,21,12,9,30,78.95,43,20.93,5.2,81,63,44,12,2,6,4,2,2,0,0,1,9,0,4,7,0,0,0,-
Ryan Nugent-Hopkins,EDM,C,63,218.91666666667,1,22,10,12,23,54.76,42,2.38,4.77,63,51,49,14,0,5,4,2,2,0,0,0,5,3,0,6,1,0,0,-
Gabriel Landeskog,COL,L,51,200.91666666667,7,8,5,3,15,42.86,41,17.07,7.08,56,51,40,28,0,10,21,5,3,1,1,0,5,0,5,6,2,49,38,56.32
Jonathan Huberdeau,FLA,"C, L",80,295.65,5,33,20,13,38,74.51,49,10.20,5.8,90,68,49,11,0,8,0,0,0,0,0,3,18,2,3,11,2,1,3,25.00
Adam Larsson,SEA,D,82,9.5166666666667,0,1,0,1,1,100.00,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Ryan Strome,NYR,C,74,205.75,5,9,5,4,14,31.82,31,16.13,5.05,52,45,39,16,0,3,2,1,1,0,0,0,10,2,0,4,1,22,24,47.83
Mika Zibanejad,NYR,C,81,241.86666666667,15,13,8,5,28,54.90,71,21.13,10.18,134,110,58,22,0,6,0,0,0,0,0,0,11,2,3,9,1,123,102,54.67
Mark Scheifele,WPG,C,67,233.0,7,12,7,5,19,57.58,36,19.44,5.31,67,55,39,11,0,6,9,3,2,1,0,2,9,2,2,8,0,90,76,54.22
Sean Couturier,PHI,C,29,82.166666666667,2,3,3,0,5,50.00,13,15.38,2.53,33,26,16,9,0,3,2,1,1,0,0,0,1,1,0,5,0,32,18,64.00
Dougie Hamilton,N.J,D,62,153.91666666667,2,6,4,2,8,61.54,28,7.14,2.78,70,44,28,3,0,5,10,5,5,0,0,0,6,2,3,2,0,0,0,-
Jonas Brodin,MIN,D,73,118.03333333333,1,6,3,3,7,50.00,15,6.67,0.87,29,17,5,1,0,1,0,0,0,0,0,0,0,2,4,2,3,0,0,-
Sven Baertschi,VGK,L,1,0.033333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jamie Oleksiak,SEA,D,72,6.4833333333333,0,0,0,0,0,0.00,1,0.00,0.15,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
J.T. Miller,VAN,C,80,264.66666666667,8,30,18,12,38,76.00,52,15.38,5.67,85,71,41,13,0,5,4,2,2,0,0,0,11,0,5,11,2,38,25,60.32
Joel Armia,MTL,R,60,47.733333333333,1,2,0,2,3,75.00,12,8.33,1.81,18,15,12,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-
Nathan Beaulieu,WPG,D,24,1.1333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Connor Murphy,CHI,D,57,4.2833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-
Stefan Noesen,CAR,R,2,2.3666666666667,0,0,0,0,0,0.00,0,-,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Phillip Danault,L.A,"C, L",79,162.43333333333,2,2,1,1,4,26.67,25,8.00,4.89,39,36,34,27,0,4,4,2,2,0,0,1,5,1,2,10,0,69,44,61.06
Vladislav Namestnikov,"DAL, DET",C,75,33.833333333333,0,1,1,0,1,25.00,1,0.00,0.54,7,6,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.00
Rickard Rakell,"ANA, PIT","L, R",70,159.8,5,5,3,2,10,52.63,32,15.63,3.95,53,42,27,10,0,3,2,1,1,0,0,0,4,1,1,8,1,2,2,50.00
Turner Elson,DET,C,2,0.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Colin Miller,BUF,D,38,55.016666666667,0,3,2,1,3,37.50,11,0.00,0.57,21,17,1,0,0,3,2,1,1,0,0,0,0,0,2,1,1,0,0,-
Jonathan Marchessault,VGK,C,76,161.4,5,15,8,7,20,95.24,42,11.90,5.23,60,56,35,14,0,4,2,1,1,0,0,0,11,1,2,3,1,2,5,28.57
Barclay Goodrow,NYR,C,79,47.05,0,0,0,0,0,0.00,7,0.00,1.4,10,9,9,7,0,1,0,0,0,0,0,0,1,0,0,2,0,26,17,60.47
Brad Hunt,VAN,D,50,54.65,0,2,2,0,2,50.00,7,0.00,0.54,12,9,4,0,0,1,0,0,0,0,0,0,0,1,0,3,3,0,0,-
Torey Krug,STL,D,64,180.06666666667,3,16,5,11,19,52.78,30,10.00,2.18,49,38,16,1,0,3,2,1,1,0,0,0,4,0,1,1,5,0,0,-
Matt Tennyson,NSH,D,8,0.11666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Luke Glendening,DAL,C,82,4.3166666666667,0,0,0,0,0,-,1,0.00,0.32,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,62.50
Yanni Gourde,SEA,C,74,144.58333333333,3,4,0,4,7,63.64,19,15.79,1.65,43,26,15,3,1,2,2,1,1,0,0,1,2,4,1,6,1,37,28,56.92
Ryan Murray,COL,D,37,1.8166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Alex Galchenyuk,ARI,C,60,50.05,0,1,0,1,1,50.00,9,0.00,0.53,12,10,5,0,0,1,4,2,2,0,0,0,2,0,0,2,0,9,6,60.00
Morgan Rielly,TOR,D,82,238.73333333333,2,21,8,13,23,47.92,34,5.88,2.13,57,42,13,1,0,6,6,3,3,0,0,1,4,0,4,1,4,0,0,-
Hampus Lindholm,"ANA, BOS",D,71,68.183333333333,1,4,1,3,5,83.33,12,8.33,0.82,27,19,6,0,0,1,2,1,1,0,0,0,2,0,1,0,1,0,0,-
Matt Dumba,MIN,D,57,99.6,1,4,3,1,5,55.56,19,5.26,2.28,46,28,12,4,0,6,0,0,0,0,0,2,2,0,4,7,3,0,0,-
Brendan Gaunce,CBJ,C,30,0.11666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Brady Skjei,CAR,D,82,10.8,0,0,0,0,0,-,2,0.00,0.08,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-
Tanner Pearson,VAN,L,68,109.48333333333,1,2,2,0,3,30.00,15,6.67,2.87,22,19,20,12,0,4,7,2,1,1,0,2,0,0,2,9,2,8,17,32.00
Scott Laughton,PHI,C,67,41.533333333333,0,1,1,0,1,33.33,6,0.00,0.86,8,7,3,3,0,1,0,0,0,0,0,1,5,0,2,2,1,24,14,63.16
Mark Jankowski,BUF,C,19,1.4333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Olli Maatta,L.A,D,66,8.15,0,0,0,0,0,0.00,0,-,0.05,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-
Mike Matheson,PIT,D,74,52.183333333333,0,2,2,0,2,50.00,10,0.00,0.72,19,13,5,0,0,2,0,0,0,0,0,0,0,0,4,2,2,0,0,-
Zemgus Girgensons,BUF,L,56,55.566666666667,3,1,1,0,4,50.00,8,37.50,1.64,10,10,9,7,0,0,2,1,1,0,0,0,1,1,0,7,0,13,9,59.09
Cody Ceci,EDM,D,78,4.7333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Tom Wilson,WSH,R,78,197.16666666667,4,6,3,3,10,41.67,31,12.90,6.02,60,51,54,27,0,7,6,3,3,0,0,2,2,3,13,7,0,7,15,31.82
Tomas Hertl,S.J,C,82,205.68333333333,6,10,5,5,16,57.14,34,17.65,6.61,50,46,42,30,1,6,2,1,1,0,0,0,5,1,4,5,0,132,80,62.26
Teuvo Teravainen,CAR,L,77,226.63333333333,9,22,12,10,31,81.58,73,12.33,6.69,109,88,52,7,2,7,4,2,2,0,0,0,16,1,0,7,1,0,0,-
Derrick Pouliot,"SEA, VGK",D,11,0.6,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jacob Trouba,NYR,D,81,98.4,1,3,0,3,4,57.14,20,5.00,1.44,35,29,6,0,1,3,9,3,2,1,0,1,5,3,3,2,3,0,0,-
Slater Koekkoek,EDM,D,19,0.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Filip Forsberg,NSH,L,69,218.05,10,17,12,5,27,62.79,55,18.18,6.55,116,83,56,10,2,11,2,1,1,0,0,1,11,9,7,7,1,0,0,-
Radek Faksa,DAL,C,77,8.9666666666667,1,0,0,0,1,100.00,1,100.00,0.14,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,7,4,63.64
Matt Grzelcyk,BOS,D,73,103.48333333333,0,5,3,2,5,62.50,5,0.00,0.59,17,12,6,0,0,1,2,1,1,0,0,1,2,0,1,5,1,0,0,-
Colton Parayko,STL,D,80,23.016666666667,0,1,1,0,1,20.00,3,0.00,0.23,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Oskar Sundqvist,"DET, STL",C,59,32.4,0,0,0,0,0,0.00,2,0.00,0.38,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0.00
Esa Lindell,DAL,D,76,34.566666666667,0,3,2,1,3,75.00,7,0.00,0.61,9,8,6,3,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,-
Chandler Stephenson,VGK,C,79,176.36666666667,6,8,3,5,14,63.64,26,23.08,4.28,42,33,26,11,0,5,0,0,0,0,0,0,7,2,1,12,0,77,51,60.16
Shayne Gostisbehere,ARI,D,82,234.38333333333,2,17,8,9,19,86.36,33,6.06,2.39,80,50,17,0,0,7,2,1,1,0,0,1,7,4,2,3,4,0,0,-
Mackenzie MacEachern,STL,L,14,0.083333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Devin Shore,EDM,C,49,0.9,0,0,0,0,0,-,1,0.00,0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jujhar Khaira,CHI,L,27,1.0333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Adam Pelech,NYI,D,78,15.366666666667,0,0,0,0,0,0.00,0,-,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jimmy Vesey,N.J,L,68,17.916666666667,0,0,0,0,0,0.00,0,-,0.07,2,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0.00
Chris Tierney,OTT,C,70,95.033333333333,3,2,0,2,5,62.50,11,27.27,1.42,18,15,13,8,0,2,2,1,1,0,0,0,7,2,0,3,0,27,28,49.09
Jordan Martinook,CAR,L,59,2.2666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Damon Severson,N.J,D,80,185.46666666667,5,11,4,7,16,80.00,33,15.15,2.29,63,42,20,0,1,6,6,3,3,0,0,0,8,1,2,4,1,0,0,-
Martin Frk,L.A,R,6,21.283333333333,2,0,0,0,2,100.00,8,25.00,0.91,12,10,5,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,-
Colton Sissons,NSH,C,79,35.216666666667,1,3,2,1,4,80.00,6,16.67,1.48,9,8,8,6,0,2,0,0,0,0,0,0,0,0,1,0,0,24,18,57.14
Teddy Blueger,PIT,C,65,5.55,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,50.00
