"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"177","Charlie Coyle","BOS","C","82","134.28333333333","1.6376016260163","0","0.45","0","0.45","0.45","100.00","2.23","0.00","0.18","3.57","3.13","1.79","0.89","0.45","0","0.89","0.45","0.45","0","0","0","0.89","4.02","0.89","0","3.13","9.83","24.13","12.93"
"193","Zach Hyman","EDM","C, L","76","136.56666666667","1.7969298245614","0.44","1.32","0.88","0.44","1.76","100.00","3.95","11.11","0.46","8.79","7.91","4.39","1.76","0.44","0.44","2.64","1.32","1.32","0","0","0.88","0.88","2.2","0.44","0.88","1.76","5.27","9.23","15.98"
"412","Tomas Nosek","BOS","L","75","135.55","1.8073333333333","0","0.89","0.44","0.44","0.89","100.00","1.33","0.00","0.07","1.77","1.77","0.89","0","0.44","0","0.89","0.44","0.44","0","0","0","1.33","3.98","0.89","0","3.54","20.36","21.25","21.66"
"31","Anze Kopitar","L.A","C","81","138.28333333333","1.7072016460905","0","0.43","0","0.43","0.43","50.00","2.17","0.00","0.2","3.04","3.04","1.74","0.87","0","0","0","0","0","0","0","0.43","2.17","0.87","1.74","0.43","0","33.84","36.45","20.89"
"237","Scott Mayfield","NYI","D","61","138.38333333333","2.2685792349727","0","0.43","0","0.43","0.43","100.00","0.87","0.00","0","0.87","0.87","0","0","0","0","5.2","0.87","0.43","0","0.43","0.43","0.87","2.17","2.6","0","13.87","0","0","-"
"599","Logan Stanley","WPG","D","58","140.03333333333","2.414367816092","0","0.43","0","0.43","0.43","25.00","1.71","0.00","0.06","2.14","1.71","0.86","0","0.43","0","1.71","0.86","0.86","0","0","1.71","5.14","0.86","9.85","1.29","7.71","0","0","-"
"776","Ilya Lyubushkin","ARI, TOR","D","77","143.48333333333","1.8634199134199","0","0.42","0","0.42","0.42","50.00","0.84","0.00","0.02","1.25","0.84","0.84","0","0","0","2.51","1.25","1.25","0","0","0.84","1.67","0.84","6.69","0.42","6.69","0","0","-"
"190","Riley Sheahan","SEA","C","69","144.96666666667","2.1009661835749","0","0.83","0.41","0.41","0.83","66.67","2.07","0.00","0.2","3.72","2.9","1.66","0.83","0","0.41","0","0","0","0","0","0.41","1.24","1.66","0","0","2.48","31.04","46.36","16.60"
"30","Jack Johnson","COL","D","74","150.73333333333","2.0369369369369","0","0.4","0","0.4","0.4","100.00","0.8","0.00","0","0.8","0.8","0","0","0","0","0","0","0","0","0","1.19","1.59","0.8","2.79","1.19","6.37","0","0","-"
"471","Noah Hanifin","CGY","D","81","150.7","1.8604938271605","0","0.4","0","0.4","0.4","20.00","0.4","0.00","0.08","1.19","0.8","0.4","0.4","0","0","0","0","0","0","0","0.4","3.19","2.39","1.99","0","5.18","0","0","-"
"108","Marco Scandella","STL","D","70","154.83333333333","2.2119047619048","0","0.78","0.39","0.39","0.78","100.00","2.71","0.00","0.02","3.49","3.1","0.39","0","1.16","0","0","0","0","0","0","0.39","1.55","0.39","3.49","0.78","7.75","0","0","-"
"472","Rasmus Andersson","CGY","D","82","153.96666666667","1.8776422764228","0","0.39","0","0.39","0.39","16.67","0.78","0.00","0.06","1.56","1.17","0.78","0","0","0","0","0","0","0","0","0.39","1.56","0.39","3.9","1.95","8.57","0","0","-"
"811","Moritz Seider","DET","D","82","154.66666666667","1.8861788617886","0","0.78","0.39","0.39","0.78","66.67","1.16","0.00","0.06","2.33","1.94","0.39","0","0","0","0.78","0.39","0.39","0","0","0","1.94","1.55","5.82","1.94","12.03","0","0","-"
"854","Anton Lundell","FLA","C","65","153.86666666667","2.3671794871795","0.39","1.17","0.78","0.39","1.56","133.33","4.29","9.09","0.52","7.41","5.85","5.07","1.95","0.78","0","0.78","0.39","0.39","0","0","0.78","2.34","7.8","1.95","1.56","3.9","8.97","20.67","11.80"
"52","Jeff Petry","MTL","D","68","158.66666666667","2.3333333333333","0","0.38","0","0.38","0.38","25.00","3.4","0.00","0.02","3.78","3.78","0.38","0","0","0","0.76","0.38","0.38","0","0","1.13","2.65","0.38","4.16","0.38","7.94","0","0","-"
"616","Michael McLeod","N.J","C","77","156.11666666667","2.0274891774892","0","0.38","0","0.38","0.38","100.00","2.69","0.00","0.11","3.07","2.69","1.54","0","0","0","0.77","0.38","0.38","0","0","0.77","0.77","5","3.46","1.54","1.15","33.44","26.9","21.30"
"258","J.T. Miller","VAN","C","80","167.98333333333","2.0997916666667","0","0.71","0.36","0.36","0.71","50.00","3.57","0.00","0.61","5","4.64","2.5","1.79","0.36","0.36","2.14","1.07","1.07","0","0","1.07","2.5","6.43","3.21","0.71","3.21","36.43","42.5","16.49"
"291","Jacob Trouba","NYR","D","81","168.51666666667","2.0804526748971","0","0.71","0.36","0.36","0.71","50.00","2.85","0.00","0.21","3.56","3.56","1.78","0.71","0","0","0","0","0","0","0","1.07","1.07","0.71","7.48","0.71","8.19","0","0","-"
"567","Adam Fox","NYR","D","78","166.18333333333","2.1305555555556","0.36","0.36","0","0.36","0.72","66.67","1.44","25.00","0.08","2.17","2.17","0.72","0.72","0","0","0.72","0.36","0.36","0","0","0.72","1.81","2.53","0.36","0.36","4.33","0","0","-"
"413","Aaron Ekblad","FLA","D","61","169.31666666667","2.7756830601093","0","1.06","0.71","0.35","1.06","50.00","1.77","0.00","0.13","3.19","2.13","1.42","0.35","0.35","0","0","0","0","0","0","0","2.83","2.83","1.77","1.42","5.32","0","0","-"
"622","Nikita Zaitsev","OTT","D","62","174.61666666667","2.8163978494624","0","0.69","0.34","0.34","0.69","66.67","0.69","0.00","0","1.03","0.69","0","0","0","0","1.37","0.69","0.69","0","0","0","2.06","1.72","3.09","0.34","9.28","0","0","-"
"205","Jani Hakanpaa","DAL","D","80","182.63333333333","2.2829166666667","0","0.33","0","0.33","0.33","50.00","1.64","0.00","0.02","2.3","1.97","0.33","0","0","0","0","0","0","0","0","0.33","2.63","0.66","12.48","2.96","9.2","0","0","-"
