"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"1","Ryan Suter","DAL","D","81","107.41666666667","1.3261316872428","0","0.56","0.56","0","0.56","16.67","1.12","0.00","0.05","3.35","1.68","0.56","0","0","0.56","1.12","0.56","0.56","0","0","0","1.12","1.12","3.35","0","8.38","0","0","-"
"2","Jeff Carter","PIT","C","71","99.766666666667","1.4051643192488","1.2","0","0","0","1.2","100.00","3.01","40.00","0.56","4.21","4.21","3.01","1.8","1.8","0.6","0","0","0","0","0","1.2","0","3.61","3.01","0.6","4.21","27.66","28.87","29.43"
"3","Zach Parise","COL","L","29","29.883333333333","1.0304597701149","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.01","0","0","4.02","4.02","16.06","40.16"
"4","Brent Burns","CAR","D","82","189.18333333333","2.3071138211382","0.32","0","0","0","0.32","25.00","1.9","16.67","0.07","2.85","2.85","0","0","0.63","0","0","0","0","0","0","0.32","1.9","0.95","1.27","0.32","2.85","0","0","-"
"5","Joe Pavelski","DAL","C","81","6.75","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.67","44.44","333.33"
"6","Mark Giordano","TOR","D","45","102.56666666667","2.2792592592593","0","0","0","0","0","0.00","3.51","0.00","0.08","4.09","4.09","0.58","0","2.34","0","0","0","0","0","0","1.17","2.92","0.58","1.17","0.58","12.28","0","0","-"
"7","Alex Ovechkin","WSH","L","79","0.36666666666667","0.0046413502109705","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Evgeni Malkin","PIT","C","81","3.0166666666667","0.037242798353909","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Blake Wheeler","NYR","R","54","0.033333333333333","0.00061728395061728","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Alex Goligoski","MIN","D","35","2.6166666666667","0.074761904761905","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.93","0","0","-"
"11","Sidney Crosby","PIT","C","81","8.5833333333333","0.1059670781893","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.86","90.87","362.46"
"12","Jack Johnson","COL","D","79","76.083333333333","0.96308016877637","0","0","0","0","0","-","0","-","0","0.79","0","0","0","0","0","0","0","0","0","0","0","1.58","0.79","1.58","0","6.31","0","0","-"
"13","Anze Kopitar","L.A","C","80","148.2","1.8525","0.4","0.81","0.81","0","1.21","75.00","1.62","25.00","0.13","1.62","1.62","1.21","0.81","0","0","0","0","0","0","0","0","0.4","1.62","0.81","0","3.24","34.41","42.11","18.21"
