"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"823","Pavel Mintyukov","ANA","D","63","122.35","0","7","3","4","7","53.85","13","0.00","0.92","32","17","10","2","0","4","4","2","2","0","0","0","3","1","2","2","4","0","0","-"
"68","Cam Atkinson","PHI","R","70","146.88333333333","2","4","1","3","6","46.15","23","8.70","3.61","39","28","23","11","0","7","4","2","2","0","0","0","4","0","3","3","1","4","3","57.14"
"71","Mike Hoffman","S.J","C","66","103.65","3","3","0","3","6","50.00","13","23.08","2.01","37","23","12","4","0","5","0","0","0","0","0","0","1","1","1","2","1","2","1","66.67"
"72","Marcus Johansson","MIN","L","77","145.33333333333","1","5","3","2","6","40.00","21","4.76","3.42","40","30","27","12","0","5","2","1","1","0","0","1","4","1","1","5","1","1","5","16.67"
"90","Tyson Barrie","NSH","D","41","114.35","0","6","4","2","6","40.00","19","0.00","1.09","43","22","12","1","0","4","10","5","5","0","0","0","4","0","0","5","1","0","0","-"
"120","Nick Bjugstad","ARI","C","76","124.23333333333","2","4","1","3","6","46.15","24","8.33","4.27","37","34","32","16","0","5","6","3","3","0","0","0","0","0","3","3","0","42","45","48.28"
"132","Ryan Johansen","COL","C","63","120.73333333333","4","2","1","1","6","50.00","19","21.05","3.25","29","23","23","14","0","4","4","2","2","0","0","0","4","1","2","1","0","65","50","56.52"
"182","Rickard Rakell","PIT","R","69","166.33333333333","4","2","0","2","6","35.29","36","11.11","7.87","61","50","39","26","0","14","4","2","2","0","0","2","1","3","9","8","0","0","1","0.00"
"273","Tyler Bertuzzi","TOR","L","79","129.26666666667","5","1","1","0","6","33.33","21","23.81","4.47","39","31","33","23","0","3","5","1","0","1","0","1","2","1","2","5","0","0","2","0.00"
"288","Alex Wennberg","NYR, SEA","C","79","139.5","3","3","1","2","6","27.27","17","17.65","4.49","28","24","24","17","0","3","2","1","1","0","0","1","3","0","2","2","0","63","53","54.31"
"319","Tony DeAngelo","CAR","D","31","78.15","2","4","1","3","6","54.55","10","20.00","0.94","24","12","9","3","0","5","2","1","1","0","0","0","3","3","0","2","1","0","0","-"
"358","Darren Raddysh","T.B","D","81","55.266666666667","1","5","1","4","6","75.00","5","20.00","0.43","12","9","3","0","0","3","2","1","1","0","0","0","2","0","1","0","2","0","0","-"
"491","Ross Colton","COL","C","79","113.1","3","3","1","2","6","66.67","22","13.64","5.44","36","34","29","25","0","6","0","0","0","0","0","1","1","2","2","2","0","27","25","51.92"
"511","Kailer Yamamoto","SEA","R","59","127.43333333333","2","4","2","2","6","33.33","11","18.18","3.31","26","22","26","21","0","2","6","3","3","0","0","0","1","0","0","9","1","7","6","53.85"
"644","Scott Perunovich","STL","D","53","117.5","0","6","3","3","6","50.00","6","0.00","0.63","13","9","8","0","0","1","0","0","0","0","0","0","1","1","0","4","2","0","0","-"
"679","Cam York","PHI","D","82","171.91666666667","0","6","2","4","6","60.00","25","0.00","2.02","50","36","13","1","0","7","2","1","1","0","0","1","0","5","3","0","1","0","0","-"
"691","Connor McMichael","WSH","C","80","92.8","2","4","1","3","6","50.00","11","18.18","2.3","14","14","13","11","0","2","0","0","0","0","0","1","0","2","3","3","0","24","35","40.68"
"698","Shane Pinto","OTT","C","41","98.683333333333","4","2","2","0","6","60.00","30","13.33","5.37","59","45","48","15","0","9","2","1","1","0","0","2","4","1","1","4","0","6","7","46.15"
"732","Marco Rossi","MIN","C","81","172.23333333333","2","4","1","3","6","40.00","38","5.26","5.56","60","50","43","18","0","8","19","4","2","1","1","1","3","2","0","3","1","23","18","56.10"
"742","Alexis Lafrenière","NYR","L","82","104.65","2","4","2","2","6","66.67","24","8.33","3.85","43","35","23","12","0","4","4","2","2","0","0","0","4","0","0","6","0","1","0","100.00"
"789","Owen Power","BUF","D","76","121.2","0","6","3","3","6","85.71","17","0.00","0.86","25","18","6","1","0","4","2","1","1","0","0","0","3","0","0","2","0","0","0","-"
"820","Kevin Korchinski","CHI","D","75","135.46666666667","0","6","1","5","6","75.00","5","0.00","0.3","16","7","7","0","0","2","2","1","1","0","0","0","6","3","0","3","2","0","0","-"
"19","Kris Letang","PIT","D","81","158.83333333333","0","5","2","3","5","55.56","16","0.00","1.15","47","23","18","2","0","3","0","0","0","0","0","2","6","3","3","3","3","0","0","-"
"50","Lars Eller","PIT","C","81","119.43333333333","4","1","1","0","5","55.56","18","22.22","2.96","41","28","22","13","0","6","2","1","1","0","0","0","2","0","0","4","0","23","11","67.65"
"91","Dmitry Orlov","CAR","D","82","43.2","0","5","2","3","5","71.43","8","0.00","1.41","22","11","8","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","-"
"102","Anders Lee","NYI","L","81","139.4","5","0","0","0","5","38.46","25","20.00","6.46","42","41","36","33","0","3","11","4","3","1","0","2","2","1","5","6","1","3","2","60.00"
"122","Kevin Hayes","STL","R","78","119.53333333333","0","5","1","4","5","62.50","16","0.00","2.49","34","25","15","8","1","2","0","0","0","0","0","0","4","2","1","1","0","43","31","58.11"
"146","Ondrej Palat","N.J","L","71","100.55","1","4","3","1","5","71.43","10","10.00","2.17","16","14","13","10","0","0","0","0","0","0","0","0","5","0","2","5","0","0","1","0.00"
"161","Brandon Saad","STL","L","81","136.05","5","0","0","0","5","45.45","19","26.32","2.73","35","28","28","10","0","3","2","1","1","0","0","0","2","3","1","4","0","1","2","33.33"
"181","Vladislav Namestnikov","WPG","C","78","102.75","3","2","2","0","5","38.46","11","27.27","1.67","18","14","12","7","0","1","2","1","1","0","0","0","0","1","5","1","0","22","36","37.93"
"190","Hampus Lindholm","BOS","D","73","103.3","1","4","1","3","5","35.71","17","5.88","1.3","30","22","7","3","1","2","4","2","2","0","0","0","2","0","0","3","2","0","0","-"
"196","Scott Laughton","PHI","C","82","110.5","1","4","2","2","5","62.50","19","5.26","2.19","39","29","18","9","0","3","0","0","0","0","0","0","1","0","2","2","1","30","28","51.72"
"211","Oskar Sundqvist","STL","C","71","81.883333333333","3","2","1","1","5","71.43","10","30.00","1.87","13","11","13","8","0","2","2","1","1","0","0","1","0","0","1","6","0","8","7","53.33"
"282","Darnell Nurse","EDM","D","80","81.95","1","4","1","3","5","83.33","9","11.11","1.15","24","15","9","2","0","0","2","1","1","0","0","0","0","1","1","1","1","0","0","-"
"289","Ryan Pulock","NYI","D","57","70.066666666667","2","3","2","1","5","83.33","17","11.76","1","37","22","7","0","0","3","0","0","0","0","0","0","2","0","0","1","1","0","0","-"
"317","Travis Sanheim","PHI","D","81","125.18333333333","0","5","2","3","5","38.46","20","0.00","1.57","47","30","14","3","0","7","8","4","4","0","0","0","4","2","3","2","1","0","0","-"
"327","Ivan Barbashev","VGK","C","81","150.68333333333","3","2","1","1","5","29.41","20","15.00","3.63","37","30","30","18","0","1","2","1","1","0","0","0","2","2","1","4","0","7","5","58.33"
"339","Michael Amadio","VGK","R","72","67.983333333333","3","2","1","1","5","62.50","17","17.65","1.83","24","19","12","4","0","1","2","1","1","0","0","0","2","1","1","4","0","1","2","33.33"
"342","Devon Toews","COL","D","81","135.33333333333","0","5","2","3","5","41.67","11","0.00","0.87","35","19","9","0","0","5","0","0","0","0","0","0","3","2","1","0","3","0","0","-"
"343","Viktor Arvidsson","L.A","R","17","56.35","0","5","3","2","5","50.00","6","0.00","0.95","11","8","10","4","0","2","2","1","1","0","0","0","1","0","0","3","0","0","0","-"
"441","Luke Kunin","S.J","C","76","70.15","2","3","3","0","5","83.33","8","25.00","1.49","16","13","12","4","0","3","2","1","1","0","0","0","1","0","0","1","0","9","17","34.62"
"555","Alex Iafallo","WPG","L","81","138.81666666667","2","3","2","1","5","33.33","18","11.11","4.09","39","32","32","17","0","2","0","0","0","0","0","0","3","1","0","3","0","0","0","-"
"565","Emil Bemstrom","CBJ, PIT","C, R","56","69.666666666667","4","1","1","0","5","83.33","17","23.53","2.45","34","26","18","7","0","2","2","1","1","0","0","0","1","0","0","2","1","1","0","100.00"
"583","Pius Suter","VAN","C","66","112.28333333333","2","3","2","1","5","38.46","19","10.53","3.42","33","26","29","16","1","7","2","1","1","0","0","2","1","3","1","1","1","32","22","59.26"
"599","Joe Veleno","DET","C","80","72.133333333333","3","2","1","1","5","41.67","12","25.00","3.13","16","16","15","12","1","0","0","0","0","0","0","0","1","0","1","3","1","33","25","56.90"
"620","Rasmus Sandin","WSH","D","68","95.35","0","5","4","1","5","38.46","7","0.00","0.4","19","9","4","0","0","3","2","1","1","0","0","0","2","2","2","0","4","0","0","-"
"631","Declan Chisholm","MIN, WPG","D","30","53.816666666667","2","3","2","1","5","62.50","7","28.57","0.78","16","12","4","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"681","Bobby Brink","PHI","R","57","126.26666666667","3","2","0","2","5","71.43","19","15.79","3.28","40","29","24","9","0","3","2","1","1","0","0","0","1","0","0","9","1","0","0","-"
"703","Jordan Spence","L.A","D","70","107.98333333333","1","4","4","0","5","45.45","15","6.67","0.89","43","22","13","2","0","6","0","0","0","0","0","0","1","1","3","2","0","0","0","-"
"743","Dawson Mercer","N.J","C","82","118.6","4","1","0","1","5","55.56","16","25.00","3.02","25","19","21","14","0","0","2","1","1","0","0","2","1","1","1","3","0","6","7","46.15"
"745","Anton Lundell","FLA","C","78","90.6","1","4","2","2","5","71.43","21","4.76","3.58","33","28","18","10","1","3","2","1","1","0","0","0","1","1","1","2","0","40","21","65.57"
"812","Ryker Evans","SEA","D","35","66.983333333333","0","5","5","0","5","71.43","5","0.00","0.47","14","11","2","0","0","1","0","0","0","0","0","0","1","0","3","3","1","0","0","-"
"5","Corey Perry","CHI, EDM","R","52","97.583333333333","3","1","0","1","4","57.14","16","18.75","3.56","23","23","21","19","0","6","0","0","0","0","0","0","3","0","1","5","0","0","0","-"
"24","Kyle Okposo","BUF, FLA","R","67","81.333333333333","2","2","1","1","4","57.14","15","13.33","2.7","20","18","15","11","0","4","0","0","0","0","0","0","0","1","1","1","0","14","14","50.00"
"47","Ryan McDonagh","NSH","D","74","73.4","0","4","2","2","4","80.00","8","0.00","0.56","21","13","7","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"75","Jakob Silfverberg","ANA","R","80","169.63333333333","1","3","1","2","4","21.05","8","12.50","2.14","20","15","15","11","0","0","2","1","1","0","0","0","1","2","1","10","1","0","1","0.00"
"136","Nino Niederreiter","WPG","R","76","135.98333333333","3","1","0","1","4","36.36","11","27.27","1.96","23","17","16","12","0","1","4","2","2","0","0","1","3","0","3","4","0","16","12","57.14"
"140","Brendan Gallagher","MTL","R","77","119.23333333333","1","3","1","2","4","80.00","16","6.25","3.15","37","28","23","14","0","7","2","1","1","0","0","0","1","0","0","4","0","6","6","50.00"
"158","Mike Reilly","FLA, NYI","D","60","98.9","0","4","2","2","4","50.00","19","0.00","0.87","42","27","6","0","0","4","2","1","1","0","0","0","2","0","1","0","2","0","0","-"
"241","Nate Schmidt","WPG","D","62","92.383333333333","1","3","1","2","4","50.00","8","12.50","0.79","21","14","5","1","0","1","0","0","0","0","0","0","1","1","0","2","0","0","0","-"
"243","Dominik Kubalik","OTT","L","74","141.93333333333","4","0","0","0","4","30.77","20","20.00","3.83","45","34","30","11","2","2","0","0","0","0","0","0","3","0","4","7","0","1","2","33.33"
"306","Aaron Ekblad","FLA","D","51","73.816666666667","1","3","1","2","4","40.00","19","5.26","2.57","36","31","11","4","0","3","2","1","1","0","0","0","3","0","1","1","0","0","0","-"
"316","Sonny Milano","WSH","L","49","46.033333333333","3","1","1","0","4","80.00","7","42.86","1.26","8","8","7","7","0","0","2","1","1","0","0","1","1","0","0","7","0","0","0","-"
"337","Jake Walman","DET","D","63","42.983333333333","1","3","0","3","4","100.00","7","14.29","0.86","19","11","8","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"394","Jack Roslovic","CBJ, NYR","C","59","50.433333333333","0","4","2","2","4","66.67","8","0.00","1.31","17","13","10","4","1","3","0","0","0","0","0","0","0","2","0","0","0","6","7","46.15"
"397","Anthony Beauvillier","CHI, NSH, VAN","L","60","68.133333333333","2","2","1","1","4","66.67","12","16.67","1.6","22","17","14","4","0","2","0","0","0","0","0","0","2","1","1","1","0","1","4","20.00"
"422","Conor Garland","VAN","R","81","136.78333333333","1","3","3","0","4","33.33","14","7.14","2.59","30","20","20","11","0","4","2","1","1","0","0","0","2","1","1","10","1","0","2","0.00"
"486","Jacob MacDonald","S.J","D","34","49.133333333333","3","1","0","1","4","36.36","9","33.33","0.67","19","13","5","0","0","3","2","1","1","0","0","1","0","2","2","0","0","0","0","-"
"498","Michael Eyssimont","T.B","C","80","35.65","2","2","0","2","4","57.14","6","33.33","1.82","11","10","10","7","0","1","5","1","0","1","0","1","1","1","1","0","0","0","0","-"
"510","Juuso Valimaki","ARI","D","67","73.616666666667","0","4","1","3","4","40.00","5","0.00","0.72","14","11","3","1","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","-"
"528","Adam Ruzicka","ARI, CGY","C","42","63.5","0","4","3","1","4","100.00","7","0.00","0.84","16","10","8","2","0","4","2","1","1","0","0","1","1","0","0","2","1","6","4","60.00"
"601","Filip Zadina","S.J","R","72","74.733333333333","3","1","0","1","4","66.67","9","33.33","2.63","23","19","14","10","0","2","0","0","0","0","0","1","2","1","0","4","0","3","8","27.27"
"619","Adam Boqvist","CBJ","D","35","72.683333333333","0","4","4","0","4","80.00","11","0.00","1.28","32","16","15","3","0","3","0","0","0","0","0","0","3","0","0","2","1","0","0","-"
"640","Paul Cotter","VGK","C","75","41.35","2","2","1","1","4","66.67","4","50.00","0.57","9","7","5","3","0","2","2","1","1","0","0","0","0","0","5","3","0","2","1","66.67"
"686","Arthur Kaliyev","L.A","R","51","74.833333333333","3","1","1","0","4","50.00","18","16.67","1.83","38","28","14","5","0","4","2","1","1","0","0","0","5","2","1","2","0","0","0","-"
"688","Henry Thrun","S.J","D","50","41.133333333333","2","2","2","0","4","66.67","4","50.00","0.58","9","9","6","2","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","-"
"690","Philip Tomasino","NSH","C","41","65.983333333333","0","4","3","1","4","80.00","3","0.00","0.54","10","6","7","0","0","1","0","0","0","0","0","0","6","1","0","5","0","0","5","0.00"
"729","Connor Zary","CGY","C","62","135.81666666667","1","3","1","2","4","44.44","16","6.25","2.57","36","24","16","6","0","3","2","1","1","0","0","1","5","0","2","8","0","0","2","0.00"
"2","Jeff Carter","PIT","C","71","118.26666666667","3","0","0","0","3","50.00","18","16.67","4.17","39","28","25","16","0","4","2","1","1","0","0","0","4","1","3","0","1","41","20","67.21"
"46","Mikael Backlund","CGY","C","81","147.48333333333","2","1","1","0","3","30.00","25","8.00","4.9","47","39","35","21","0","5","0","0","0","0","0","0","7","1","1","4","0","59","42","58.42"
"49","Alec Martinez","VGK","D","54","36.25","0","3","0","3","3","60.00","3","0.00","0.11","8","3","2","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","-"
"69","Jared Spurgeon","MIN","D","16","47.35","0","3","0","3","3","60.00","5","0.00","0.28","10","5","4","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"93","Mattias Ekholm","EDM","D","78","68.216666666667","2","1","1","0","3","60.00","9","22.22","1.01","16","11","9","3","0","4","0","0","0","0","0","0","4","2","2","3","1","0","0","-"
"101","Erik Haula","N.J","L","76","85.633333333333","1","2","1","1","3","60.00","17","5.88","2.72","31","24","18","11","0","2","6","3","3","0","0","0","3","0","2","2","2","23","30","43.40"
"156","Blake Coleman","CGY","C","77","73.95","3","0","0","0","3","60.00","15","20.00","3.95","24","22","18","13","0","4","2","1","1","0","0","0","2","1","2","4","0","2","2","50.00"
"221","Damon Severson","CBJ","D","67","75.65","0","3","0","3","3","75.00","8","0.00","1.19","24","10","7","3","0","3","2","1","1","0","0","0","1","0","2","1","0","0","0","-"
"260","Andrew Copp","DET","C","79","61.216666666667","1","2","1","1","3","50.00","8","12.50","1.8","12","10","9","5","0","0","0","0","0","0","0","0","4","0","0","1","0","27","7","79.41"
"351","Kevin Labanc","S.J","R","46","41.633333333333","0","3","2","1","3","75.00","8","0.00","0.78","10","9","5","1","0","0","4","2","2","0","0","0","1","0","0","3","0","0","3","0.00"
"353","Victor Olofsson","BUF","L","51","70.583333333333","1","2","0","2","3","75.00","9","11.11","1.2","24","15","7","1","0","0","0","0","0","0","0","0","3","1","0","0","1","0","0","-"
"360","Andrew Mangiapane","CGY","L","74","88.483333333333","2","1","0","1","3","42.86","16","12.50","2.89","29","26","23","8","0","4","4","2","2","0","0","0","1","1","3","1","0","0","0","-"
"372","Jordan Greenway","BUF","L","67","49.216666666667","1","2","1","1","3","100.00","4","25.00","0.86","7","6","5","3","1","1","2","1","1","0","0","0","2","1","1","3","0","0","0","-"
"472","Taylor Raddysh","CHI","R","73","131.86666666667","1","2","1","1","3","37.50","13","7.69","2.99","30","24","19","13","0","6","2","1","1","0","0","0","2","5","0","3","0","3","3","50.00"
"548","Ryan Poehling","PHI","C","77","36.35","1","2","2","0","3","75.00","6","16.67","0.69","7","6","5","4","0","1","0","0","0","0","0","0","1","1","0","2","0","8","17","32.00"
"573","Cole Guttman","CHI","C","27","53.35","2","1","0","1","3","100.00","7","28.57","1","15","12","10","6","0","3","0","0","0","0","0","0","0","0","1","3","1","0","3","0.00"
"693","Nicholas Robertson","TOR","L","55","44.083333333333","1","2","1","1","3","100.00","5","20.00","1.13","14","11","7","2","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","-"
"714","Juuso Parssinen","NSH","C","44","61.55","2","1","0","1","3","60.00","9","22.22","1.39","14","11","10","5","0","1","0","0","0","0","0","0","1","1","0","4","0","6","16","27.27"
"739","Jack Quinn","BUF","R","27","49.8","1","2","1","1","3","100.00","8","12.50","1.53","16","12","8","2","0","1","0","0","0","0","0","0","0","0","1","5","0","1","1","50.00"
"760","Alex Laferriere","L.A","R","80","50.566666666667","0","3","3","0","3","50.00","6","0.00","1.23","17","10","8","3","0","1","0","0","0","0","0","0","1","0","2","3","0","0","0","-"
"779","Mason Lohrei","BOS","D","41","21.85","1","2","1","1","3","75.00","2","50.00","0.14","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"784","J.J. Moser","ARI","D","79","66.883333333333","0","3","0","3","3","60.00","4","0.00","0.42","12","8","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"797","Brandt Clarke","L.A","D","16","23.3","0","3","2","1","3","75.00","3","0.00","0.16","10","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"843","Adam Fantilli","CBJ","C","49","111.3","1","2","1","1","3","60.00","23","4.35","3.28","49","35","28","4","1","5","2","1","1","0","0","1","1","1","2","6","0","16","16","50.00"
"3","Zach Parise","COL","L","29","11.733333333333","0","2","1","1","2","100.00","6","0.00","1","9","7","8","6","0","2","2","1","1","0","0","0","0","0","0","0","0","0","1","0.00"
"11","Alex Goligoski","MIN","D","35","29.95","0","2","1","1","2","100.00","5","0.00","0.54","8","6","4","1","0","2","2","1","1","0","0","0","1","0","0","0","0","0","0","-"
"45","Evgenii Dadonov","DAL","R","50","43.183333333333","1","1","0","1","2","50.00","2","50.00","0.8","4","3","4","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"142","John Klingberg","TOR","D","14","47.5","0","2","1","1","2","28.57","3","0.00","0.2","9","3","6","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","-"
"154","Adam Lowry","WPG","C","81","38.9","0","2","2","0","2","50.00","5","0.00","0.83","8","8","8","4","0","2","7","2","1","1","0","1","0","2","0","3","0","34","20","62.96"
"157","Jean-Gabriel Pageau","NYI","C","81","123.7","1","1","0","1","2","25.00","10","10.00","2.16","22","16","18","9","1","0","0","0","0","0","0","0","3","1","1","8","0","59","50","54.13"
"188","Yanni Gourde","SEA","C","79","55.15","0","2","1","1","2","40.00","6","0.00","1.29","9","8","8","6","0","3","2","1","1","0","0","0","0","1","1","1","0","23","19","54.76"
"195","Tanner Pearson","MTL","L","54","65.983333333333","1","1","1","0","2","40.00","9","11.11","1.57","17","11","12","7","0","1","2","1","1","0","0","1","2","0","1","1","0","2","2","50.00"
"224","Jake McCabe","TOR","D","73","30.8","1","1","0","1","2","66.67","5","20.00","0.42","10","9","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"228","Andreas Athanasiou","CHI","C","27","29.983333333333","0","2","1","1","2","100.00","8","0.00","0.79","14","10","3","1","0","2","0","0","0","0","0","0","0","2","0","0","1","3","3","50.00"
"231","Josh Anderson","MTL","R","78","140.11666666667","0","2","1","1","2","22.22","24","0.00","3.86","37","34","28","13","0","3","18","5","4","0","1","3","0","1","5","7","0","3","3","50.00"
"248","Carson Soucy","VAN","D","39","16.35","1","1","1","0","2","100.00","1","100.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"249","Jonny Brodzinski","NYR","C","57","46.7","1","1","1","0","2","100.00","5","20.00","0.98","16","10","8","5","0","1","0","0","0","0","0","0","3","0","1","0","0","16","10","61.54"
"265","Jason Dickinson","CHI","C","81","63.066666666667","2","0","0","0","2","40.00","10","20.00","1.7","15","13","10","8","0","2","0","0","0","0","0","0","3","0","4","3","0","25","17","59.52"
"286","Max Domi","TOR","C","80","103.28333333333","1","1","0","1","2","20.00","15","6.67","2.52","40","25","22","4","1","5","4","2","2","0","0","2","4","2","1","6","1","30","28","51.72"
"332","Ryan Donato","CHI","C","77","119.4","1","1","1","0","2","66.67","22","4.55","4.38","40","31","27","12","1","6","2","1","1","0","0","1","1","1","1","3","1","16","20","44.44"
"348","Gustav Forsling","FLA","D","79","46.166666666667","1","1","1","0","2","50.00","9","11.11","0.75","22","12","3","0","0","1","2","1","1","0","0","0","3","1","0","0","0","0","0","-"
"428","Mason Appleton","WPG","C","81","8.4833333333333","2","0","0","0","2","66.67","4","50.00","0.64","5","5","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"452","Patrik Laine","CBJ","L","18","51.65","1","1","0","1","2","50.00","16","6.25","1.22","32","23","10","0","0","1","0","0","0","0","0","0","2","0","0","0","0","7","3","70.00"
"461","Trent Frederic","BOS","C","82","30.333333333333","2","0","0","0","2","50.00","5","40.00","1.53","9","9","9","7","0","1","0","0","0","0","0","0","1","0","1","3","0","3","2","60.00"
"484","Alexander Nylander","CBJ, PIT","L","28","57.833333333333","2","0","0","0","2","40.00","17","11.76","3.02","25","24","15","10","0","5","0","0","0","0","0","0","3","0","0","3","0","1","4","20.00"
"488","Nikita Zaitsev","CHI","D","38","23.883333333333","0","2","0","2","2","66.67","2","0.00","0.06","4","2","1","1","1","0","0","0","0","0","0","0","1","0","0","1","2","0","0","-"
"499","Michael Carcone","ARI","L","73","25.883333333333","1","1","1","0","2","66.67","3","33.33","0.51","9","7","4","0","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","-"
"500","Justin Brazeau","BOS","R","19","11.9","2","0","0","0","2","100.00","8","25.00","1.4","9","9","8","7","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"502","Tanner Jeannot","T.B","L","54","49.416666666667","1","1","0","1","2","33.33","10","10.00","2.09","14","13","12","11","0","3","2","1","1","0","0","0","0","0","2","2","0","0","2","0.00"
"505","Alex Barré-Boulet","T.B","C","36","32.95","2","0","0","0","2","40.00","10","20.00","1.34","14","14","7","3","0","1","2","1","1","0","0","0","2","0","0","0","0","1","0","100.00"
"514","Conor Timmins","TOR","D","24","39.683333333333","0","2","1","1","2","66.67","3","0.00","0.27","11","6","2","0","0","1","0","0","0","0","0","0","1","1","0","1","4","0","0","-"
"552","Alexandre Texier","CBJ","C","78","30.583333333333","0","2","0","2","2","66.67","3","0.00","0.3","9","5","4","2","0","1","2","1","1","0","0","0","0","0","1","0","0","0","0","-"
"561","Eetu Luostarinen","FLA","C","82","60.5","2","0","0","0","2","28.57","11","18.18","2.51","17","16","17","11","0","3","4","2","2","0","0","0","1","0","0","3","0","4","6","40.00"
"569","Sebastian Aho","NYI","D","57","49","0","2","0","2","2","100.00","4","0.00","0.23","8","6","1","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"589","Oliver Wahlstrom","NYI","R","31","23.916666666667","1","1","1","0","2","100.00","5","20.00","0.27","10","6","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","100.00"
"603","Jesperi Kotkaniemi","CAR","C","79","90.7","1","1","1","0","2","16.67","14","7.14","1.6","30","17","14","6","0","0","2","1","1","0","0","0","6","0","1","1","0","23","25","47.92"
"612","Barrett Hayton","ARI","C","33","82.966666666667","1","1","1","0","2","13.33","21","4.76","4.59","31","25","26","17","0","3","0","0","0","0","0","0","1","0","0","3","0","30","28","51.72"
"622","Nils Lundkvist","DAL","D","58","54.316666666667","0","2","0","2","2","33.33","8","0.00","0.57","15","12","1","0","0","4","2","1","1","0","0","0","0","0","2","0","2","0","0","-"
"689","Alex Vlasic","CHI","D","75","55.566666666667","0","2","1","1","2","33.33","6","0.00","0.6","12","8","6","2","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"702","Jackson LaCombe","ANA","D","70","39.733333333333","0","2","2","0","2","50.00","1","0.00","0.03","9","1","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"713","Valtteri Puustinen","PIT","R","51","74.1","0","2","1","1","2","28.57","14","0.00","2.23","22","18","14","7","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","-"
"735","Ridly Greig","OTT","C","72","61.066666666667","2","0","0","0","2","40.00","6","33.33","1.56","12","11","10","8","0","1","4","2","2","0","0","0","0","0","0","8","0","4","10","28.57"
"747","Lukas Reichel","CHI","L","64","103.53333333333","2","0","0","0","2","66.67","15","13.33","3.28","22","19","17","9","0","3","0","0","0","0","0","0","6","1","0","5","1","12","12","50.00"
"750","Alexander Holtz","N.J","R","82","103.58333333333","1","1","0","1","2","28.57","10","10.00","1.51","31","17","15","3","0","2","2","1","1","0","0","0","2","0","0","6","0","0","0","-"
"754","Jamie Drysdale","ANA, PHI","D","34","83.25","1","1","1","0","2","40.00","16","6.25","1.05","34","23","8","1","0","4","2","1","1","0","0","1","1","1","0","0","1","0","0","-"
"757","Hendrix Lapierre","WSH","C","51","53.533333333333","0","2","1","1","2","20.00","4","0.00","0.79","12","7","8","2","0","2","0","0","0","0","0","0","1","0","1","2","1","0","5","0.00"
"759","Brendan Brisson","VGK","C","15","14.183333333333","1","1","0","1","2","100.00","4","25.00","0.54","4","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"761","Will Cuylle","NYR","L","81","17.883333333333","1","1","1","0","2","66.67","3","33.33","0.75","6","5","6","4","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0.00"
"769","Alexander Barabanov","S.J","L","46","89","0","2","0","2","2","33.33","8","0.00","2.32","25","18","19","6","0","5","0","0","0","0","0","0","1","0","0","2","0","0","0","-"
"776","Yegor Chinakhov","CBJ","R","53","100.5","1","1","1","0","2","18.18","18","5.56","2.27","52","34","13","3","0","2","2","1","1","0","0","0","1","2","0","2","0","0","2","0.00"
"781","Daniil Miromanov","CGY, VGK","D","23","53.516666666667","0","2","0","2","2","66.67","4","0.00","0.29","14","8","4","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
