"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"619","Isac Lundestrom","ANA","C","39","459.08333333333","366","456","44.53","252","311","44.76","163","221","42.45","14","16","46.67","17.27","17.14","50.19","157","183","46.18","73","78","48.34","6","10","37.50","84","105","44.44","4","3","57.14","220","301","42.23","4","2","66.67","8.59","92.76","1.013","62","109","53","359","53.91","106","143","130","44.92"
"22","Nick Foligno","CHI","L","68","945.16666666667","818","1021","44.48","572","725","44.10","404","515","43.96","40","61","39.60","36.48","51.31","41.56","363","493","42.41","149","205","42.09","24","27","47.06","214","288","42.63","13","17","43.33","510","606","45.70","3","15","16.67","9.90","88.16","0.981","150","213","131","615","53.38","300","287","312","49.02"
"763","Kaiden Guhle","MTL","D","69","1294.9333333333","1126","1406","44.47","827","971","46.00","570","647","46.84","57","67","45.97","53.85","58.61","47.89","511","672","43.20","203","252","44.62","30","34","46.88","308","420","42.31","16","26","38.10","673","821","45.05","9","7","56.25","10.00","89.64","0.996","110","259","203","835","35.14","304","421","475","39.02"
"298","Ryan Pulock","NYI","D","51","974.7","893","1116","44.45","641","746","46.21","440","498","46.91","45","45","50.00","41.8","42.76","49.43","422","489","46.32","173","169","50.58","24","17","58.54","249","320","43.76","13","17","43.33","503","698","41.88","8","11","42.11","10.23","90.96","1.012","96","215","178","778","35.04","242","330","371","39.48"
"488","Noah Gregor","TOR","C","60","609.4","523","654","44.44","372","461","44.66","258","303","45.99","17","27","38.64","23.71","30.06","44.09","212","323","39.63","90","124","42.06","7","14","33.33","122","199","38.01","4","7","36.36","290","353","45.10","4","6","40.00","6.59","91.09","0.977","40","133","99","560","28.78","86","179","203","29.76"
"752","Nikolai Knyzhov","S.J","D","10","157.76666666667","132","165","44.44","93","113","45.15","63","72","46.67","2","8","20.00","5.93","6.15","49.08","55","81","40.44","22","33","40.00","2","4","33.33","33","48","40.74","0","1","0.00","82","98","45.56","0","3","0.00","3.17","88.89","0.921","15","39","26","118","36.59","39","53","58","40.21"
"314","Tomas Nosek","N.J","L","31","299.75","250","313","44.40","183","228","44.53","125","153","44.96","7","16","30.43","10.77","14.67","42.33","94","142","39.83","44","56","44.00","6","7","46.15","50","86","36.76","0","5","0.00","147","178","45.23","1","4","20.00","5.60","89.54","0.951","33","69","39","296","45.83","53","90","72","42.40"
"895","Jiri Smejkal","OTT","L","12","89.383333333333","87","109","44.39","61","72","45.86","36","50","41.86","1","3","25.00","3.64","4.15","46.73","37","44","45.68","10","19","34.48","0","2","0.00","27","25","51.92","0","0","-","45","72","38.46","1","1","50.00","2.78","94.00","0.968","14","14","13","84","51.85","23","19","28","45.10"
"104","Nick Jensen","WSH","D","72","1201.3833333333","1001","1256","44.35","710","898","44.15","481","624","43.53","47","54","46.53","48.22","56.69","45.96","461","545","45.83","196","242","44.75","26","33","44.07","265","303","46.65","13","13","50.00","520","772","40.25","8","8","50.00","9.77","91.35","1.011","66","191","147","1062","30.99","249","343","358","41.02"
"132","Erik Gudbranson","CBJ","D","71","1168.6666666667","1082","1359","44.33","751","936","44.52","509","650","43.92","41","55","42.71","46.74","53.76","46.51","483","605","44.39","173","221","43.91","16","21","43.24","310","384","44.67","15","25","37.50","594","830","41.71","10","9","52.63","8.06","91.54","0.996","107","191","161","890","39.93","316","327","394","44.51"
"182","Connor Murphy","CHI","D","43","741.1","645","810","44.33","461","566","44.89","340","392","46.45","22","41","34.92","27.62","37.02","42.73","300","397","43.04","107","182","37.02","13","24","35.14","193","215","47.30","6","9","40.00","367","464","44.16","3","8","27.27","6.47","89.54","0.960","51","118","106","622","32.48","170","200","220","43.59"
"123","Derek Forbort","BOS","D","35","515.91666666667","444","558","44.31","335","361","48.13","232","240","49.15","25","19","56.82","23.08","19.8","53.82","217","232","48.33","96","87","52.46","17","10","62.96","121","145","45.49","5","7","41.67","218","347","38.58","2","2","50.00","10.78","92.08","1.029","41","104","104","513","28.28","76","155","203","27.24"
"382","Travis Dermott","ARI","D","47","694.48333333333","589","741","44.29","425","563","43.02","290","366","44.21","19","34","35.85","29.26","31.9","47.84","278","352","44.13","108","148","42.19","6","14","30.00","170","204","45.45","7","15","31.82","329","463","41.54","5","5","50.00","6.55","90.71","0.973","77","154","131","628","37.02","182","219","253","41.84"
"624","Alexander Alexeyev","WSH","D","31","379.31666666667","298","375","44.28","203","256","44.23","135","171","44.12","12","20","37.50","12.84","14.77","46.51","143","147","49.31","62","63","49.60","8","9","47.06","81","84","49.09","2","8","20.00","172","228","43.00","2","3","40.00","8.89","88.30","0.972","28","54","48","356","36.84","97","89","92","51.32"
"257","Hudson Fasching","NYI","R","43","506.6","420","529","44.26","288","369","43.84","196","259","43.08","15","25","37.50","17.6","20.89","45.72","193","202","48.86","82","84","49.40","10","14","41.67","111","118","48.47","5","5","50.00","211","346","37.88","0","6","0.00","7.65","90.35","0.980","55","160","71","425","43.65","88","194","150","36.97"
"262","Anthony Duclair","S.J, T.B","L","66","927.61666666667","865","1090","44.25","593","777","43.28","411","540","43.22","42","47","47.19","39.63","49.64","44.40","408","533","43.36","173","211","45.05","25","19","56.82","235","322","42.19","10","18","35.71","506","640","44.15","7","10","41.18","10.22","91.30","1.015","145","232","144","680","50.17","312","300","330","48.60"
"72","Mike Hoffman","S.J","C","64","786.38333333333","660","832","44.24","473","599","44.12","323","402","44.55","22","41","34.92","29.44","42.53","40.91","294","403","42.18","116","176","39.73","11","18","37.93","178","227","43.95","5","10","33.33","409","484","45.80","6","13","31.58","6.81","89.80","0.966","85","138","130","605","39.53","213","200","272","43.92"
"804","Adam Raska","MIN","R","5","33.65","23","29","44.23","12","20","37.50","11","15","42.31","1","1","50.00","1.07","0.63","63.01","8","10","44.44","4","3","57.14","1","0","100.00","4","7","36.36","0","0","-","15","25","37.50","0","1","0.00","9.09","93.33","1.024","1","7","8","29","11.11","4","13","12","25.00"
"720","Sam Poulin","PIT","R","3","23.116666666667","19","24","44.19","14","15","48.28","11","10","52.38","0","1","0.00","0.42","0.97","30.23","8","8","50.00","2","4","33.33","0","1","0.00","6","4","60.00","0","0","-","11","17","39.29","0","0","-","0.00","90.00","0.900","2","8","2","20","50.00","2","9","7","22.22"
"275","J.T. Compher","DET","L","70","994.81666666667","876","1108","44.15","607","780","43.76","410","515","44.32","50","49","50.51","39.84","49.57","44.56","405","497","44.90","151","182","45.35","25","23","52.08","254","315","44.64","12","18","40.00","494","694","41.58","9","5","64.29","12.20","90.49","1.027","163","196","192","671","45.92","272","267","357","43.24"
"267","Andrew Copp","DET","C","74","972.2","809","1025","44.11","569","739","43.50","406","476","46.03","49","49","50.00","35.83","43.46","45.19","364","472","43.54","147","178","45.23","27","25","51.92","217","294","42.47","13","14","48.15","495","640","43.61","8","10","44.44","12.07","89.71","1.018","140","246","197","682","41.54","263","335","382","40.78"
"556","MacKenzie Entwistle","CHI","R","62","663.11666666667","587","744","44.10","409","542","43.01","308","400","43.50","12","40","23.08","23.29","34.33","40.42","254","371","40.64","95","153","38.31","5","21","19.23","159","218","42.18","1","8","11.11","317","435","42.15","6","10","37.50","3.90","90.00","0.939","67","134","62","542","51.94","153","200","182","45.67"
"236","Josh Anderson","MTL","R","70","947.1","863","1096","44.05","614","764","44.56","417","556","42.86","39","52","42.86","39.62","53.13","42.72","402","518","43.70","171","221","43.62","17","29","36.96","231","297","43.75","13","15","46.43","498","612","44.86","6","6","50.00","9.35","90.65","1.000","128","217","159","652","44.60","232","286","321","41.95"
"672","Rafael Harvey-Pinard","MTL","L","37","381.68333333333","317","403","44.03","212","289","42.32","148","192","43.53","11","14","44.00","14.2","17.74","44.47","142","172","45.22","58","62","48.33","5","7","41.67","84","110","43.30","4","3","57.14","162","249","39.42","2","4","33.33","7.43","92.71","1.001","44","80","55","299","44.44","72","113","116","38.30"
"203","Mike Matheson","MTL","D","74","1382.0833333333","1253","1594","44.01","904","1088","45.38","633","740","46.10","52","75","40.94","60.01","74.06","44.76","590","769","43.41","235","284","45.28","21","34","38.18","355","485","42.26","18","25","41.86","709","926","43.36","12","12","50.00","8.21","89.86","0.981","144","279","253","807","36.27","397","432","529","42.87"
"342","Christian Dvorak","MTL","C","25","333.25","297","378","44.00","210","258","44.87","147","177","45.37","10","13","43.48","15.21","15.99","48.76","137","186","42.41","65","75","46.43","4","5","44.44","72","111","39.34","2","7","22.22","171","212","44.65","3","1","75.00","6.80","92.66","0.995","55","59","64","229","46.22","87","91","125","41.04"
"214","Colton Parayko","STL","D","75","1551.8833333333","1301","1657","43.98","966","1192","44.76","680","807","45.73","67","71","48.55","64.43","74.8","46.28","600","767","43.89","240","322","42.70","25","33","43.10","360","445","44.72","25","19","56.82","778","1060","42.33","12","19","38.71","9.85","91.20","1.011","166","307","280","1028","37.22","396","471","596","39.92"
"712","Henry Thrun","S.J","D","43","756.78333333333","642","819","43.94","433","595","42.12","291","399","42.17","23","43","34.85","28.55","35.54","44.55","290","377","43.48","118","146","44.70","11","14","44.00","172","231","42.68","9","19","32.14","380","517","42.36","3","10","23.08","7.90","89.22","0.971","79","167","120","572","39.70","217","241","273","44.29"
"729","Jackson LaCombe","ANA","D","64","1039.4666666667","849","1083","43.94","601","775","43.68","408","548","42.68","28","54","34.15","41.29","49.46","45.50","392","505","43.70","185","214","46.37","19","25","43.18","207","291","41.57","6","22","21.43","487","647","42.95","3","6","33.33","6.86","90.15","0.970","117","211","182","745","39.13","280","307","351","44.37"
"727","Simon Holmstrom","NYI","R","70","817.78333333333","715","913","43.92","514","639","44.58","345","446","43.62","30","39","43.48","27.93","38.22","42.22","285","428","39.97","115","155","42.59","17","16","51.52","170","273","38.37","8","19","29.63","462","532","46.48","5","4","55.56","8.70","91.26","1.000","128","188","156","702","45.07","236","268","290","44.87"
"636","Liam Foudy","CBJ, NSH","C","13","128.45","104","133","43.88","76","94","44.71","54","70","43.55","5","6","45.45","6.24","5.91","51.34","56","64","46.67","29","28","50.88","3","2","60.00","27","36","42.86","1","2","33.33","50","76","39.68","1","2","33.33","9.26","91.43","1.007","11","27","26","108","29.73","20","31","43","31.75"
"249","Dominik Kubalik","OTT","L","70","723.48333333333","612","783","43.87","444","536","45.31","297","371","44.46","18","44","29.03","25.85","37.03","41.12","246","378","39.42","99","154","39.13","9","18","33.33","147","224","39.62","3","17","15.00","362","440","45.14","5","7","41.67","6.06","88.14","0.942","112","153","80","682","58.33","207","210","185","52.81"
"64","Marco Scandella","STL","D","62","707.61666666667","564","722","43.86","414","529","43.90","295","384","43.45","27","24","52.94","25.89","34.68","42.74","259","344","42.95","101","166","37.83","13","14","48.15","158","178","47.02","9","5","64.29","320","386","45.33","4","5","44.44","9.15","93.75","1.029","96","133","64","725","60.00","180","201","148","54.88"
"199","Tanner Pearson","MTL","L","49","517","446","571","43.85","317","393","44.65","213","266","44.47","15","25","37.50","20.64","28.31","42.16","200","276","42.02","95","121","43.98","8","16","33.33","105","155","40.38","5","6","45.45","246","307","44.48","2","3","40.00","7.04","90.60","0.976","70","105","76","414","47.95","123","160","157","43.93"
"346","Louie Belpedio","PHI","D","12","150.11666666667","127","163","43.79","91","106","46.19","68","62","52.31","9","3","75.00","5.04","6.67","43.05","59","77","43.38","22","28","44.00","4","3","57.14","37","49","43.02","2","0","100.00","72","79","47.68","3","0","100.00","13.24","95.16","1.084","18","35","18","134","50.00","42","48","33","56.00"
"801","Wyatt Kaiser","CHI","D","30","458.81666666667","373","479","43.78","268","351","43.30","181","249","42.09","20","17","54.05","17.61","20.35","46.38","171","232","42.43","65","86","43.05","11","8","57.89","106","146","42.06","7","5","58.33","201","266","43.04","2","4","33.33","11.05","93.17","1.042","31","68","51","405","37.80","115","126","121","48.73"
"700","Samuel Bolduc","NYI","D","33","414.43333333333","355","457","43.72","273","303","47.40","184","215","46.12","14","19","42.42","16.99","17.9","48.70","172","195","46.87","73","76","48.99","8","11","42.11","99","119","45.41","4","6","40.00","203","271","42.83","2","2","50.00","7.61","91.16","0.988","68","95","47","355","59.13","113","142","123","47.88"
"484","Givani Smith","S.J","R","34","259.98333333333","213","275","43.65","158","202","43.89","107","143","42.80","6","16","27.27","9.92","12.32","44.60","86","125","40.76","47","49","48.96","3","6","33.33","39","76","33.91","3","8","27.27","129","167","43.58","0","2","0.00","5.61","88.81","0.944","31","65","35","224","46.97","65","81","83","43.92"
"719","Egor Afanasyev","NSH","L","2","23.133333333333","24","31","43.64","19","20","48.72","12","15","44.44","0","1","0.00","0.76","1.17","39.39","11","17","39.29","2","6","25.00","0","1","0.00","9","11","45.00","0","0","-","15","15","50.00","0","0","-","0.00","93.33","0.933","4","4","5","19","44.44","8","5","7","53.33"
"26","Milan Lucic","BOS","L","4","46.116666666667","41","53","43.62","32","41","43.84","21","23","47.73","2","3","40.00","2.2","1.92","53.42","20","21","48.78","10","6","62.50","1","2","33.33","10","15","40.00","1","1","50.00","23","32","41.82","0","0","-","9.52","86.96","0.965","5","13","7","39","41.67","10","18","12","45.45"
"472","Brett Howden","VGK","C","64","754.96666666667","682","882","43.61","462","608","43.18","322","404","44.35","31","42","42.47","30.2","38.05","44.25","328","408","44.57","129","169","43.29","14","23","37.84","199","239","45.43","11","13","45.83","381","504","43.05","4","6","40.00","9.63","89.60","0.992","118","168","125","557","48.56","191","224","239","44.42"
"479","Tyson Jost","BUF","C","38","378.35","282","365","43.59","206","265","43.74","141","173","44.90","10","20","33.33","11.39","17.47","39.46","130","173","42.90","56","83","40.29","2","8","20.00","74","90","45.12","6","5","54.55","167","218","43.38","2","7","22.22","7.09","88.44","0.955","65","85","43","295","60.19","96","111","99","49.23"
"559","Shane Bowers","N.J","C","3","19.283333333333","17","22","43.59","13","19","40.63","9","14","39.13","1","0","100.00","0.56","1.82","23.59","6","14","30.00","4","10","28.57","1","0","100.00","2","4","33.33","0","0","-","13","9","59.09","0","0","-","11.11","100.00","1.111","3","3","1","26","75.00","6","6","4","60.00"
"538","Michael Rasmussen","DET","C","75","993.31666666667","839","1086","43.58","581","753","43.55","412","484","45.98","44","41","51.76","38.04","47.01","44.72","376","495","43.17","151","185","44.94","26","21","55.32","225","310","42.06","11","10","52.38","492","668","42.41","6","10","37.50","10.68","91.53","1.022","130","255","184","743","41.40","254","344","385","39.75"
"50","Alec Martinez","VGK","D","49","850.5","847","1097","43.57","581","705","45.18","413","477","46.40","45","40","52.94","37.43","43.19","46.43","394","499","44.12","146","183","44.38","23","17","57.50","248","316","43.97","15","14","51.72","492","620","44.24","6","8","42.86","10.90","91.61","1.025","122","181","140","580","46.56","266","243","283","48.45"
"687","Brett Leason","ANA","R","61","645.91666666667","533","692","43.51","369","457","44.67","249","329","43.08","21","31","40.38","22.47","30.44","42.47","219","323","40.41","91","140","39.39","10","14","41.67","128","183","41.16","8","10","44.44","318","399","44.35","2","7","22.22","8.43","90.58","0.990","94","137","80","530","54.02","166","190","188","46.89"
"451","Brandon Tanev","SEA","L","58","689.91666666667","573","745","43.47","385","524","42.35","254","341","42.69","21","21","50.00","25.35","30.8","45.14","273","338","44.68","109","137","44.31","11","10","52.38","164","201","44.93","5","9","35.71","335","478","41.21","3","2","60.00","8.27","93.84","1.021","139","141","120","556","53.67","208","208","270","43.51"
"818","Matthew Kessel","STL","D","32","508.13333333333","403","524","43.47","286","362","44.14","191","234","44.94","12","14","46.15","18.34","22.02","45.44","184","251","42.30","77","105","42.31","8","8","50.00","107","146","42.29","1","5","16.67","219","283","43.63","2","1","66.67","6.28","94.02","1.003","49","117","49","432","50.00","123","156","129","48.81"
"28","Jeff Petry","DET","D","66","1116.9666666667","966","1258","43.44","695","912","43.25","468","622","42.94","49","59","45.37","42.05","50.08","45.64","442","541","44.96","176","195","47.44","26","28","48.15","266","346","43.46","15","23","39.47","563","791","41.58","8","8","50.00","10.47","90.51","1.010","120","253","165","855","42.11","285","363","377","43.05"
"614","Philipp Kurashev","CHI","C","68","1066.0166666667","943","1229","43.42","658","859","43.38","457","599","43.28","42","76","35.59","44.73","63.98","41.15","452","590","43.38","183","244","42.86","22","39","36.07","269","346","43.74","17","18","48.57","588","692","45.94","3","15","16.67","9.19","87.31","0.965","196","164","102","685","65.77","417","247","289","59.07"
"811","Mikael Pyyhtia","CBJ","L","10","109.15","102","133","43.40","75","91","45.18","52","68","43.33","2","7","22.22","3.4","6.18","35.48","43","71","37.72","13","29","30.95","1","4","20.00","30","42","41.67","1","2","33.33","66","66","50.00","0","1","0.00","3.85","89.71","0.936","24","20","13","86","64.86","40","28","28","58.82"
"685","Nico Sturm","S.J","C","55","693.06666666667","617","805","43.39","422","565","42.76","290","378","43.41","22","42","34.38","25.74","37.21","40.89","274","415","39.77","116","168","40.85","9","20","31.03","158","247","39.01","7","14","33.33","404","478","45.80","5","8","38.46","7.59","88.89","0.965","83","161","173","552","32.42","203","224","324","38.52"
"242","Jaycob Megna","CHI","D","38","599.98333333333","505","659","43.38","346","473","42.25","251","330","43.20","19","32","37.25","21.4","27.44","43.81","229","324","41.41","98","125","43.95","13","14","48.15","131","199","39.70","4","11","26.67","284","369","43.49","2","7","22.22","7.57","90.30","0.979","48","112","63","549","43.24","140","164","164","46.05"
"98","David Savard","MTL","D","52","870.51666666667","798","1042","43.37","581","720","44.66","398","501","44.27","42","49","46.15","39.23","45.18","46.48","393","497","44.16","178","195","47.72","24","21","53.33","215","302","41.59","11","20","35.48","445","564","44.10","5","8","38.46","10.55","90.22","1.008","102","158","135","559","43.04","272","262","296","47.89"
"662","Jack St. Ivany","PIT","D","7","86.1","62","81","43.36","43","53","44.79","26","35","42.62","4","5","44.44","3.15","2.69","53.97","28","33","45.90","14","8","63.64","2","2","50.00","14","25","35.90","1","0","100.00","38","45","45.78","1","3","25.00","15.38","85.71","1.011","9","10","12","88","42.86","19","20","24","44.19"
"843","Ryan Winterton","SEA","C","7","65.65","52","68","43.33","38","43","46.91","20","29","40.82","1","2","33.33","1.8","2.53","41.65","17","31","35.42","8","11","42.11","0","1","0.00","9","20","31.03","1","1","50.00","43","32","57.33","0","0","-","5.00","93.10","0.981","9","9","3","70","75.00","23","16","13","63.89"
"877","Georgii Merkulov","BOS","C","4","40.916666666667","29","38","43.28","20","26","43.48","15","21","41.67","1","0","100.00","1.28","1.87","40.70","12","17","41.38","4","10","28.57","0","0","-","8","7","53.33","0","0","-","17","27","38.64","1","0","100.00","6.67","100.00","1.067","7","11","6","29","53.85","8","15","12","40.00"
"623","Filip Zadina","S.J","R","69","834.9","791","1037","43.27","533","756","41.35","365","520","41.24","24","63","27.59","32.66","48.44","40.27","355","516","40.76","144","200","41.86","10","29","25.64","211","316","40.04","12","21","36.36","447","597","42.82","2","12","14.29","6.58","87.88","0.945","79","155","115","675","40.72","211","232","259","44.89"
"278","Gustav Olofsson","SEA","D","1","14.95","16","21","43.24","8","14","36.36","5","6","45.45","0","0","-","0.52","0.77","40.12","6","11","35.29","3","5","37.50","0","0","-","3","6","33.33","0","0","-","11","11","50.00","0","0","-","0.00","100.00","1.000","4","0","2","10","66.67","7","0","5","58.33"
"63","Travis Hamonic","OTT","D","48","635.78333333333","573","754","43.18","409","524","43.84","285","379","42.92","27","37","42.19","25.84","34.57","42.78","242","365","39.87","119","146","44.91","16","17","48.48","123","219","35.96","6","13","31.58","343","415","45.25","5","7","41.67","9.47","90.24","0.997","99","142","100","558","49.75","210","212","200","51.22"
"582","Fabian Zetterlund","S.J","L","74","1162.0166666667","1048","1380","43.16","751","967","43.71","503","647","43.74","52","79","39.69","49.72","74.48","40.03","475","696","40.56","190","295","39.18","28","38","42.42","285","401","41.55","18","23","43.90","634","776","44.96","5","15","25.00","10.34","87.79","0.981","140","274","188","757","42.68","366","377","424","46.33"
"503","Nikita Zaitsev","CHI","D","36","525.5","464","613","43.08","323","438","42.44","217","311","41.10","16","18","47.06","19.35","24.29","44.35","201","298","40.28","83","93","47.16","8","10","44.44","118","205","36.53","5","4","55.56","297","333","47.14","3","4","42.86","7.37","94.21","1.016","80","83","43","458","65.04","194","128","114","62.99"
"86","Nick Leddy","STL","D","75","1468.8833333333","1237","1637","43.04","917","1173","43.88","641","800","44.48","62","60","50.82","59.81","75.28","44.27","580","763","43.19","223","322","40.92","23","30","43.40","357","441","44.74","23","18","56.10","719","1041","40.85","11","12","47.83","9.67","92.50","1.022","151","286","284","974","34.71","365","449","584","38.46"
"512","Oskar Steen","BOS","C","34","305.93333333333","222","294","43.02","150","191","43.99","99","136","42.13","6","8","42.86","7.59","9.94","43.31","94","120","43.93","33","51","39.29","2","6","25.00","61","69","46.92","3","2","60.00","113","176","39.10","1","0","100.00","6.06","94.12","1.002","20","96","58","275","25.64","36","124","102","26.09"
"366","Jake Evans","MTL","C","74","927.21666666667","813","1079","42.97","558","744","42.86","392","517","43.12","39","43","47.56","39.76","47.97","45.32","369","490","42.96","171","194","46.85","18","25","41.86","198","296","40.08","13","12","52.00","445","651","40.60","5","6","45.45","9.95","91.68","1.016","102","206","219","658","31.78","199","280","419","32.20"
"511","Michael Pezzetta","MTL","L","53","404.75","315","418","42.97","213","285","42.77","148","190","43.79","17","14","54.84","10.88","17.88","37.82","121","193","38.54","48","72","40.00","8","9","47.06","73","121","37.63","8","4","66.67","180","217","45.34","1","1","50.00","11.49","92.63","1.041","45","81","37","391","54.88","68","122","98","40.96"
"424","Austin Czarnik","DET","C","27","223.91666666667","174","231","42.96","129","169","43.29","95","119","44.39","5","8","38.46","6.66","8.91","42.78","70","96","42.17","29","40","42.03","2","5","28.57","41","56","42.27","0","0","-","108","145","42.69","3","3","50.00","5.26","93.28","0.985","38","43","36","202","51.35","58","59","70","45.31"
"513","Matthew Phillips","PIT, WSH","R","31","281.91666666667","229","304","42.96","156","206","43.09","102","133","43.40","9","11","45.00","11.74","12.75","47.93","115","133","46.37","52","57","47.71","4","5","44.44","63","76","45.32","3","5","37.50","119","160","42.65","2","1","66.67","8.82","91.73","1.006","48","53","31","235","60.76","70","70","60","53.85"
"243","Liam O'Brien","ARI","C","67","634.53333333333","511","679","42.94","356","477","42.74","243","323","42.93","23","26","46.94","22.8","28.74","44.24","234","300","43.82","95","118","44.60","15","13","53.57","139","182","43.30","6","9","40.00","291","411","41.45","2","4","33.33","9.47","91.95","1.014","97","152","105","558","48.02","166","194","204","44.86"
"670","Hugh McGing","STL","L","5","41.183333333333","30","40","42.86","23","23","50.00","17","15","53.13","0","5","0.00","1.55","1.31","54.14","14","20","41.18","5","5","50.00","0","3","0.00","9","15","37.50","0","1","0.00","16","20","44.44","0","1","0.00","0.00","66.67","0.667","4","6","3","36","57.14","10","9","5","66.67"
"680","Kyle MacLean","NYI","C","25","245.48333333333","176","235","42.82","130","156","45.45","90","106","45.92","9","3","75.00","7.75","9.09","46.01","78","89","46.71","30","33","47.62","4","1","80.00","48","56","46.15","2","1","66.67","98","149","39.68","3","1","75.00","10.00","97.17","1.072","46","53","25","220","64.79","75","72","55","57.69"
"579","Jan Rutta","S.J","D","63","1047.1666666667","902","1205","42.81","613","863","41.53","417","603","40.88","32","52","38.10","38.76","52.17","42.62","385","545","41.40","156","238","39.59","11","25","30.56","229","307","42.72","14","17","45.16","544","729","42.73","5","10","33.33","7.67","91.38","0.991","73","216","178","834","29.08","264","336","385","40.68"
"627","Ty Emberson","S.J","D","30","517.08333333333","432","577","42.81","301","397","43.12","215","253","45.94","16","20","44.44","17.81","23.24","43.39","177","271","39.51","67","94","41.61","8","8","50.00","110","177","38.33","4","9","30.77","297","353","45.69","4","3","57.14","7.44","92.09","0.995","35","103","102","401","25.55","147","145","205","41.76"
"698","Nikita Okhotiuk","CGY, S.J","D","48","723.38333333333","633","846","42.80","446","599","42.68","304","420","41.99","20","46","30.30","27.22","38.75","41.26","272","413","39.71","118","164","41.84","6","22","21.43","154","249","38.21","9","18","33.33","371","479","43.65","5","6","45.45","6.58","89.05","0.956","42","110","109","621","27.81","180","183","238","43.06"
"397","Brandon Carlo","BOS","D","71","1195.0333333333","946","1265","42.79","700","938","42.74","501","644","43.76","60","46","56.60","48.84","51.94","48.46","445","563","44.15","204","222","47.89","34","23","59.65","241","341","41.41","14","14","50.00","456","853","34.84","9","9","50.00","11.98","92.86","1.048","55","274","277","1038","16.57","142","379","534","21.01"
"101","Ben Chiarot","DET","D","70","1227.65","1056","1414","42.75","769","998","43.52","535","685","43.85","61","67","47.66","49.25","55.4","47.06","462","637","42.04","186","234","44.29","28","29","49.12","276","403","40.65","19","28","40.43","629","848","42.59","12","10","54.55","11.40","90.22","1.016","127","279","202","901","38.60","302","410","441","40.65"
"339","Nicolas Aube-Kubel","WSH","R","55","655.11666666667","498","667","42.75","342","482","41.50","232","310","42.80","26","22","54.17","18.28","26.62","40.72","220","278","44.18","79","122","39.30","12","13","48.00","141","156","47.47","7","3","70.00","238","491","32.65","7","6","53.85","11.21","92.90","1.041","26","152","225","450","10.36","56","191","368","13.21"
"165","Brandon Saad","STL","L","75","1003.65","876","1174","42.73","665","850","43.89","474","606","43.89","48","52","48.00","43.98","53.21","45.25","422","550","43.42","169","232","42.14","25","29","46.30","253","318","44.31","13","10","56.52","508","694","42.26","8","13","38.10","10.13","91.42","1.015","139","191","140","725","49.82","266","270","322","45.24"
"230","Brock McGinn","ANA","L","24","230.88333333333","187","251","42.69","135","171","44.12","95","119","44.39","6","11","35.29","8.09","10.02","44.67","77","109","41.40","31","47","39.74","4","6","40.00","46","62","42.59","2","5","28.57","108","153","41.38","0","0","-","6.32","90.76","0.971","20","56","29","203","40.82","41","71","78","34.45"
"682","Jacob Lucchini","MIN","C","33","291.45","236","317","42.68","170","224","43.15","105","165","38.89","9","11","45.00","8.81","11.81","42.73","97","135","41.81","31","61","33.70","4","6","40.00","66","74","47.14","4","1","80.00","132","189","41.12","1","4","20.00","8.57","93.33","1.019","18","45","36","280","33.33","36","71","79","31.30"
"580","Gustav Lindström","ANA, MTL","D","39","574.98333333333","445","599","42.62","317","424","42.78","211","292","41.95","24","17","58.54","19.72","26.59","42.58","205","283","42.01","86","118","42.16","14","9","60.87","119","165","41.90","4","7","36.36","250","344","42.09","6","1","85.71","11.37","94.18","1.056","55","118","69","451","44.35","113","178","172","39.65"
"684","Mason Morelli","VGK","L","9","92.1","78","105","42.62","59","65","47.58","45","44","50.56","3","6","33.33","3.82","3.42","52.76","37","52","41.57","15","17","46.88","2","1","66.67","22","35","38.60","1","3","25.00","41","56","42.27","0","2","0.00","6.67","86.36","0.930","12","22","16","74","42.86","18","28","23","43.90"
"593","Cole Guttman","CHI","C","27","284.11666666667","252","340","42.57","174","241","41.93","126","179","41.31","6","23","20.69","9.52","16.11","37.14","96","187","33.92","34","72","32.08","3","12","20.00","62","115","35.03","2","6","25.00","152","176","46.34","1","4","20.00","4.76","87.15","0.919","42","43","26","233","61.76","74","72","78","48.68"
"664","Cole Koepke","T.B","L","9","59.616666666667","43","58","42.57","33","42","44.00","23","29","44.23","3","3","50.00","2.48","2.21","52.96","19","26","42.22","11","8","57.89","2","1","66.67","8","18","30.77","1","2","33.33","25","30","45.45","0","0","-","13.04","89.66","1.027","9","21","3","61","75.00","16","25","12","57.14"
