"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"891","Sam Malinski","COL","D","23","314.21666666667","13.661594202899","0.38","1.15","0.19","0.95","1.53","47.06","5.73","6.67","0.19","13.56","8.97","3.25","0.57","0.57","0.95","1.15","0.57","0.57","0","0","0.57","1.91","1.53","2.48","4.2","4.2","0","0","-"
"618","Evan Bouchard","EDM","D","73","1407.3333333333","19.278538812785","0.38","1.41","0.47","0.94","1.79","42.00","6.05","6.34","0.31","13.64","8.44","3.71","0.43","0.21","1.19","0.94","0.47","0.47","0","0","0.43","2.77","1.96","2.34","4.14","4.05","0","0","-"
"169","Nikita Kucherov","T.B","R","73","1288.2833333333","17.647716894977","1.4","2.33","1.4","0.93","3.73","80.00","10.01","13.95","1.01","21.1","14.81","9.55","3.35","0.28","1.3","0.75","0.37","0.37","0","0","0.79","3.4","2.28","1.63","2.7","1.44","0.09","0.09","2.33"
"295","Max Domi","TOR","C","74","915.35","12.369594594595","0.46","2.16","1.25","0.92","2.62","67.80","7.14","6.42","0.57","12.52","9.77","5.64","2.75","0.66","0.79","6.1","1.77","1.25","0.33","0.2","0.98","2.23","1.51","2.95","3.67","1.31","12.78","12.59","3.30"
"421","Dennis Gilbert","CGY","D","33","390.48333333333","11.832828282828","0.15","0.92","0","0.92","1.08","77.78","3.53","4.35","0.13","7.99","5.69","2","0.15","0.15","0.77","2.46","0.77","0.46","0.31","0","0.92","1.54","0.61","7.84","5.84","6.91","0","0","-"
"770","Jack Quinn","BUF","R","21","262.91666666667","12.519841269841","1.14","1.37","0.46","0.91","2.51","78.57","6.85","16.67","0.85","14.61","11.18","7.07","2.97","0.23","0.91","0.91","0.46","0.46","0","0","0.46","1.37","1.14","3.88","5.93","1.37","0.46","1.14","6.52"
"353","Viktor Arvidsson","L.A","R","10","132.96666666667","13.296666666667","0.9","0.9","0","0.9","1.8","80.00","13.99","6.45","1","24.82","18.95","10.38","3.61","0.9","2.26","2.71","1.35","1.35","0","0","2.26","1.8","3.16","2.26","10.83","3.61","1.35","2.26","16.92"
"568","Cale Makar","COL","D","70","1263.8333333333","18.054761904762","0.52","1.47","0.57","0.9","1.99","51.22","6.5","8.03","0.42","15.62","9.97","5.36","0.95","0.43","1","0.47","0.24","0.24","0","0","0.95","1.38","2.61","1.42","1.14","4.94","0","0","-"
"615","Quinn Hughes","VAN","D","74","1492.9833333333","20.17545045045","0.44","1.57","0.68","0.88","2.01","49.50","5.59","7.91","0.29","15.03","8.12","4.58","0.32","0.28","1.57","1.13","0.56","0.56","0","0","0.44","1.77","1.37","0.8","3.7","1.69","0","0","-"
"869","Matthew Poitras","BOS","C","33","409.63333333333","12.413131313131","0.73","1.32","0.44","0.88","2.05","73.68","5.42","13.51","0.54","10.69","6.74","6.44","2.78","0.44","0.73","0.88","0.44","0.44","0","0","1.9","2.2","2.78","2.2","6.15","2.05","15.82","20.65","6.35"
"778","Tim Stützle","OTT","C","74","1258.5","17.006756756757","0.81","1.57","0.72","0.86","2.38","71.43","7.29","11.11","0.89","13.3","10.3","7.91","3.67","0.52","1.43","1.05","0.52","0.52","0","0","1.72","2.19","1.91","3.86","5.39","1.76","10.25","12.21","2.18"
"544","Nico Hischier","N.J","C","64","925.36666666667","14.458854166667","1.1","1.82","0.97","0.84","2.92","73.77","7.07","15.60","1.05","13.62","10.7","9.21","4.73","0.32","1.49","0.65","0.32","0.32","0","0","1.1","1.23","2.59","2.07","3.37","1.82","34.3","26.91","3.63"
"285","Nathan MacKinnon","COL","C","75","1372.85","18.304666666667","1.62","2.01","1.18","0.83","3.63","75.45","11.23","14.40","0.97","19.67","14.77","10.4","3.85","1.14","1.53","1.66","0.66","0.61","0","0.04","1.14","2.62","1.53","1.92","2.62","2.8","22.16","26.49","1.99"
"380","Jack Eichel","VGK","C","55","795.96666666667","14.472121212121","1.28","1.73","0.9","0.83","3.02","81.63","11.76","10.90","1.04","18.39","15.23","9.2","3.92","1.28","1.66","1.58","0.38","0.23","0.08","0.08","1.36","2.41","3.17","1.28","4.07","3.39","22.84","26.38","3.50"
"427","Artemi Panarin","NYR","L","75","1237.1333333333","16.495111111111","1.65","1.7","0.87","0.82","3.35","82.14","9.41","17.53","0.91","19.35","13.43","9.26","2.62","0.63","1.55","0.97","0.48","0.48","0","0","1.02","2.57","1.5","0.58","1.45","0.53","0.05","0.39","0.54"
