"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"697","Sean Durzi","L.A","D","72","1424.55","9","29","11","18","38","48.10","110","8.18","5.7","263","157","93","14","7","12","50","22","20","2","0","11","61","21","68","112","31","0","0","-"
"796","Kirby Dach","MTL","C","58","1072.75","14","24","15","9","38","58.46","107","13.08","13.7","185","151","120","69","5","14","43","20","19","1","0","18","31","27","53","117","36","87","140","38.33"
"201","Brandon Saad","STL","L","71","1182.5","19","18","14","4","37","62.71","127","14.96","15.15","198","167","144","72","6","12","12","6","6","0","0","9","26","34","24","29","26","4","4","50.00"
"249","Teuvo Teravainen","CAR","L","68","1149.8","12","25","18","7","37","59.68","144","8.33","13.61","235","195","122","41","4","20","16","8","8","0","0","1","49","36","15","43","15","33","20","62.26"
"320","Ryan Hartman","MIN","R","59","961.58333333333","15","22","15","7","37","74.00","149","10.07","15.92","275","225","141","55","15","20","90","34","30","2","2","29","32","30","62","52","44","242","322","42.91"
"337","Seth Jones","CHI","D","72","1760.4833333333","12","25","11","14","37","41.57","178","6.74","9.79","330","242","96","22","8","26","30","13","13","0","0","7","66","46","106","96","116","0","0","-"
"356","Conor Sheary","WSH","L","82","1292.7666666667","15","22","14","8","37","53.62","154","9.74","17.43","259","217","160","75","12","18","22","11","11","0","0","14","34","48","57","96","34","20","19","51.28"
"563","Taylor Raddysh","CHI","R","78","1292.3","20","17","8","9","37","56.92","129","15.50","17.83","224","181","142","84","9","14","16","8","8","0","0","9","29","33","82","62","31","10","9","52.63"
"566","Samuel Girard","COL","D","76","1633.6166666667","6","31","11","20","37","56.06","119","5.04","5.52","269","156","80","16","6","14","16","8","8","0","0","10","36","42","67","100","102","0","0","-"
"867","Jack Quinn","BUF","R","75","1038.5333333333","14","23","12","11","37","61.67","126","11.11","15.25","257","186","175","67","6","29","15","6","5","1","0","20","30","28","43","89","18","11","22","33.33"
"40","Phil Kessel","VGK","C, R","82","1050.3166666667","14","22","9","13","36","67.92","149","9.40","14.33","261","199","157","56","8","20","30","15","15","0","0","5","27","36","10","47","22","5","7","41.67"
"118","Dmitry Orlov","BOS, WSH","D","66","1488","7","29","13","16","36","51.43","124","5.65","6.88","238","162","87","19","1","20","22","11","11","0","0","7","49","30","137","63","80","0","0","-"
"162","Taylor Hall","BOS","L","61","971.68333333333","16","20","10","10","36","61.02","150","10.67","16.7","256","197","170","81","13","22","24","12","12","0","0","20","41","24","35","122","26","4","5","44.44"
"191","Adam Lowry","WPG","C","82","1283.0833333333","13","23","13","10","36","62.07","126","10.32","20","209","182","156","97","8","29","48","15","9","6","0","15","24","28","161","121","42","595","585","50.42"
"221","Stefan Noesen","CAR","R","78","961.93333333333","13","23","11","12","36","56.25","134","9.70","25.31","236","208","162","119","3","40","32","13","11","2","0","13","31","27","99","72","16","53","55","49.07"
"667","Alex Iafallo","L.A","L","59","961.7","14","22","13","9","36","63.16","133","10.53","13.59","218","170","123","65","5","21","20","10","10","0","0","12","9","28","27","50","3","7","6","53.85"
"804","Cole Caufield","MTL","R","46","830.28333333333","26","10","2","8","36","64.29","158","16.46","16.27","294","228","151","46","15","15","2","1","1","0","0","10","23","19","18","40","12","0","0","-"
"21","T.J. Oshie","WSH","R","58","969.96666666667","19","16","8","8","35","61.40","126","15.08","19.54","228","187","173","94","5","21","59","21","17","3","1","26","26","44","125","57","28","83","97","46.11"
"517","Brandon Tanev","SEA","L","82","1166.05","16","19","12","7","35","64.81","115","13.91","18.44","192","166","116","72","5","12","44","15","12","2","1","27","24","33","190","105","60","3","22","12.00"
"627","Cody Glass","NSH","C","72","1063.2333333333","14","21","10","11","35","62.50","131","10.69","16.88","230","185","156","77","4","23","20","10","10","0","0","9","23","35","62","75","29","362","365","49.79"
"745","Rasmus Sandin","TOR, WSH","D","71","1372.1833333333","7","28","10","18","35","43.75","81","8.64","3.93","174","110","57","10","6","11","39","15","12","3","0","12","48","25","136","162","79","0","0","-"
"826","Shane Pinto","OTT","C","82","1310.2666666667","20","15","6","9","35","53.85","158","12.66","21.98","269","221","194","93","11","27","18","9","9","0","0","21","32","38","71","89","42","449","413","52.09"
"916","Owen Power","BUF","D","79","1880.3333333333","4","31","15","16","35","31.53","130","3.08","8.1","228","160","100","26","2","22","24","12","12","0","0","11","52","25","27","141","69","0","0","-"
"4","Zach Parise","NYI","L","82","1323.6166666667","21","13","10","3","34","64.15","182","11.54","27.17","275","230","205","126","14","38","24","12","12","0","0","11","25","18","89","85","76","11","18","37.93"
"38","Jordan Staal","CAR","C","81","1317.7166666667","17","17","7","10","34","61.82","124","13.71","16.56","201","171","151","84","7","15","32","16","16","0","0","13","30","33","155","95","34","821","653","55.70"
"80","Justin Schultz","SEA","D","73","1298.6333333333","7","27","12","15","34","42.50","98","7.14","5.34","215","130","61","15","4","7","40","20","20","0","0","3","24","14","30","97","64","0","0","-"
"92","Jared Spurgeon","MIN","D","79","1723.15","11","23","11","12","34","38.64","149","7.38","10.24","290","212","100","30","7","20","14","7","7","0","0","7","20","15","66","77","155","0","0","-"
"95","Mike Hoffman","MTL","L","67","1050.1333333333","14","20","12","8","34","62.96","148","9.46","13.55","261","198","125","46","6","16","28","14","14","0","0","5","41","19","24","32","22","16","12","57.14"
"184","Travis Boyd","ARI","C","82","1355.4833333333","15","19","9","10","34","50.75","94","15.96","13.85","168","134","128","81","3","20","26","13","13","0","0","15","34","35","39","101","53","502","654","43.43"
"244","Mike Matheson","MTL","D","48","1173.6833333333","8","26","18","8","34","53.97","126","6.35","7.7","252","167","73","11","7","25","33","14","13","1","0","10","73","42","53","60","66","0","0","-"
"265","Jordan Martinook","CAR","L","82","1281.8833333333","13","21","15","6","34","59.65","162","8.02","21.92","306","248","190","101","16","35","61","29","28","1","0","19","20","45","81","119","25","32","39","45.07"
"382","Kasperi Kapanen","PIT, STL","R","66","903.15","15","19","14","5","34","70.83","116","12.93","9.43","175","144","90","29","3","12","18","9","9","0","0","8","20","17","99","58","17","30","49","37.97"
"615","Juuso Valimaki","ARI","D","78","1417.6666666667","4","30","11","19","34","42.50","93","4.30","6.43","194","135","81","22","5","12","59","24","22","1","1","11","49","17","53","147","87","0","0","-"
"791","Blake Lizotte","L.A","C","81","1048.45","11","23","17","6","34","65.38","108","10.19","11.88","175","152","109","60","3","12","60","27","25","2","0","32","16","32","96","178","8","413","394","51.18"
"58","Evgenii Dadonov","DAL, MTL","R","73","1074.85","7","26","15","11","33","58.93","110","6.36","13.47","204","152","116","68","5","20","18","9","9","0","0","9","32","21","33","59","41","2","6","25.00"
"97","Kyle Palmieri","NYI","C","55","940.41666666667","16","17","12","5","33","53.23","122","13.11","15.64","240","184","168","76","7","23","24","12","12","0","0","17","20","13","76","69","13","9","15","37.50"
"175","John Klingberg","ANA, MIN","D","67","1381.8333333333","10","23","15","8","33","47.83","112","8.93","6.57","272","171","88","12","8","15","34","17","17","0","0","9","46","22","55","123","73","0","0","-"
"210","Adam Larsson","SEA","D","82","1938.4666666667","8","25","12","13","33","32.04","143","5.59","6.97","299","208","72","18","5","18","47","22","21","1","0","7","30","32","222","107","155","0","0","-"
"266","Damon Severson","N.J","D","81","1616.35","7","26","12","14","33","42.31","102","6.86","5.72","245","146","79","13","4","26","38","15","14","0","1","7","41","28","44","66","11","0","0","-"
"376","Sonny Milano","WSH","L","64","826.05","11","22","10","12","33","68.75","80","13.75","10.69","142","123","89","53","3","11","18","8","8","0","0","7","21","21","39","115","11","0","0","-"
"415","Kevin Labanc","S.J","R","72","1031.4833333333","15","18","13","5","33","63.46","129","11.63","12.04","251","173","138","49","8","27","36","18","18","0","0","6","26","37","70","56","4","5","3","62.50"
"539","Jakob Chychrun","ARI, OTT","D","48","1089.7833333333","9","24","7","17","33","52.38","144","6.25","9.64","281","205","95","20","4","15","30","15","15","0","0","4","46","18","55","78","70","0","0","-"
"669","Neal Pionk","WPG","D","82","1799.15","10","23","7","16","33","41.77","142","7.04","7.1","296","215","66","15","9","19","44","19","17","2","0","14","51","29","169","144","117","0","0","-"
"873","Anton Lundell","FLA","C","73","1195.05","12","21","11","10","33","54.10","152","7.89","16.39","261","196","143","68","11","23","43","19","18","1","0","18","41","37","29","68","31","269","310","46.46"
"94","Tyler Johnson","CHI","C","56","927.71666666667","12","20","13","7","32","71.11","125","9.60","17.27","216","173","137","55","5","15","16","8","8","0","0","5","22","33","49","34","24","58","55","51.33"
"120","Mattias Ekholm","EDM, NSH","D","78","1672.9333333333","9","23","16","7","32","36.78","135","6.67","7.69","286","196","90","26","2","16","28","14","14","0","0","9","44","29","91","106","82","0","0","-"
"229","Torey Krug","STL","D","63","1170.7666666667","7","25","13","12","32","45.07","126","5.56","6.95","251","179","83","8","4","14","49","15","12","1","2","12","30","19","40","42","83","0","0","-"
"278","Josh Anderson","MTL","R","69","1170.2333333333","21","11","7","4","32","51.61","164","12.80","22.55","281","230","199","96","10","24","72","24","20","2","2","17","25","30","139","67","40","19","25","43.18"
"283","Alexander Kerfoot","TOR","C","82","1198.75","10","22","12","10","32","60.38","133","7.52","15.04","221","177","148","72","7","13","30","15","15","0","0","18","38","45","54","186","41","65","80","44.83"
"312","Nicholas Paul","T.B","L","80","1292.7333333333","17","15","8","7","32","53.33","120","14.17","15.98","217","177","142","64","13","12","33","15","14","1","0","19","35","60","111","122","8","495","426","53.75"
"586","Ross Colton","T.B","C","81","1000.45","16","16","10","6","32","72.73","153","10.46","17.46","269","216","166","81","9","18","50","18","15","2","1","19","20","38","188","118","3","106","83","56.08"
"869","Jake Sanderson","OTT","D","77","1687.8666666667","4","28","11","17","32","38.10","132","3.03","7.88","279","192","76","12","5","28","12","6","6","0","0","15","52","33","43","188","140","0","0","-"
"886","JJ Peterka","BUF","R","77","1050.8333333333","12","20","13","7","32","60.38","125","9.60","13.7","238","180","133","62","9","14","26","12","12","0","0","12","19","22","18","65","9","5","4","55.56"
"36","Jeff Petry","PIT","D","61","1362.9333333333","5","26","8","18","31","43.06","113","4.42","5.88","253","163","55","7","7","19","24","12","12","0","0","3","36","23","190","109","93","0","0","-"
"42","Jonathan Toews","CHI","C","53","938.66666666667","15","16","12","4","31","63.27","87","17.24","10.63","138","113","87","50","6","12","43","16","14","1","1","11","42","37","9","31","22","594","347","63.12"
"227","Barclay Goodrow","NYR","C","82","1162","11","20","12","8","31","64.58","89","12.36","10.46","158","123","104","58","7","15","58","20","14","6","0","18","33","30","122","100","56","272","321","45.87"
"295","MacKenzie Weegar","CGY","D","81","1708.9833333333","4","27","9","18","31","41.89","160","2.50","8.08","356","229","101","17","6","26","43","20","19","1","0","10","62","38","186","120","107","0","0","-"
"512","Mason Marchment","DAL","L","68","1067.9833333333","12","19","13","6","31","65.96","148","8.11","19","264","210","173","75","10","28","80","29","25","2","2","27","41","38","88","112","37","10","15","40.00"
"548","Trent Frederic","BOS","C","79","941.5","17","14","6","8","31","60.78","120","14.17","13.17","189","161","130","63","6","23","57","18","11","7","0","19","20","24","105","126","34","24","48","33.33"
"635","Eeli Tolvanen","NSH, SEA","R","61","885.5","18","13","7","6","31","55.36","116","15.52","10.26","218","168","97","37","2","17","14","7","7","0","0","5","12","20","91","47","44","3","9","25.00"
"912","J.J. Moser","ARI","D","82","1726.15","7","24","8","16","31","41.89","93","7.53","5.5","213","128","70","13","5","21","35","16","15","1","0","12","43","14","80","137","125","0","0","-"
"98","Ryan O'Reilly","STL, TOR","C","53","950.76666666667","16","14","8","6","30","57.69","102","15.69","12.27","163","130","119","59","8","18","16","8","8","0","0","8","10","46","18","34","21","499","396","55.75"
"251","Jacob Trouba","NYR","D","82","1738.05","8","22","12","10","30","34.09","199","4.02","8.58","362","252","96","19","8","40","63","24","19","5","0","17","49","32","218","82","169","0","1","0.00"
"267","Colton Sissons","NSH","C","82","1297.85","12","18","5","13","30","62.50","87","13.79","12.54","179","136","106","52","7","18","20","10","10","0","0","19","27","32","164","71","61","593","515","53.52"
"319","Jason Dickinson","CHI","C","78","1243.2333333333","9","21","13","8","30","63.83","114","7.89","12.19","209","155","120","56","4","16","28","14","14","0","0","12","36","54","112","115","74","368","403","47.73"
"331","Tyler Bertuzzi","BOS, DET","L","50","824.41666666667","8","22","12","10","30","50.00","107","7.48","12","181","145","110","59","2","13","29","9","7","1","1","10","29","19","54","41","21","4","13","23.53"
"333","Brett Pesce","CAR","D","82","1804.7833333333","5","25","15","10","30","35.71","144","3.47","6.35","346","216","77","12","9","28","43","16","14","1","1","16","26","60","37","114","92","0","0","-"
"418","Pierre Engvall","NYI, TOR","L","76","1036.4","17","13","8","5","30","56.60","132","12.88","13.68","249","180","140","65","6","16","21","8","7","1","0","6","38","25","47","93","6","33","31","51.56"
"469","Nicolas Roy","VGK","C","65","1059.4","14","16","12","4","30","55.56","101","13.86","16.04","178","139","131","82","4","13","24","12","12","0","0","11","13","45","83","74","37","369","399","48.05"
"773","Yegor Sharangovich","N.J","C","75","1081.3666666667","13","17","11","6","30","65.22","131","9.92","17.3","238","184","158","71","11","16","16","8","8","0","0","12","30","40","22","74","3","26","53","32.91"
"836","Alex Newhook","COL","C","82","1144.15","14","16","9","7","30","54.55","116","12.07","13.85","192","141","133","60","6","12","22","11","11","0","0","7","20","26","60","125","23","208","295","41.35"
"883","Cole Perfetti","WPG","C","51","763.43333333333","8","22","11","11","30","73.17","90","8.89","10.71","159","122","108","44","9","7","16","8","8","0","0","5","18","19","35","51","22","3","8","27.27"
"1","Eric Staal","FLA","C","72","1025.0666666667","14","15","9","6","29","78.38","106","13.21","12.99","183","142","119","65","8","17","26","13","13","0","0","9","31","33","27","43","38","343","400","46.16"
"3","Jeff Carter","PIT","C","79","1082.8","13","16","9","7","29","61.70","139","9.35","17.04","240","184","141","75","10","36","30","14","14","0","0","5","33","26","80","78","47","557","381","59.38"
"50","James van Riemsdyk","PHI","L","61","936.58333333333","12","17","8","9","29","56.86","119","10.08","15.41","197","162","129","87","8","20","28","14","14","0","0","6","10","24","18","59","17","7","7","50.00"
"78","John Carlson","WSH","D","40","935.58333333333","9","20","9","11","29","46.77","124","7.26","8.65","261","193","91","10","5","16","12","6","6","0","0","5","33","21","42","38","74","0","0","-"
"131","Nick Jensen","WSH","D","77","1587.4833333333","5","24","14","10","29","49.15","109","4.59","5.58","257","161","70","12","5","22","18","9","9","0","0","17","59","36","107","169","119","0","0","-"
"150","Nick Bjugstad","ARI, EDM","C","78","1263.6333333333","17","12","7","5","29","52.73","145","11.72","19.37","247","211","164","82","16","24","34","17","17","0","0","16","31","33","168","101","39","530","578","47.83"
"173","Jesper Fast","CAR","R","80","1178.5166666667","10","19","6","13","29","58.00","76","13.16","13.39","152","125","116","74","4","13","16","8","8","0","0","16","27","24","104","133","35","10","15","40.00"
"336","Jonathan Drouin","MTL","L","58","864.66666666667","2","27","14","13","29","72.50","69","2.90","7.26","125","90","69","29","2","13","18","9","9","0","0","8","19","31","29","23","15","169","211","44.47"
"489","Anthony Cirelli","T.B","C","58","960.53333333333","11","18","12","6","29","54.72","111","9.91","14.58","189","155","135","81","10","20","33","11","9","1","1","20","15","40","34","63","6","427","404","51.38"
"606","Trevor Moore","L.A","C, L","59","1002.3166666667","10","19","14","5","29","51.79","163","6.13","16.89","264","218","134","71","7","23","14","7","7","0","0","13","20","27","60","87","3","14","25","35.90"
"625","Michael Rasmussen","DET","C","56","845.46666666667","10","19","13","6","29","67.44","88","11.36","12.97","150","121","112","68","9","19","43","20","19","1","0","27","8","18","119","103","40","203","195","51.01"
"751","Calen Addison","MIN","D","62","999.43333333333","3","26","13","13","29","42.03","77","3.90","3.33","155","106","28","4","1","5","22","11","11","0","0","5","21","11","19","69","36","0","0","-"
"32","Kyle Okposo","BUF","R","75","1100.0666666667","11","17","8","9","28","68.29","150","7.33","15.74","241","190","138","65","8","29","34","17","17","0","0","18","22","28","78","82","22","164","186","46.86"
"105","Evander Kane","EDM","L","41","766.83333333333","16","12","6","6","28","62.22","146","10.96","15.08","258","190","164","70","8","24","53","25","24","1","0","19","32","14","124","69","10","12","22","35.29"
"163","Ryan Johansen","NSH","C","55","865.78333333333","12","16","10","6","28","57.14","86","13.95","14.58","154","128","118","64","3","15","32","15","15","0","0","6","21","20","49","49","14","502","346","59.20"
"256","Oskar Sundqvist","DET, MIN","C","67","928.96666666667","10","18","8","10","28","51.85","69","14.49","11.15","125","97","88","55","2","13","28","14","14","0","0","22","20","17","63","72","26","27","36","42.86"
"394","Christian Dvorak","MTL","C","64","1079.0833333333","10","18","6","12","28","65.12","88","11.36","13.55","144","115","102","55","2","13","6","3","3","0","0","6","34","20","13","41","59","477","440","52.02"
"396","Warren Foegele","EDM","L","67","851.01666666667","13","15","10","5","28","77.78","126","10.32","17.04","228","184","150","85","8","18","28","14","14","0","0","17","27","49","96","78","15","7","6","53.85"
"543","Sam Steel","MIN","C","65","972.45","10","18","7","11","28","54.90","85","11.76","9.84","149","119","108","49","6","16","18","9","9","0","0","4","22","21","46","76","14","308","325","48.66"
"623","Morgan Geekie","SEA","C","69","721.4","9","19","11","8","28","62.22","81","11.11","8.25","131","115","74","40","7","10","24","9","7","2","0","10","14","29","53","69","27","297","307","49.17"
"736","Ty Dellandrea","DAL","C","82","1164.4333333333","9","19","12","7","28","53.85","92","9.78","9.5","174","134","110","46","5","11","54","23","21","2","0","26","25","22","125","153","30","102","99","50.75"
"766","Jonatan Berggren","DET","R","67","901.8","15","13","9","4","28","66.67","98","15.31","9.67","158","133","85","39","5","11","16","8","8","0","0","6","26","16","20","68","24","3","3","50.00"
"813","Arthur Kaliyev","L.A","R","56","653.95","13","15","8","7","28","60.87","122","10.66","13.64","227","169","140","55","8","21","12","6","6","0","0","7","14","8","40","80","0","0","0","-"
"837","Ilya Mikheyev","VAN","R","46","777.96666666667","13","15","9","6","28","58.33","91","14.29","9.91","138","112","96","47","2","11","2","1","1","0","0","11","10","12","13","27","12","2","8","20.00"
"48","Kevin Shattenkirk","ANA","D","75","1447.75","4","23","14","9","27","42.19","145","2.76","5.45","278","189","66","10","9","24","56","24","23","0","1","4","33","31","79","73","111","0","0","-"
"88","Gustav Nyquist","CBJ, MIN","C, L","51","898.6","11","16","10","6","27","65.85","102","10.78","12.18","164","133","100","48","7","12","16","8","8","0","0","5","19","31","41","35","28","14","18","43.75"
"185","Dylan DeMelo","WPG","D","75","1467.0666666667","6","21","10","11","27","42.86","93","6.45","5.14","194","136","51","11","3","11","50","25","25","0","0","15","46","20","120","108","91","0","0","-"
"192","Nick Cousins","FLA","C","79","871.01666666667","9","18","8","10","27","67.50","103","8.74","9.72","175","136","103","49","6","19","38","16","14","2","0","21","18","20","87","116","32","71","73","49.31"
"255","Colton Parayko","STL","D","79","1817.2166666667","4","23","6","17","27","39.71","133","3.01","5.72","256","183","59","10","2","19","30","15","15","0","0","7","49","59","115","118","131","0","0","-"
"274","Jaccob Slavin","CAR","D","76","1671.3666666667","7","20","10","10","27","35.53","131","5.34","6.53","297","198","103","22","8","28","8","4","4","0","0","7","40","88","36","122","91","0","0","-"
"311","Miles Wood","N.J","L","76","920.13333333333","13","14","10","4","27","67.50","167","7.78","15.27","276","226","135","71","11","28","76","26","22","2","2","24","33","16","100","93","2","1","5","16.67"
"350","Anthony Mantha","WSH","R","67","952.63333333333","11","16","10","6","27","67.50","119","9.24","12.36","203","156","131","58","5","16","31","11","8","3","0","15","33","23","68","43","20","9","8","52.94"
"393","Ryan Donato","SEA","C","71","799.05","14","13","9","4","27","61.36","122","11.48","11.99","203","156","120","60","6","16","46","16","13","2","1","17","15","36","69","85","8","62","85","42.18"
"400","Michael Amadio","VGK","C, R","67","818.23333333333","16","11","8","3","27","61.36","99","16.16","10.69","150","127","99","55","8","21","12","6","6","0","0","7","13","36","56","92","27","31","32","49.21"
"404","Sam Lafferty","CHI, TOR","C","70","1022.6","12","15","8","7","27","81.82","102","11.76","11.06","164","135","100","42","13","11","37","13","10","3","0","15","34","27","125","83","32","248","237","51.13"
"452","Christian Fischer","ARI","R","80","1187.5833333333","13","14","11","3","27","67.50","122","10.66","11.69","203","162","100","45","10","17","20","10","10","0","0","11","32","19","126","91","33","9","40","18.37"
"483","Ivan Provorov","PHI","D","82","1887.8666666667","6","21","9","12","27","35.53","115","5.22","5.73","256","173","79","16","6","14","24","12","12","0","0","9","85","34","97","144","134","0","0","-"
"668","David Kampf","TOR","C","82","1255.2166666667","7","20","10","10","27","60.00","107","6.54","12.9","171","140","113","60","4","17","8","4","4","0","0","10","30","57","74","136","26","591","556","51.53"
"30","Nick Foligno","BOS","L","60","741.96666666667","10","16","12","4","26","61.90","71","14.08","8.41","116","97","75","42","2","12","45","18","15","3","0","18","18","21","147","57","27","40","32","55.56"
"101","Jakob Silfverberg","ANA","R","81","1229.5166666667","10","16","10","6","26","60.47","141","7.09","12.77","230","190","105","48","16","13","32","16","16","0","0","12","19","28","10","61","43","18","34","34.62"
"254","Matt Grzelcyk","BOS","D","75","1292.5","4","22","9","13","26","33.33","102","3.92","4.4","201","149","49","7","2","13","28","14","14","0","0","4","33","13","51","94","70","0","0","-"
"315","Ryan Graves","N.J","D","78","1555.9333333333","8","18","5","13","26","29.89","141","5.67","5.44","290","183","73","9","7","21","28","14","14","0","0","5","47","23","83","112","16","0","0","-"
"347","Ryan Pulock","NYI","D","82","1714.2166666667","5","21","10","11","26","31.71","126","3.97","5.77","301","185","76","6","2","28","14","7","7","0","0","7","37","22","140","110","116","0","0","-"
"372","Nick Ritchie","ARI, CGY","L","74","1002.5666666667","13","13","9","4","26","53.06","120","10.83","15.42","197","159","145","81","8","12","53","25","24","1","0","10","19","8","218","85","30","2","10","16.67"
"509","Matt Roy","L.A","D","82","1539.6166666667","9","17","7","10","26","35.14","135","6.67","6.79","251","187","74","19","3","12","22","11","11","0","0","2","45","7","119","191","24","0","0","-"
"573","Michael McLeod","N.J","C","80","980.13333333333","4","22","12","10","26","70.27","90","4.44","9.72","163","122","94","48","6","13","43","13","9","3","1","18","29","31","127","114","4","587","381","60.64"
"739","Jack McBain","ARI","C","82","1146.45","12","14","9","5","26","68.42","85","14.12","10.53","151","119","108","60","4","14","64","26","22","4","0","17","30","26","304","127","45","370","470","44.05"
"784","Logan O'Connor","COL","R","82","1164.7666666667","9","17","11","6","26","61.90","104","8.65","12.18","197","153","127","68","6","11","37","17","16","1","0","15","20","42","116","144","48","2","10","16.67"
"790","Nico Sturm","S.J","C","74","1090.0333333333","14","12","7","5","26","63.41","120","11.67","12.7","194","165","108","57","6","12","23","10","9","1","0","10","19","40","100","94","13","491","389","55.80"
"795","Peyton Krebs","BUF","C","74","1023.9","9","17","9","8","26","70.27","79","11.39","8.43","143","110","86","44","3","7","50","21","19","2","0","18","28","19","93","95","20","251","305","45.14"
"2","Ryan Suter","DAL","D","82","1671.1166666667","3","22","9","13","25","32.89","92","3.26","4.45","236","151","62","11","2","14","26","13","13","0","0","6","45","23","81","51","103","0","0","-"
"6","Corey Perry","T.B","R","81","936.55","12","13","7","6","25","48.08","116","10.34","15.61","194","165","134","83","6","15","95","26","15","9","2","26","26","30","48","83","4","0","0","-"
"74","Josh Bailey","NYI","R","64","968.5","8","17","12","5","25","59.52","72","11.11","8.55","115","94","83","32","7","15","2","1","1","0","0","3","47","21","11","25","30","40","56","41.67"
"119","Brian Dumoulin","PIT","D","82","1692.55","1","24","13","11","25","35.71","82","1.22","3.97","189","120","61","11","6","19","16","8","8","0","0","10","40","36","123","179","131","0","0","-"
"132","Nic Dowd","WSH","C","65","867.83333333333","13","12","8","4","25","73.53","62","20.97","7.7","108","84","74","37","4","9","26","12","12","0","0","20","34","28","136","85","57","433","419","50.82"
"216","Jamie Oleksiak","SEA","D","75","1443.85","9","16","6","10","25","36.23","76","11.84","3.69","161","109","54","10","4","5","62","22","16","6","0","10","38","42","126","101","101","0","0","-"
"223","Vladislav Namestnikov","T.B, WPG","C","77","972.06666666667","8","17","8","9","25","60.98","108","7.41","13.86","178","142","129","68","2","22","35","16","15","1","0","17","11","34","108","108","14","77","128","37.56"
"263","Jimmy Vesey","NYR","L","81","1102.45","11","14","7","7","25","52.08","123","8.94","17.05","206","162","128","67","12","16","20","7","5","2","0","12","29","56","98","49","36","4","14","22.22"
"269","Jake McCabe","CHI, TOR","D","76","1480.1","3","22","10","12","25","35.71","96","3.13","4.33","185","135","52","14","5","9","56","19","16","2","1","17","42","32","163","116","128","0","0","-"
"307","Mattias Janmark","EDM","C","66","967.81666666667","10","15","10","5","25","64.10","79","12.66","10.07","117","102","78","53","3","8","30","15","15","0","0","10","26","27","20","97","22","26","33","44.07"
"330","William Carrier","VGK","L","56","704.76666666667","16","9","8","1","25","69.44","118","13.56","13.81","172","144","119","81","7","18","30","15","15","0","0","15","8","19","133","86","19","1","7","12.50"
"416","Sammy Blais","NYR, STL","L","71","837.63333333333","9","16","6","10","25","64.10","70","12.86","8.01","126","102","82","41","3","6","30","14","14","0","0","19","23","16","238","107","29","2","5","28.57"
"553","Tyson Jost","BUF, MIN","C","71","940.3","7","18","8","10","25","69.44","98","7.14","11.12","174","142","118","55","5","14","34","14","12","2","0","17","8","24","61","122","27","175","276","38.80"
"616","Kailer Yamamoto","EDM","R","58","961.53333333333","10","15","7","8","25","53.19","97","10.31","13.93","138","117","114","73","7","8","24","12","12","0","0","16","17","45","77","102","21","6","7","46.15"
"712","Philipp Kurashev","CHI","C","70","1219.4333333333","9","16","11","5","25","51.02","116","7.76","12.87","209","157","124","57","4","17","14","7","7","0","0","18","23","42","38","67","31","85","105","44.74"
"755","Kirill Marchenko","CBJ","R","59","955.16666666667","21","4","4","0","25","52.08","131","16.03","16.31","253","186","174","69","3","21","16","7","7","0","0","12","19","31","34","61","35","9","7","56.25"
"844","Juuso Parssinen","NSH","C","45","645","6","19","9","10","25","71.43","49","12.24","7.23","92","75","68","41","1","5","15","6","5","1","0","10","17","26","76","50","17","156","155","50.16"
"9","Mark Giordano","TOR","D","78","1478.1333333333","4","20","8","12","24","34.29","108","3.70","5","232","154","63","8","5","19","53","25","24","1","0","8","48","20","60","172","130","0","0","-"
"199","Scott Mayfield","NYI","D","82","1721.1833333333","6","18","9","9","24","38.71","119","5.04","5.01","296","173","71","14","2","24","83","31","28","1","2","19","64","21","107","93","153","0","0","-"
"204","Matt Nieto","COL, S.J","L","81","1095.5","12","12","4","8","24","57.14","115","10.43","12.91","174","147","111","56","7","13","16","8","8","0","0","11","22","35","43","90","19","9","9","50.00"
"257","Esa Lindell","DAL","D","82","1633.1833333333","8","16","7","9","24","31.58","116","6.90","6.99","231","149","68","13","9","10","10","5","5","0","0","4","56","31","87","135","131","0","0","-"
"279","Matthew Benning","S.J","D","77","1522.95","1","23","13","10","24","43.64","58","1.72","3.23","156","87","45","5","3","8","26","13","13","0","0","20","43","18","102","129","35","0","0","-"
"388","Marcus Pettersson","PIT","D","68","1399.7","1","23","14","9","24","36.36","96","1.04","5.27","216","149","69","18","10","23","58","22","19","2","1","11","43","25","133","173","113","0","0","-"
"487","Yakov Trenin","NSH","C","77","1166.3","12","12","9","3","24","66.67","140","8.57","17.46","259","206","162","70","15","20","47","18","16","1","1","12","43","44","167","81","23","14","22","38.89"
"702","Pius Suter","DET","C","79","1110.8833333333","14","10","7","3","24","64.86","106","13.21","12.29","178","145","112","59","10","18","6","3","3","0","0","9","15","31","39","26","36","214","243","46.83"
"707","Eric Robinson","CBJ","L","72","1004.25","12","12","6","6","24","88.89","99","12.12","11.64","190","134","108","57","5","24","6","3","3","0","0","10","17","30","124","64","29","3","12","20.00"
