"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"221","Torey Krug","STL","D","63","3.5833333333333","3","3","50.00","3","3","50.00","2","3","40.00","1","0","100.00","0.18","0.16","51.60","2","1","66.67","1","0","100.00","0","0","-","1","1","50.00","1","0","100.00","1","3","25.00","0","0","-","50.00","100.00","1.500","1","1","4","13","20.00","1","1","5","16.67"
"243","Filip Forsberg","NSH","L","50","2.1666666666667","2","2","50.00","1","2","33.33","0","1","0.00","0","1","0.00","0.05","0.19","19.20","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","-","0.00","0.00","1","0","1","3","50.00","2","0","1","66.67"
"321","Nathan MacKinnon","COL","C","71","6.2666666666667","2","2","50.00","2","2","50.00","1","2","33.33","0","0","-","0.13","0.09","58.98","2","1","66.67","0","0","-","0","0","-","2","1","66.67","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","3","3","2","31","60.00","4","3","3","57.14"
"405","Nikita Soshnikov","NYI","R","3","2.5","3","3","50.00","3","2","60.00","2","1","66.67","0","0","-","0.4","0.27","60.04","3","3","50.00","1","1","50.00","0","0","-","2","2","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","0","4","-","0","0","0","-"
"492","Auston Matthews","TOR","C","74","3.4666666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.09","0.06","60.65","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","1","2","28","33.33","1","1","2","33.33"
"532","Jake Bean","CBJ","D","14","3.9166666666667","4","4","50.00","4","4","50.00","3","3","50.00","0","1","0.00","0.27","0.63","29.67","3","4","42.86","1","1","50.00","0","1","0.00","2","3","40.00","0","0","-","0","2","0.00","0","0","-","0.00","66.67","0.667","0","1","3","5","0.00","2","1","3","40.00"
"570","Conor Timmins","ARI, TOR","D","27","2.1833333333333","3","3","50.00","3","2","60.00","3","2","60.00","0","0","-","0.2","0.48","29.52","3","2","60.00","1","2","33.33","0","0","-","2","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","1","6","0.00","0","0","1","0.00"
"595","Jason Robertson","DAL","L","82","1.4833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0","0.03","15.30","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","2","2","5","0.00","0","2","2","0.00"
"612","Filip Chytil","NYR","C","74","4.3666666666667","2","2","50.00","2","2","50.00","2","2","50.00","0","0","-","0.16","0.15","51.78","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","1","1","10","0.00","0","1","2","0.00"
"613","Nick DeSimone","CGY","D","4","2.5333333333333","2","2","50.00","2","2","50.00","2","2","50.00","0","0","-","0","0.2","0.56","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","0","7","-","0","0","0","-"
