"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"763","Damien Giroux","MIN","C","1","12.866666666667","12.866666666667","0","4.66","0","4.66","4.66","100.00","0","-","0","0","0","0","0","0","0","9.33","4.66","4.66","0","0","0","0","0","9.33","9.33","4.66","9.33","13.99","186.53"
"99","Kyle Clifford","TOR","L","2","15.816666666667","7.9083333333333","0","3.79","0","3.79","3.79","100.00","7.59","0.00","0.97","18.97","11.38","15.17","7.59","0","0","7.59","3.79","3.79","0","0","0","0","0","22.76","15.17","0","0","0","-"
"888","Justin Richards","CBJ","C","2","18.3","9.15","0","3.28","0","3.28","3.28","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","3.28","0","3.28","13.11","6.56","0","16.39","22.95","136.61"
"195","Andy Andreoff","NYI","C","3","20.433333333333","6.8111111111111","0","2.94","0","2.94","2.94","100.00","2.94","0.00","0.22","2.94","2.94","2.94","0","0","2.94","0","0","0","0","0","0","2.94","2.94","20.55","2.94","2.94","8.81","11.75","125.84"
"648","Joel Teasdale","MTL","L","2","20.5","10.25","0","2.93","0","2.93","2.93","100.00","2.93","0.00","0.51","5.85","5.85","2.93","2.93","0","2.93","0","0","0","0","0","0","5.85","2.93","5.85","2.93","2.93","0","2.93","0.00"
"700","Kristian Reichel","WPG","C","2","21.116666666667","10.558333333333","0","2.84","0","2.84","2.84","100.00","2.84","0.00","0.26","5.68","5.68","2.84","0","0","0","0","0","0","0","0","2.84","0","2.84","5.68","8.52","0","0","0","-"
"851","Lukas Rousek","BUF","R","2","22.616666666667","11.308333333333","2.65","2.65","0","2.65","5.31","66.67","7.96","33.33","1.07","7.96","7.96","7.96","5.31","0","2.65","0","0","0","0","0","0","0","0","0","5.31","2.65","0","2.65","0.00"
"587","Otto Koivula","NYI","L","8","48.133333333333","6.0166666666667","0","2.49","0","2.49","2.49","100.00","4.99","0.00","0.44","8.73","6.23","6.23","3.74","0","0","2.49","1.25","1.25","0","0","1.25","1.25","2.49","6.23","4.99","4.99","13.71","8.73","76.18"
"918","Luke Hughes","N.J","D","2","32.283333333333","16.141666666667","1.86","1.86","0","1.86","3.72","100.00","3.72","50.00","0.33","7.43","3.72","5.58","1.86","0","3.72","0","0","0","0","0","0","0","1.86","1.86","3.72","0","0","0","-"
"273","Dominic Toninato","WPG","C","5","39.316666666667","7.8633333333333","0","1.53","0","1.53","1.53","50.00","10.68","0.00","0.62","12.21","10.68","9.16","1.53","1.53","0","3.05","1.53","1.53","0","0","1.53","1.53","3.05","9.16","3.05","3.05","13.73","12.21","80.79"
"588","Joona Koppanen","BOS","L","5","45.7","9.14","0","1.31","0","1.31","1.31","100.00","1.31","0.00","0.09","3.94","1.31","3.94","2.63","0","0","5.25","2.63","2.63","0","0","0","3.94","5.25","10.5","3.94","1.31","28.88","19.69","78.06"
"62","Jakub Voracek","CBJ","R","11","140.63333333333","12.784848484848","0","2.13","0.85","1.28","2.13","71.43","4.27","0.00","0.29","8.11","5.55","4.27","0","0.85","0.43","0","0","0","0","0","0.43","0.43","1.71","0.85","1.28","2.13","0.43","0.85","14.22"
"822","Nicholas Robertson","TOR","L","15","145.11666666667","9.6744444444444","0.83","1.24","0","1.24","2.07","71.43","8.68","9.52","0.85","16.12","12.4","8.68","3.72","1.65","0","0","0","0","0","0","1.24","2.07","2.48","7.03","5.37","2.89","0.83","0.41","27.56"
"568","Jake Bean","CBJ","D","14","199.91666666667","14.279761904762","0.3","1.2","0","1.2","1.5","55.56","4.2","7.14","0.22","8.1","5.1","3","0.6","0.3","0.9","1.8","0.9","0.9","0","0","0","0.9","2.1","3.9","3.3","5.7","0","0","-"
"887","Wyatt Kaiser","CHI","D","9","151.91666666667","16.87962962963","0","1.18","0","1.18","1.18","60.00","4.74","0.00","0.34","9.48","6.71","4.34","1.58","0","1.58","1.58","0.79","0.79","0","0","0.39","4.74","0","1.18","3.95","2.37","0","0","-"
"709","Oliver Wahlstrom","NYI","R","35","387.58333333333","11.07380952381","0.93","1.39","0.31","1.08","2.32","71.43","9.29","10.00","0.74","18.27","13","10.99","3.72","1.08","1.55","4.18","1.86","1.7","0.15","0","1.24","1.55","1.7","7.59","6.5","2.17","0.93","1.55","5.81"
"680","Jacob Peterson","DAL, S.J","C","12","168.6","14.05","0","2.14","1.07","1.07","2.14","85.71","4.98","0.00","0.65","11.74","8.9","7.12","2.14","0","0.71","1.42","0.71","0.71","0","0","1.42","0.71","0","4.27","2.49","0.71","0.36","0.36","17.79"
"134","Andrew Agozzino","S.J","L","4","56.916666666667","14.229166666667","0","2.11","1.05","1.05","2.11","100.00","8.43","0.00","1.1","10.54","9.49","9.49","7.38","0","1.05","0","0","0","0","0","0","1.05","0","11.6","5.27","2.11","0","0","-"
"437","Pavel Zacha","BOS","C","82","1071.3","13.064634146341","1.01","1.68","0.67","1.01","2.69","65.75","5.6","18.00","0.64","9.24","7.39","7.28","3.14","0.45","0.62","0.78","0.39","0.39","0","0","0.34","1.68","1.46","3.25","3.19","0.84","6.27","7.62","2.53"
"947","Andrei Kuzmenko","VAN","L","81","1070.9666666667","13.221810699588","1.4","1.68","0.67","1.01","3.08","75.34","5.88","23.81","0.7","11.77","8.46","8.46","4.03","0.28","0.95","0.34","0.17","0.17","0","0","0.56","1.46","1.79","0.73","2.91","0.84","0","0","-"
"513","Philippe Myers","T.B","D","11","121.21666666667","11.019696969697","0.49","0.99","0","0.99","1.48","42.86","10.39","4.76","0.26","18.31","12.87","4.95","0.99","0","1.98","1.98","0.99","0.99","0","0","0.49","2.47","3.96","14.35","10.89","0.49","0","0","-"
"772","Jesse Ylonen","MTL","R","37","449.56666666667","12.15045045045","0.67","1.33","0.4","0.93","2","93.75","5.07","13.16","0.44","9.61","6.27","4.67","1.74","0.13","0.67","0","0","0","0","0","0.4","2.67","1.33","1.74","5.87","3.2","0.4","0.4","6.67"
"938","Shane Wright","SEA","C","8","64.683333333333","8.0854166666667","0.93","0.93","0","0.93","1.86","40.00","3.71","25.00","0.65","8.35","7.42","5.57","4.64","0","0.93","1.86","0.93","0.93","0","0","0.93","0.93","0.93","0.93","9.28","5.57","9.28","19.48","29.92"
"44","Jamie Benn","DAL","L","82","976.43333333333","11.907723577236","1.11","1.66","0.74","0.92","2.77","64.29","7.99","13.85","0.91","14.81","10.75","8.48","3.93","0.37","1.47","1.84","0.74","0.61","0.12","0","1.23","2.21","2.7","5.47","3.2","1.66","22.86","14.32","3.78"
"539","Jakob Chychrun","ARI, OTT","D","48","913.2","19.025","0.33","1.31","0.39","0.92","1.64","49.02","6.64","4.95","0.34","13.86","10.12","4.07","0.72","0.26","0.85","1.31","0.66","0.66","0","0","0.26","2.5","0.99","3.35","4.6","4.2","0","0","-"
"557","Victor Mete","TOR","D","11","133.41666666667","12.128787878788","0","0.9","0","0.9","0.9","25.00","2.7","0.00","0.08","6.75","3.15","1.8","0","0","0","1.8","0.9","0.9","0","0","0.45","3.15","0.9","1.35","9.89","3.6","0","0","-"
"177","Alex Belzile","MTL","R","31","338.36666666667","10.915053763441","1.06","1.42","0.53","0.89","2.48","73.68","6.38","16.67","0.46","11.17","8.69","5.14","2.48","0.35","0.53","2.31","0.89","0.71","0.18","0","1.42","2.13","1.24","4.79","5.32","2.31","16.31","17.55","8.54"
"380","Nick Schmaltz","ARI","C","63","1012.15","16.065873015873","0.95","1.72","0.83","0.89","2.67","73.77","5.28","17.98","0.55","11.14","8.24","5.87","1.9","0.47","0.83","1.07","0.53","0.53","0","0","0.77","2.61","3.32","0.65","2.85","1.36","1.19","1.96","2.24"
"883","Cole Perfetti","WPG","C","51","676.7","13.26862745098","0.62","1.6","0.71","0.89","2.22","78.13","6.83","9.09","0.8","11.79","9.22","7.89","3.37","0.71","0.53","1.42","0.71","0.71","0","0","0.44","1.33","1.6","2.93","3.9","1.95","0.27","0.62","2.66"
"165","Dylan McIlrath","WSH","D","6","67.916666666667","11.319444444444","0","0.88","0","0.88","0.88","50.00","0.88","0.00","0.19","15.02","8.83","5.3","0","0","3.53","6.18","1.77","0.88","0.88","0","0.88","1.77","0","12.37","0.88","6.18","0","0","-"
"205","William Karlsson","VGK","C","82","1166.4","14.224390243902","0.51","1.49","0.62","0.87","2.01","68.42","6.38","8.06","0.75","11.88","9.47","7.66","3.24","0.57","1.08","0.51","0.26","0.26","0","0","0.62","1.34","1.8","2.37","5.97","1.75","26.39","21.09","2.86"
"930","Jesper Froden","SEA","R","14","138.53333333333","9.8952380952381","0","1.73","0.87","0.87","1.73","57.14","3.9","0.00","0.66","8.23","8.23","6.93","3.03","0","0.43","2.6","1.3","1.3","0","0","0.87","2.17","3.03","4.76","5.63","2.6","0","0","-"
"318","Shea Theodore","VGK","D","55","1050","19.090909090909","0.34","1.49","0.63","0.86","1.83","54.24","6.69","5.13","0.34","13.89","9.03","3.83","0.8","0.23","0.86","1.03","0.46","0.46","0","0","0.4","1.26","1.54","0.86","3.49","4.29","0","0","-"
"402","Devon Toews","COL","D","80","1595.4833333333","19.943541666667","0.23","1.39","0.53","0.86","1.62","43.00","5.34","4.23","0.26","10.15","6.92","3.2","0.83","0.23","0.83","0.9","0.41","0.41","0","0","0.45","1.13","1.5","2.97","2.07","3.65","0","0","-"
"637","Elias Pettersson","VAN","C","80","1193.3833333333","14.917291666667","1.41","2.01","1.16","0.85","3.42","85.00","8.65","16.28","0.95","15.23","12.07","9.05","3.77","0.2","1.21","0.5","0.25","0.25","0","0","1.76","1.81","2.26","2.97","3.92","3.67","20.36","25.89","2.21"
"902","Yegor Chinakhov","CBJ","R","30","361.33333333333","12.044444444444","0.5","1.33","0.5","0.83","1.83","68.75","6.48","7.69","0.52","12.79","10.13","6.48","2.16","0.66","0.66","1.33","0.5","0.5","0","0","0.33","1.66","3.49","4.48","1.83","2.49","0.17","0.33","5.54"
"207","Nikita Kucherov","T.B","R","82","1319.75","16.094512195122","1","1.86","1.05","0.82","2.86","70.79","8.59","11.64","0.88","17.55","12.78","9.77","3.36","0.55","2.09","1.09","0.55","0.55","0","0","1.59","3.23","2.36","2.41","4.14","0.23","0.05","0","4.55"
"231","Yanni Gourde","SEA","C","81","1172.05","14.46975308642","0.51","1.69","0.87","0.82","2.2","64.18","6.35","8.06","0.75","11.01","9.01","6.25","3.43","0.36","1.02","3.53","1.28","1.08","0.15","0.05","1.38","1.33","2.66","5.58","5.02","2.2","21.45","22.52","2.50"
"335","Aleksander Barkov","FLA","C","68","1019.6666666667","14.995098039216","0.82","1.88","1.06","0.82","2.71","65.71","8.12","10.14","0.81","13.36","10.71","8.59","3.82","0.24","1.47","0.35","0.18","0.18","0","0","0.71","1.77","2.59","2.77","4.24","1.88","28.77","25.24","3.13"
"920","Dylan Guenther","ARI","R","33","367.8","11.145454545455","0.33","1.14","0.33","0.82","1.47","90.00","6.85","4.76","0.52","13.87","9.3","7.67","1.79","0.49","0.82","1.63","0.82","0.82","0","0","0.16","1.79","1.63","2.94","6.04","1.31","0.33","0.33","8.16"
"929","Nick Cicek","S.J","D","16","219.15","13.696875","0","1.1","0.27","0.82","1.1","100.00","0.82","0.00","0.06","5.75","1.64","3.01","0.27","0.55","0","4.11","1.64","1.37","0.27","0","0.82","1.64","0.55","7.67","7.12","1.1","0","0","-"
"485","Gabriel Carlsson","WSH","D","6","74.483333333333","12.413888888889","0","1.61","0.81","0.81","1.61","66.67","2.42","0.00","0.19","4.83","3.22","3.22","1.61","0","0.81","0","0","0","0","0","0","1.61","0.81","2.42","1.61","0.81","0","0","-"
"877","Quinton Byfield","L.A","C","53","670.01666666667","12.641823899371","0.18","1.7","0.9","0.81","1.88","52.50","5.46","3.28","0.66","11.28","9.04","6.63","3.58","0.36","0.9","2.69","1.34","1.34","0","0","0.9","1.52","1.43","4.66","7.61","0.27","4.21","4.84","4.17"
"698","Mac Hollowell","TOR","D","6","75.583333333333","12.597222222222","0","1.59","0.79","0.79","1.59","33.33","3.18","0.00","0.09","4.76","3.97","0.79","0","0","0","1.59","0.79","0.79","0","0","0","0.79","2.38","2.38","5.56","3.97","0","0","-"
"950","Jake Livingstone","NSH","D","5","75.866666666667","15.173333333333","0","0.79","0","0.79","0.79","50.00","2.37","0.00","0.19","7.12","3.95","2.37","1.58","0","0.79","1.58","0.79","0.79","0","0","0","2.37","0","4.75","5.54","7.91","0","0","-"
"106","Brayden Schenn","STL","C","82","1237.0333333333","15.085772357724","0.73","1.7","0.92","0.78","2.43","79.37","5.24","13.89","0.57","9.7","7.37","6.16","2.28","0.1","0.44","1.84","0.78","0.68","0.1","0","0.82","1.89","1.79","6.6","3.06","1.36","18.04","21.58","2.21"
"142","Tyler Toffoli","CGY","R","82","1073.4833333333","13.091260162602","1.34","1.34","0.56","0.78","2.68","72.73","11.57","11.59","1.13","19.67","15.71","10.45","3.91","0.56","1.51","1.45","0.61","0.61","0","0","0.78","1.51","2.01","3.13","2.79","0.61","0.28","0.17","3.49"
"258","Chandler Stephenson","VGK","C","81","1225.9166666667","15.134773662551","0.44","1.86","1.08","0.78","2.3","71.21","4.11","10.71","0.57","7.15","5.63","4.55","2.3","0.39","0.78","1.27","0.44","0.39","0","0.05","0.78","1.08","2.59","3.13","5.53","2.25","24.28","17.77","2.83"
"519","Matthew Tkachuk","FLA","L","79","1233.1","15.608860759494","1.27","2.24","1.46","0.78","3.5","69.23","10.66","11.87","1.22","18.49","13.82","11.78","5.6","0.49","1.9","5.89","1.75","1.36","0.15","0.24","1.9","2.24","1.61","3.16","2.48","1.12","0.54","0.44","2.68"
"224","Rickard Rakell","PIT","R","82","1242.7166666667","15.155081300813","0.82","1.06","0.29","0.77","1.88","57.35","8.64","9.50","1.05","15.31","11.93","9.51","4.92","0.29","1.4","0.39","0.19","0.19","0","0","0.53","1.79","1.3","6.47","7","1.88","0.29","0.48","1.81"
"376","Sonny Milano","WSH","L","64","774.4","12.1","0.77","1.39","0.62","0.77","2.17","66.67","5.89","13.16","0.75","10.38","8.99","6.43","3.64","0.23","0.85","1.39","0.62","0.62","0","0","0.54","1.39","1.63","2.94","8.68","0.85","0","0","-"
"782","Brayden Pachal","VGK","D","10","154.98333333333","15.498333333333","0","0.77","0","0.77","0.77","40.00","6.97","0.00","0.2","14.32","9.68","3.1","0","0","1.55","2.32","1.16","1.16","0","0","0","1.16","1.16","10.45","6.97","4.26","0","0","-"
"846","Matias Maccelli","ARI","L","64","859","13.421875","0.7","1.82","1.05","0.77","2.51","83.72","3.63","19.23","0.45","7.82","5.03","4.47","2.1","0.35","0.63","1.26","0.63","0.63","0","0","0.7","2.79","1.47","1.61","3.84","1.19","0","0.49","0.00"
"116","Tomas Tatar","N.J","L","82","1106.95","13.499390243902","1.03","1.36","0.6","0.76","2.38","61.11","7.21","14.29","1.05","13.17","10.19","9","4.34","0.49","1.52","1.41","0.7","0.7","0","0","0.49","1.52","1.79","3.25","4.39","0.11","0.76","1.19","2.11"
"343","Valeri Nichushkin","COL","R","53","789.96666666667","14.905031446541","0.46","1.67","0.91","0.76","2.13","59.57","8.43","5.41","0.76","14.2","11.17","8.35","2.96","0.53","0.84","0.15","0.08","0.08","0","0","0.84","1.75","1.9","3.95","4.18","1.97","0","0.08","0.00"
"280","Vinnie Hinostroza","BUF","C","26","319.2","12.276923076923","0.38","1.5","0.75","0.75","1.88","71.43","7.14","5.26","0.52","14.1","10.34","6.58","1.13","0.19","0.56","1.13","0.56","0.56","0","0","1.13","1.32","1.32","0.19","4.32","1.32","0.19","0.56","4.70"
"294","Andreas Johnsson","N.J, S.J","L","13","160.15","12.319230769231","0","1.12","0.37","0.75","1.12","60.00","5.25","0.00","0.45","7.12","5.62","3.75","2.25","0","0.75","2.25","1.12","1.12","0","0","1.12","1.12","1.5","2.25","4.87","0.37","0.37","1.12","9.37"
"674","Eetu Luostarinen","FLA","C","82","1044.5","12.737804878049","0.86","1.26","0.52","0.75","2.13","60.66","6.72","12.82","0.85","12.41","9.42","9.65","5.06","0.34","1.44","1.26","0.57","0.57","0","0","0.75","2.01","2.36","3.16","6.15","1.72","8.85","12.47","2.38"
"394","Christian Dvorak","MTL","C","64","813.31666666667","12.708072916667","0.66","1.11","0.37","0.74","1.77","77.42","4.8","13.85","0.57","8.19","6.27","5.31","2.36","0.15","0.52","0.44","0.22","0.22","0","0","0.44","1.77","1.25","0.74","2.95","3.25","27","25.08","3.82"
"208","Ryan Nugent-Hopkins","EDM","C","82","1153.4666666667","14.066666666667","1.09","1.35","0.62","0.73","2.44","62.67","6.97","15.67","0.98","11.55","9.62","8.27","3.69","0.31","0.88","1.72","0.73","0.68","0.05","0","0.42","1.14","2.55","2.18","2.96","0.88","12.48","15.03","2.36"
"623","Morgan Geekie","SEA","C","69","660.98333333333","9.5794685990338","0.73","1.72","1","0.73","2.45","62.79","6.63","10.96","0.7","10.98","9.62","6.54","3.45","0.54","0.91","2.18","0.82","0.64","0.18","0","0.91","1.27","2.18","4.72","6.08","2.09","23.24","23.33","4.53"
"17","Sidney Crosby","PIT","C","82","1327.1666666667","16.184959349593","1.09","1.9","1.18","0.72","2.98","79.52","8.45","12.83","0.96","14.83","11.75","8.45","4.57","1.04","1.58","2.26","0.77","0.68","0","0.09","0.86","2.67","2.44","3.16","3.57","1.81","35.17","32.01","2.37"
"71","Alex Pietrangelo","VGK","D","73","1407.35","19.278767123288","0.43","1.19","0.47","0.72","1.62","50.67","6.01","7.09","0.35","11.77","8.14","2.77","0.64","0.34","0.51","0.51","0.26","0.26","0","0","0.26","1.96","2.05","2.47","6.69","5.24","0","0","-"
"373","Kevin Fiala","L.A","L","69","1004.8666666667","14.563285024155","0.96","1.91","1.19","0.72","2.87","76.19","9.37","10.19","1.09","15.52","12","9.79","4.36","0.48","1.37","2.39","1.19","1.19","0","0","1.13","1.91","1.07","2.99","4.96","0.18","0.48","0.48","2.99"
"160","Zach Hyman","EDM","L","79","1269.4333333333","16.068776371308","0.95","1.7","0.99","0.71","2.65","61.54","9.97","9.48","1.4","15.88","13.23","12.81","7.14","0.47","1.42","1.56","0.71","0.66","0.05","0","1.09","1.04","1.56","3.5","6.85","0.57","0.19","0.28","1.89"
"553","Tyson Jost","BUF, MIN","C","71","842.18333333333","11.861737089202","0.5","1.28","0.57","0.71","1.78","71.43","6.7","7.45","0.77","11.83","9.69","8.12","3.85","0.21","0.93","1.85","0.71","0.57","0.14","0","1.14","0.5","1.35","4.2","8.62","1.71","11.54","16.31","2.95"
"651","Aleksi Heponiemi","FLA","C","10","84.933333333333","8.4933333333333","0.71","1.41","0.71","0.71","2.12","75.00","4.24","16.67","0.5","5.65","4.24","4.24","3.53","0.71","0.71","1.41","0.71","0.71","0","0","0.71","0.71","0.71","1.41","1.41","0.71","1.41","0","70.64"
"685","Olle Lycksell","PHI","R","8","84.483333333333","10.560416666667","0","0.71","0","0.71","0.71","100.00","3.55","0.00","0.23","4.26","3.55","3.55","2.13","0.71","0","5.68","2.13","2.13","0","0","0","1.42","0.71","0.71","6.39","3.55","0","0","-"
"159","Jeff Skinner","BUF","L","79","1115.2","14.116455696203","1.45","1.83","1.13","0.7","3.28","69.32","9.85","14.75","1.2","17.92","13.45","12.05","5.86","0.65","1.94","1.13","0.48","0.43","0.05","0","1.56","2.1","2.15","1.13","2.8","0.65","5.86","6.51","2.55"
"164","Tyler Seguin","DAL","C","76","1021.7833333333","13.44451754386","0.76","1.41","0.7","0.7","2.17","68.52","8.69","8.78","0.97","14.15","11.69","9.51","4.17","0.47","1.17","1.17","0.59","0.59","0","0","0.76","1.29","1.35","4.7","2.52","1.17","23.61","19.2","3.24"
"192","Nick Cousins","FLA","C","79","851.23333333333","10.775105485232","0.63","1.27","0.56","0.7","1.9","67.50","7.19","8.82","0.66","12.19","9.45","7.12","3.31","0.42","1.34","2.68","1.13","0.99","0.14","0","1.48","1.27","1.41","6.13","8.18","2.26","4.86","5","3.47"
"370","William Nylander","TOR","R","82","1205.9166666667","14.706300813008","1.54","1.39","0.7","0.7","2.94","78.67","11.1","13.90","1.14","19.35","14.93","11.99","5.32","1","1.19","1.29","0.65","0.65","0","0","0.85","1.59","3.38","0.85","4.28","1.14","1.19","1.39","2.30"
"384","David Pastrnak","BOS","R","82","1286.3666666667","15.687398373984","2.01","1.54","0.84","0.7","3.54","82.61","13.29","15.09","1.26","22.95","17.4","12.69","4.38","0.89","1.63","1.4","0.65","0.65","0","0","1.21","4.01","2.24","4.1","5.13","1.26","0.28","0.51","1.65"
"416","Sammy Blais","NYR, STL","L","71","776.43333333333","10.935680751174","0.7","1.16","0.46","0.7","1.85","72.73","4.87","14.29","0.56","9.04","7.26","5.8","2.86","0.15","0.46","2.16","1","1","0","0","1.47","1.62","1.24","17.77","7.88","2.24","0.15","0.39","2.21"
"440","Vince Dunn","SEA","D","81","1638.5","20.228395061728","0.51","1.28","0.59","0.7","1.79","42.61","4.61","11.11","0.3","10.03","6.92","3.19","0.37","0.07","0.66","1.87","0.84","0.81","0.04","0","0.77","1.76","1.57","3.99","3.55","2.42","0","0","-"
"540","Dillon Dube","CGY","C","82","1028.9333333333","12.547967479675","0.87","1.4","0.7","0.7","2.27","70.91","6.82","12.82","0.76","12.13","9.45","8.22","3.32","0.35","0.99","2.62","0.99","0.87","0.06","0.06","1.11","1.17","1.22","6.94","7.64","0.99","1.57","2.04","2.54"
"720","K'Andre Miller","NYR","D","79","1541.3333333333","19.510548523207","0.35","1.13","0.43","0.7","1.48","46.91","4.2","8.33","0.26","8.91","6.19","3.15","0.74","0.23","0.43","1.44","0.66","0.62","0.04","0","0.16","2.65","2.14","5.99","3.58","3.04","0","0","-"
"7","Patrice Bergeron","BOS","C","78","954.45","12.236538461538","1.01","1.32","0.63","0.69","2.33","57.81","11","9.14","1.17","18.67","14.96","11.94","5.22","0.5","1.01","0.63","0.31","0.31","0","0","0.69","0.94","1.89","3.77","3.9","2.01","45.2","27.53","3.91"
"375","Dylan Larkin","DET","C","80","1138.3166666667","14.228958333333","0.79","1.69","1","0.69","2.48","69.12","8.28","9.55","0.81","16.71","12.28","8.22","2.64","0.42","1.42","2.27","0.84","0.74","0.05","0.05","0.9","1.95","2.27","2.37","2.95","1.05","26.41","22.67","2.84"
"397","Brayden Point","T.B","C","82","1296.5333333333","15.811382113821","1.43","1.57","0.88","0.69","3.01","71.43","7.77","18.45","1.04","13.1","10.41","10.83","5.74","0.6","1.25","0.32","0.09","0.05","0.05","0","0.69","1.76","2.08","1.57","4.12","0.19","16.75","16.61","2.32"
"725","Jesperi Kotkaniemi","CAR","C","82","1044.6","12.739024390244","0.8","0.98","0.29","0.69","1.78","68.89","5.8","13.86","0.75","10.4","8.1","6.78","3.62","0.11","1.21","2.64","1.32","1.32","0","0","0.86","2.24","1.67","5.92","6.78","1.21","19.01","18.04","2.95"
"309","Carter Verhaeghe","FLA","C","81","1237.1333333333","15.273251028807","1.7","1.21","0.53","0.68","2.91","75.95","10.57","16.06","1.21","18.04","13.73","10.91","4.85","0.34","1.75","2.04","1.02","1.02","0","0","1.26","2.23","1.7","1.36","4.9","0.82","0.97","1.02","2.37"
"454","Tommy Novak","NSH","C","51","618.41666666667","12.125816993464","1.16","1.84","1.16","0.68","3.01","77.50","6.79","17.14","0.67","11.25","8.73","7.28","2.52","0.19","1.16","0.58","0.29","0.29","0","0","1.07","1.36","2.43","0.68","6.31","2.13","16.4","20.96","4.26"
"458","Brock Boeser","VAN","R","74","1062.5333333333","14.358558558559","0.68","1.52","0.85","0.68","2.2","62.90","7.4","9.16","0.72","12.71","9.66","7.96","3.16","0.11","0.79","1.13","0.56","0.56","0","0","0.4","1.02","1.3","2.71","1.47","1.47","0.85","1.75","1.84"
"573","Michael McLeod","N.J","C","80","880","11","0.27","1.43","0.75","0.68","1.7","69.44","5.73","4.76","0.6","10.43","7.77","6","3.07","0.27","0.82","2.93","0.89","0.61","0.2","0.07","1.23","1.7","1.7","8.25","7.5","0.2","33.95","21.48","4.18"
"627","Cody Glass","NSH","C","72","888.31666666667","12.337731481481","0.54","1.22","0.54","0.68","1.76","63.41","6.96","7.77","0.76","12.02","9.39","7.77","3.65","0.27","1.28","1.08","0.54","0.54","0","0","0.61","1.15","2.03","4.12","4.8","1.96","21.41","21.28","3.39"
"713","Quinn Hughes","VAN","D","78","1577.3166666667","20.222008547009","0.19","1.37","0.68","0.68","1.56","43.62","3.92","4.85","0.17","9.74","5.78","2.93","0.38","0.23","0.42","1.14","0.57","0.57","0","0","0.68","1.33","1.86","1.03","3.31","2.21","0","0","-"
"19","Anze Kopitar","L.A","C","82","1261.0833333333","15.37906504065","1","1.52","0.86","0.67","2.52","72.60","6.42","15.56","0.71","11.04","9.18","7.23","3.66","0.14","0.86","0.19","0.1","0.1","0","0","0.38","1.71","1.76","2.81","3.71","0.62","30.93","24.36","2.66"
"36","Jeff Petry","PIT","D","61","1076.8833333333","17.653825136612","0.17","1.06","0.39","0.67","1.23","37.93","5.01","3.33","0.24","11.37","7.41","2.28","0.39","0.28","0.84","0.89","0.45","0.45","0","0","0.17","1.67","0.95","8.75","5.91","4.23","0","0","-"
"76","Erik Karlsson","S.J","D","82","1792.0333333333","21.85406504065","0.67","1.81","1.14","0.67","2.48","67.27","5.52","12.12","0.3","13.09","7.53","4.49","0.84","0.44","1.14","1.21","0.47","0.44","0","0.03","0.47","3.05","2.54","1","3.08","0.64","0","0.03","0.00"
"526","Adam Fox","NYR","D","82","1532.2333333333","18.685772357724","0.43","1.14","0.47","0.67","1.57","47.62","4.27","10.09","0.31","8.77","5.83","4.31","1.17","0.16","0.47","0.94","0.47","0.47","0","0","0.51","2.35","2.66","0.82","3.45","3.33","0","0","-"
"566","Samuel Girard","COL","D","76","1438.6166666667","18.929166666667","0.21","0.96","0.29","0.67","1.17","49.12","4.63","4.50","0.19","10.38","6.05","3.13","0.54","0.17","0.58","0.58","0.29","0.29","0","0","0.38","1.38","1.58","2.67","3.96","3.92","0","0","-"
"813","Arthur Kaliyev","L.A","R","56","534.61666666667","9.5467261904762","0.56","1.23","0.56","0.67","1.8","61.54","9.76","5.75","1.06","17.4","13.58","11.11","5.5","0.9","1.23","1.12","0.56","0.56","0","0","0.79","1.23","0.9","4.26","7.86","0","0","0","-"
"8","Joe Pavelski","DAL","C","82","1189.15","14.501829268293","0.76","1.72","1.06","0.66","2.47","54.44","6.11","12.40","0.8","11.81","8.73","8.33","4.64","0.25","1.51","0.2","0.1","0.1","0","0","1.16","2.52","1.46","4.59","2.93","2.52","15.24","13.83","2.65"
"12","Blake Wheeler","WPG","R","72","998.18333333333","13.863657407407","0.54","1.86","1.2","0.66","2.4","78.43","6.07","8.91","0.81","12.38","9.38","7.63","3.67","0.3","1.08","2.4","1.2","1.2","0","0","0.66","1.26","2.52","2.89","3.37","1.62","3.37","2.89","3.24"
"209","Jonathan Huberdeau","CGY","C","79","1092.0833333333","13.823839662447","0.6","1.59","0.93","0.66","2.2","71.43","4.94","12.22","0.66","8.68","6.98","6.1","3.08","0.49","0.66","1.76","0.88","0.88","0","0","1.21","2.86","1.65","3.46","3.02","1.32","0.16","0.55","1.27"
"660","Cale Makar","COL","D","60","1176.8333333333","19.613888888889","0.61","1.22","0.56","0.66","1.84","50.70","6.68","9.16","0.42","15.4","9.59","5.25","1.27","0.25","1.38","1.22","0.56","0.56","0","0","0.97","1.94","2.14","2.7","1.94","2.7","0","0","-"
