"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"214","Dougie Hamilton","N.J","D","82","1785.5","21.774390243902","0.74","1.75","0.91","0.84","2.49","53.62","9.24","8.00","0.47","18.89","12.7","6.22","0.97","0.4","1.48","1.68","0.84","0.84","0","0","0.2","2.49","0.71","2.15","2.55","0.4","0","0","-"
"343","Valeri Nichushkin","COL","R","53","1074.3666666667","20.27106918239","0.95","1.68","0.84","0.84","2.62","58.02","8.82","10.76","1.07","14.35","11.73","9.38","4.58","0.5","1.28","0.11","0.06","0.06","0","0","0.61","1.45","1.73","3.02","3.46","1.79","0","0.22","0.00"
"629","Casey Mittelstadt","BUF","C","82","1289.7166666667","15.72825203252","0.7","2.05","1.21","0.84","2.74","69.41","6.28","11.11","0.66","10.61","8.28","6.79","2.56","0.42","0.7","1.02","0.33","0.28","0","0.05","0.7","1.95","2.33","1.4","5.26","0.6","15.72","18.52","2.14"
"725","Jesperi Kotkaniemi","CAR","C","82","1208.35","14.735975609756","0.89","1.24","0.4","0.84","2.14","69.35","6.41","13.95","0.89","12.07","9.14","7.8","4.12","0.1","1.29","2.48","1.24","1.24","0","0","0.79","2.38","1.44","5.21","6.36","1.04","17.88","16.88","2.55"
"772","Jesse Ylonen","MTL","R","37","497.53333333333","13.446846846847","0.72","1.21","0.36","0.84","1.93","88.89","5.19","13.95","0.45","9.65","6.39","4.7","1.69","0.12","0.72","0","0","0","0","0","0.36","2.41","1.21","1.69","5.55","2.89","0.36","0.36","6.03"
"154","Vladimir Tarasenko","NYR, STL","R","69","1159.2166666667","16.800241545894","0.93","1.66","0.83","0.83","2.59","68.49","8.75","10.65","0.91","15.68","12.11","10.3","3.11","0.16","0.93","0.41","0.21","0.21","0","0","0.88","1.35","1.24","3.88","3.31","1.76","0","0.1","0.00"
"459","Mathew Barzal","NYI","C","58","1085.5333333333","18.716091954023","0.77","2.05","1.22","0.83","2.82","76.12","7.68","10.07","0.79","14.04","10.78","9.06","2.98","0.33","1.44","1.22","0.61","0.61","0","0","0.44","3.76","2.71","1.38","2.38","1.82","5.75","10.39","1.97"
"557","Victor Mete","TOR","D","11","143.8","13.072727272727","0","0.83","0","0.83","0.83","25.00","2.92","0.00","0.11","6.68","3.34","2.09","0.42","0","0","1.67","0.83","0.83","0","0","0.42","2.92","0.83","1.25","9.6","3.76","0","0","-"
"571","Mikhail Sergachev","T.B","D","79","1881.0666666667","23.810970464135","0.32","1.72","0.89","0.83","2.04","53.33","4.98","6.41","0.25","11.23","7.18","3.19","0.45","0.16","0.96","1.69","0.8","0.77","0.03","0","0.41","1.44","1.75","4.08","4.24","0.86","0","0","-"
"574","Tage Thompson","BUF","C, R","78","1450.0333333333","18.590170940171","1.94","1.94","1.12","0.83","3.89","74.02","12.21","15.93","1.26","22.43","16.97","12.37","4.92","0.62","1.78","1.61","0.74","0.7","0.04","0","0.99","1.66","1.78","2.28","3.48","0.99","14.48","19.16","1.78"
"650","Miro Heiskanen","DAL","D","79","2013.8","25.491139240506","0.33","1.85","1.01","0.83","2.17","52.52","6.14","5.34","0.38","13.14","8.37","4.65","0.69","0.09","1.73","0.95","0.48","0.48","0","0","0.3","1.94","1.58","1.46","4.41","2.59","0","0","-"
"716","Evan Bouchard","EDM","D","82","1518.35","18.516463414634","0.32","1.26","0.43","0.83","1.58","36.04","6.16","5.13","0.34","15.02","8.65","3.91","0.47","0.12","0.79","1.11","0.55","0.55","0","0","0.32","2.88","2.61","3.75","3.87","2.49","0","0","-"
"920","Dylan Guenther","ARI","R","33","432.7","13.112121212121","0.83","1.25","0.42","0.83","2.08","88.24","7.35","11.32","0.68","14.98","10.26","8.32","2.22","0.42","0.83","1.39","0.69","0.69","0","0","0.14","2.08","1.39","2.5","5.55","1.11","0.28","0.28","6.93"
"69","Drew Doughty","L.A","D","81","2124.55","26.229012345679","0.25","1.21","0.4","0.82","1.47","44.07","4.09","6.21","0.26","8.19","5.62","2.26","0.4","0.11","0.54","0.96","0.48","0.48","0","0","0.54","1.67","0.62","3.25","4.52","0.34","0","0","-"
"70","Steven Stamkos","T.B","C","81","1540.6833333333","19.020781893004","1.32","1.95","1.13","0.82","3.27","61.31","9.35","14.17","1.13","17.49","13.36","10.9","3.27","0.27","1.56","1.79","0.9","0.9","0","0","0.66","2.1","0.97","3.58","3.47","0.35","19.51","16.75","2.10"
"71","Alex Pietrangelo","VGK","D","73","1750.6333333333","23.981278538813","0.38","1.47","0.65","0.82","1.85","51.92","5.83","6.47","0.35","11.48","8.09","2.84","0.55","0.34","0.65","0.55","0.27","0.27","0","0","0.24","1.78","1.92","2.23","5.62","5.18","0.03","0","3.43"
"258","Chandler Stephenson","VGK","C","81","1540.3833333333","19.0170781893","0.62","1.91","1.09","0.82","2.53","65.66","4.67","13.33","0.7","7.91","6.43","5.38","3","0.39","0.9","1.01","0.35","0.31","0","0.04","0.62","1.17","2.49","2.88","4.87","1.99","26.29","18.97","2.26"
"437","Pavel Zacha","BOS","C","82","1316.5833333333","16.055894308943","0.96","1.64","0.82","0.82","2.6","64.77","5.97","16.03","0.74","10.03","8.16","7.52","3.24","0.41","0.59","0.73","0.36","0.36","0","0","0.41","1.6","1.41","3.05","2.87","0.82","6.11","7.38","2.06"
"634","Adam Ruzicka","CGY","C","44","509.33333333333","11.575757575758","0.71","1.65","0.82","0.82","2.36","76.92","7.54","9.38","0.8","14.14","10.6","8.48","2.47","0.35","1.3","0.94","0.47","0.47","0","0","0.59","1.18","1.41","3.3","5.89","0.82","9.78","10.72","5.62"
"43","Alex Killorn","T.B","L","82","1411.1333333333","17.208943089431","1.15","1.57","0.77","0.81","2.72","62.75","6.08","18.88","0.86","10.16","7.91","7.23","3.95","0.3","0.68","1.91","0.89","0.85","0.04","0","0.68","2.3","1.7","2.59","4.89","0.21","0.04","0.04","2.13"
"316","Andre Burakovsky","SEA","L","49","811.13333333333","16.553741496599","0.96","1.92","1.11","0.81","2.88","75.00","7.77","12.38","0.63","15.24","10.87","7.62","1.78","0.22","0.89","1.04","0.52","0.52","0","0","0.74","1.26","2.29","1.26","5.03","0.96","0","0.44","0.00"
"402","Devon Toews","COL","D","80","2008.5","25.10625","0.21","1.28","0.48","0.81","1.49","41.67","4.93","4.24","0.26","9.23","6.39","2.84","0.75","0.21","0.72","0.78","0.36","0.36","0","0","0.42","1.17","1.34","2.78","1.73","3.7","0","0","-"
"439","Jack Eichel","VGK","C","67","1257.3833333333","18.766915422886","1.29","1.86","1.05","0.81","3.15","71.74","10.64","12.11","0.93","17.13","13.5","8.02","3.01","0.52","1.05","0.29","0.14","0.14","0","0","0.81","2.58","2.24","2.82","4.1","2.34","17.13","20.71","2.16"
"440","Vince Dunn","SEA","D","81","1917.2166666667","23.669341563786","0.44","1.56","0.75","0.81","2","45.71","4.69","9.33","0.31","10.48","7.07","3.22","0.34","0.06","0.75","1.72","0.78","0.75","0.03","0","0.69","1.69","1.56","3.6","3.13","2.19","0","0","-"
"812","Jack Hughes","N.J","C","78","1557.35","19.966025641026","1.66","2.16","1.35","0.81","3.81","79.84","12.95","12.80","1.42","21.34","16.26","12.56","4.2","0.62","1.58","0.23","0.12","0.12","0","0","0.85","3.27","2.31","0.46","4.08","0","6.32","11.56","1.36"
"177","Alex Belzile","MTL","R","31","376.15","12.133870967742","0.96","1.28","0.48","0.8","2.23","73.68","6.38","15.00","0.44","10.69","8.45","5.1","2.39","0.32","0.48","2.07","0.8","0.64","0.16","0","1.28","2.07","1.28","4.31","4.94","2.55","15.31","17.39","7.47"
"456","Dylan Strome","WSH","C","81","1351.65","16.687037037037","1.02","1.86","1.07","0.8","2.89","63.73","6.84","14.94","1.05","12.21","9.77","8.88","4.57","0.27","1.6","1.07","0.53","0.53","0","0","0.27","1.86","2","0.89","2","1.69","23.44","24.59","2.17"
"567","Pierre-Luc Dubois","WPG","L","73","1346.9833333333","18.451826484018","1.2","1.6","0.8","0.8","2.81","63.64","9.13","13.17","1.36","16.93","13.72","11.72","6.64","0.45","1.47","3.43","1.65","1.6","0.04","0","1.83","2.09","1.78","3.16","5.39","1.96","21.51","22.49","2.18"
"570","Jesper Bratt","N.J","L","82","1424.1333333333","17.367479674797","1.35","1.73","0.93","0.8","3.08","66.97","8.93","15.09","0.99","16.05","12.77","10.2","3.96","0.55","1.69","0.25","0.13","0.13","0","0","0.38","1.85","1.73","1.01","2.86","0.17","0","0","-"
